index,proteinID,ligandID,mean,median,max,min,var
3933,7RDY-no-extra,Mrv0541-08081309442D,-7.995454545454546,-7.949999999999999,-7.7,-8.3,0.0897463002114162
3934,7RDY-zinc,Mrv1909-01012015122D,-7.995454545454546,-7.949999999999999,-7.7,-8.3,0.0897463002114166
3935,7RDY-zinc,Mrv1909-04132019382D,-7.995454545454546,-8.0,-7.3,-8.6,0.3743974630021124
3936,7RDY-no-extra,Mrv1909-02102020592D,-7.997727272727272,-8.0,-7.8,-8.1,0.0109249471458773
3937,7RDY-zinc,Mrv1718012221711572D,-7.997727272727272,-8.1,-7.8,-8.1,0.0179016913319241
3938,7RDY-no-extra,Mrv1652310211601232D-1704021547056,-7.997727272727272,-8.0,-7.9,-8.0,0.0002272727272727
3939,7RDY-zinc,Mrv0541-05041412092D-1704021547816,-7.997727272727272,-8.05,-7.3,-8.5,0.2295295983086681
3940,7RDY-no-extra,CXA,-7.997727272727272,-8.0,-7.8,-8.1,0.0109249471458774
3941,7RDY-no-extra,Mrv0541-05041402312D,-7.997727272727272,-8.0,-7.8,-8.1,0.0109249471458772
3942,7RDY-no-extra,TLM,-8.0,-8.0,-7.5,-8.5,0.2558139534883716
3943,7RDY-no-extra,Mrv1909-11261921452D,-8.0,-8.0,-7.3,-8.7,0.5013953488372092
3944,7RDY-zinc,Mrv0541-05041410162D-1704021544298,-8.0,-8.0,-7.8,-8.2,0.0116279069767441
3945,7RDY-zinc,1275,-8.0,-8.0,-7.6,-8.4,0.1637209302325585
3946,7RDY-no-extra,NDD,-8.0,-8.0,-7.9,-8.1,0.0102325581395348
3947,7RDY-zinc,Mrv1572004221605072D,-8.0,-8.0,-7.9,-8.1,0.0102325581395347
3948,7RDY-no-extra,1154,-8.0,-8.0,-7.5,-8.5,0.2558139534883719
3949,7RDY-zinc,Mrv1572004221603592D,-8.0,-8.0,-6.6,-9.4,2.005581395348839
3950,7RDY-zinc,Mrv1533004261507342D,-8.0,-8.0,-7.8,-8.2,0.0409302325581394
3951,7RDY-no-extra,170,-8.0,-8.0,-7.4,-8.6,0.3683720930232553
3952,7RDY-no-extra,Mrv0541-02231216502D-1704021539215,-8.0,-8.0,-7.2,-8.8,0.6548837209302333
3953,7RDY-no-extra,MHB,-8.0,-8.0,-7.6,-8.4,0.1637209302325585
3954,7RDY-zinc,754,-8.0,-8.0,-7.3,-8.7,0.5013953488372092
3955,7RDY-zinc,Mrv1909-02102003562D,-8.0,-8.0,-7.3,-8.7,0.5013953488372092
3956,7RDY-no-extra,BP6,-8.0,-8.0,-7.4,-8.6,0.3683720930232553
3957,7RDY-zinc,Mrv0541-02231217492D,-8.0,-8.0,-7.7,-8.3,0.092093023255814
3958,7RDY-no-extra,Mrv1718005171813162D,-8.0,-8.0,-7.5,-8.5,0.2558139534883726
3959,7RDY-zinc,MR6,-8.0,-8.0,-8.0,-8.0,0.0
3960,7RDY-no-extra,DHC,-8.0,-8.0,-7.9,-8.1,0.0102325581395347
3961,7RDY-no-extra,APF,-8.0,-8.0,-6.9,-9.1,1.2381395348837196
3962,7RDY-no-extra,C4E,-8.0,-8.05,-7.2,-8.6,0.3697674418604655
3963,7RDY-zinc,Mrv1909-09302015152D,-8.0,-8.0,-7.0,-9.0,1.02325581395349
3964,7RDY-no-extra,CMG,-8.0,-8.0,-7.4,-8.6,0.3683720930232556
3965,7RDY-no-extra,Mrv0541-02241215252D-1704021547173,-8.0,-8.0,-7.2,-8.8,0.6548837209302335
3966,7RDY-zinc,912,-8.0,-8.0,-7.9,-8.1,0.0102325581395347
3967,7RDY-zinc,634,-8.0,-8.0,-7.7,-8.3,0.0920930232558141
3968,7RDY-no-extra,Mrv1718006281811002D,-8.002272727272727,-8.05,-7.2,-8.9,0.492785412262157
3969,7RDY-no-extra,Mrv1909-11111921482D,-8.002272727272727,-7.7,-7.3,-8.4,0.1518551797040172
3970,7RDY-no-extra,Mrv0541-05041404442D,-8.002272727272727,-8.05,-6.7,-9.3,1.723483086680763
3971,7RDY-no-extra,DBS,-8.002272727272727,-8.05,-6.9,-9.1,1.2332505285412252
3972,7RDY-no-extra,Mrv1909-12152018032D-1704021550060,-8.002272727272727,-8.0,-7.8,-8.3,0.0420877378435516
3973,7RDY-no-extra,DZ1,-8.002272727272727,-8.05,-7.9,-8.1,0.0099947145877379
3974,7RDY-no-extra,OBA,-8.002272727272727,-8.0,-7.4,-8.7,0.371390063424947
3975,7RDY-no-extra,OX3,-8.002272727272727,-8.0,-7.5,-8.6,0.2583668076109932
3976,7RDY-no-extra,Mrv1652309191723252D,-8.004545454545454,-8.0,-8.0,-8.1,0.0004439746300211
3977,7RDY-zinc,Mrv0541-02231215232D,-8.004545454545454,-8.05,-7.4,-8.6,0.3632346723044398
3978,7RDY-no-extra,Mrv1909-12102023272D,-8.004545454545454,-8.0,-7.8,-8.1,0.0018393234672304
3979,7RDY-no-extra,1382,-8.004545454545454,-8.0,-7.0,-9.0,1.0055602536997892
3980,7RDY-zinc,1242,-8.004545454545456,-8.05,-7.7,-8.3,0.0897463002114168
3981,7RDY-no-extra,Mrv0541-05041404512D,-8.004545454545456,-8.05,-6.7,-9.3,1.7176532769556032
3982,7RDY-zinc,Mrv0541-02241213002D,-8.006818181818183,-8.0,-7.5,-8.6,0.263440803382664
3983,7RDY-no-extra,Mrv1652310201622382D-1704021545886,-8.006818181818183,-8.05,-6.8,-8.9,0.7708826638477803
3984,7RDY-no-extra,Mrv1652306231722482D-1704021548426,-8.006818181818183,-8.0,-8.0,-8.1,0.0006501057082452
3985,7RDY-no-extra,NAM,-8.006818181818183,-8.0,-7.5,-8.1,0.0080919661733615
3986,7RDY-zinc,OLO,-8.009090909090908,-8.0,-7.9,-8.2,0.0129386892177586
3987,7RDY-zinc,Mrv1909-11262021492D,-8.009090909090908,-8.0,-7.4,-8.6,0.2710782241014802
3988,7RDY-zinc,Mrv1909-02112011202D,-8.009090909090908,-8.05,-7.4,-8.3,0.0338689217758984
3989,7RDY-no-extra,Mrv0541-05041404412D,-8.009090909090908,-8.0,-7.0,-9.1,1.0427061310782246
3990,7RDY-zinc,UC4,-8.00909090909091,-8.05,-7.7,-8.3,0.0873572938689214
3991,7RDY-zinc,Mrv0541-02231218072D-1704021541537,-8.00909090909091,-8.05,-7.7,-8.3,0.0873572938689219
3992,7RDY-zinc,Mrv1652310201622502D-1704021546079,-8.011363636363637,-8.1,-7.5,-8.6,0.2507980972515856
3993,7RDY-zinc,Mrv1909-09142221362D,-8.011363636363637,-8.05,-6.8,-9.1,1.1196353065539102
3994,7RDY-zinc,709,-8.011363636363637,-8.05,-6.7,-9.2,1.4470771670190268
3995,7RDY-no-extra,508,-8.011363636363637,-8.05,-7.7,-8.3,0.0861469344608883
3996,7RDY-zinc,PDM,-8.011363636363637,-8.15,-7.2,-8.8,0.6391701902748423
3997,7RDY-no-extra,Mrv1652310211601062D,-8.011363636363637,-8.05,-7.7,-8.3,0.0861469344608883
3998,7RDY-no-extra,Mrv0541-05031423532D-1704021540897,-8.011363636363637,-8.05,-6.3,-9.5,2.2670771670190275
3999,7RDY-no-extra,Mrv1572001261618252D,-8.011363636363637,-8.0,-7.0,-9.1,1.0475422832980974
4000,7RDY-no-extra,Mrv1652306231722472D,-8.013636363636364,-8.05,-7.9,-8.1,0.0086469344608878
4001,7RDY-no-extra,34T,-8.013636363636364,-8.05,-7.7,-8.3,0.0849260042283298
4002,7RDY-zinc,Mrv1909-07282218122D,-8.013636363636364,-8.0,-7.7,-8.7,0.0351585623678646
4003,7RDY-no-extra,Mrv1652306231722402D-1704021547907,-8.01590909090909,-8.0,-7.7,-8.4,0.0822991543340382
4004,7RDY-zinc,Mrv1909-01262017112D,-8.01590909090909,-7.8,-7.4,-8.4,0.106020084566596
4005,7RDY-no-extra,Mrv1533004241521032D,-8.01590909090909,-8.0,-7.4,-8.7,0.3892758985200842
4006,7RDY-zinc,Mrv1909-11171900302D,-8.018181818181818,-7.75,-7.5,-8.7,0.2978012684989427
4007,7RDY-zinc,Mrv1572004221605082D-1704021548212,-8.018181818181818,-7.65,-7.6,-8.6,0.2405919661733624
4008,7RDY-zinc,812-1704021542926,-8.018181818181818,-8.05,-7.7,-8.3,0.0824524312896406
4009,7RDY-no-extra,1295,-8.020454545454545,-8.0,-7.3,-8.6,0.2891067653276956
4010,7RDY-zinc,Mrv0541-02231218582D,-8.020454545454545,-7.7,-7.4,-8.7,0.4049207188160663
4011,7RDY-no-extra,74M,-8.020454545454545,-8.05,-7.4,-8.6,0.3449207188160677
4012,7RDY-no-extra,Mrv1909-01072022362D,-8.020454545454545,-8.1,-6.8,-9.1,1.202130021141648
4013,7RDY-zinc,Mrv0541-05041404262D,-8.020454545454546,-7.949999999999999,-7.2,-8.9,0.6918974630021151
4014,7RDY-no-extra,Mrv1909-12241914162D,-8.020454545454546,-8.05,-7.4,-8.5,0.1793393234672304
4015,7RDY-no-extra,NP6,-8.022727272727273,-8.0,-7.8,-8.3,0.0413319238900631
4016,7RDY-no-extra,Mrv0541-04191212142D,-8.025,-8.05,-7.6,-8.4,0.1451744186046512
4017,7RDY-zinc,074,-8.025,-8.05,-7.4,-8.7,0.389825581395348
4018,7RDY-no-extra,Mrv0541-02231218152D-1704021541884,-8.025,-8.0,-8.0,-8.1,0.0019186046511627
4019,7RDY-zinc,LT5,-8.027272727272727,-8.05,-7.4,-8.6,0.3369133192389004
4020,7RDY-zinc,1425,-8.027272727272727,-8.05,-7.4,-8.6,0.3369133192388999
4021,7RDY-no-extra,Mrv1652310211603322D-1704021547379,-8.029545454545454,-7.9,-7.8,-8.3,0.0570137420718818
4022,7RDY-zinc,285,-8.029545454545454,-8.0,-7.6,-9.1,0.1998044397463006
4023,7RDY-no-extra,539,-8.029545454545454,-8.0,-7.8,-8.3,0.0551532769556024
4024,7RDY-no-extra,BIF,-8.031818181818183,-8.1,-7.5,-8.4,0.1408245243128966
4025,7RDY-no-extra,827,-8.031818181818183,-7.949999999999999,-7.7,-8.4,0.1157082452431289
4026,7RDY-no-extra,Mrv1909-11232014132D,-8.036363636363635,-8.0,-6.8,-9.2,1.3758562367864673
4027,7RDY-zinc,CCO,-8.036363636363637,-8.0,-7.2,-8.9,0.7167864693446088
4028,7RDY-no-extra,C4F,-8.036363636363637,-8.05,-7.4,-8.7,0.404228329809724
4029,7RDY-zinc,H7J,-8.036363636363637,-8.0,-7.8,-8.3,0.0460887949260044
4030,7RDY-zinc,Mrv1652310201623002D,-8.038636363636364,-8.0,-8.0,-8.1,0.0024260042283297
4031,7RDY-no-extra,K01,-8.040909090909091,-8.0,-8.0,-8.1,0.0024735729386892
4032,7RDY-no-extra,Mrv1909-05201914372D-1704021549281,-8.040909090909091,-8.0,-8.0,-8.1,0.0024735729386892
4033,7RDY-zinc,ISF,-8.043181818181818,-8.0,-7.5,-8.5,0.2057663847780137
4034,7RDY-no-extra,C4H,-8.043181818181818,-8.1,-7.3,-8.7,0.4211152219873135
4035,7RDY-zinc,Mrv1652310211600312D-1704021546860,-8.043181818181818,-8.05,-7.5,-8.6,0.2187896405919666
4036,7RDY-no-extra,Mrv1909-02082019402D,-8.04318181818182,-8.100000000000001,-7.7,-8.3,0.0690221987315014
4037,7RDY-zinc,Mrv0541-02231218142D-1704021541791,-8.045454545454545,-8.0,-7.7,-8.3,0.0643974630021142
4038,7RDY-no-extra,Mrv0541-05151316472D,-8.045454545454545,-8.0,-7.5,-8.6,0.3048625792811839
4039,7RDY-no-extra,993,-8.045454545454545,-8.0,-7.0,-9.1,1.118816067653277
4040,7RDY-zinc,TL5,-8.045454545454545,-8.05,-7.5,-8.5,0.2118393234672307
4041,7RDY-no-extra,Mrv0541-02231215532D-1704021537582,-8.045454545454545,-8.0,-7.4,-8.7,0.4267230443974624
4042,7RDY-zinc,CT0,-8.047727272727272,-8.1,-6.8,-9.1,1.1309249471458758
4043,7RDY-zinc,Mrv1718006121800282D,-8.047727272727272,-8.0,-7.5,-8.6,0.3072040169133188
4044,7RDY-no-extra,Mrv1909-05201914282D-1704021549183,-8.047727272727272,-8.0,-8.0,-8.1,0.0025528541226215
4045,7RDY-zinc,4021,-8.047727272727272,-8.0,-7.4,-8.7,0.4295295983086677
4046,7RDY-zinc,Mrv1652309131709272D,-8.047727272727272,-8.0,-8.0,-8.1,0.0025528541226215
4047,7RDY-no-extra,Mrv1909-09202120592D,-8.047727272727274,-7.95,-7.8,-8.3,0.0323202959830868
4048,7RDY-no-extra,AGE,-8.049999999999999,-8.05,-7.7,-8.4,0.1253488372093023
4049,7RDY-zinc,Mrv1909-03232018162D,-8.049999999999999,-8.0,-7.4,-8.8,0.4313953488372099
4050,7RDY-zinc,2S3,-8.049999999999999,-8.05,-7.1,-9.0,0.9234883720930236
4051,7RDY-no-extra,Mrv1652310201623272D,-8.049999999999999,-8.05,-7.6,-8.5,0.2072093023255815
4052,7RDY-zinc,NCW,-8.049999999999999,-8.05,-7.4,-8.7,0.4323255813953486
4053,7RDY-no-extra,Mrv0541-05041409062D-1704021548236,-8.049999999999999,-8.05,-7.8,-8.3,0.063953488372093
4054,7RDY-zinc,Mrv0541-02241204062D,-8.049999999999999,-8.05,-7.9,-8.2,0.0230232558139534
4055,7RDY-no-extra,80A,-8.049999999999999,-8.05,-7.5,-8.6,0.3095348837209303
4056,7RDY-no-extra,24U,-8.049999999999999,-8.05,-7.8,-8.3,0.0620930232558138
4057,7RDY-zinc,Mrv1909-12032018462D,-8.049999999999999,-8.05,-6.7,-9.4,1.8648837209302336
4058,7RDY-no-extra,8ST,-8.049999999999999,-8.05,-8.0,-8.1,0.0025581395348837
4059,7RDY-no-extra,SB6,-8.049999999999999,-8.05,-8.0,-8.1,0.0025581395348837
4060,7RDY-zinc,Structure--1-1704021542242,-8.049999999999999,-8.05,-7.5,-8.6,0.3095348837209295
4061,7RDY-no-extra,Mrv0541-02231217572D-1704021541293,-8.049999999999999,-8.05,-8.0,-8.1,0.0025581395348837
4062,7RDY-no-extra,1506,-8.049999999999999,-8.05,-6.9,-9.2,1.353255813953487
4063,7RDY-no-extra,Mrv1909-10112219292D,-8.049999999999999,-8.05,-8.0,-8.1,0.0025581395348837
4064,7RDY-zinc,S23,-8.049999999999999,-8.05,-8.0,-8.1,0.0025581395348837
4065,7RDY-no-extra,Mrv1652309181718032D,-8.049999999999999,-8.05,-8.0,-8.1,0.0025581395348837
4066,7RDY-zinc,Mrv1909-10112219062D,-8.049999999999999,-8.05,-7.8,-8.3,0.0639534883720934
4067,7RDY-zinc,H16,-8.049999999999999,-8.05,-8.0,-8.1,0.0025581395348836
4068,7RDY-no-extra,Mrv1718003271816542D,-8.049999999999999,-8.05,-7.9,-8.2,0.0230232558139536
4069,7RDY-no-extra,Mrv1909-05281916032D,-8.049999999999999,-8.05,-7.9,-8.2,0.0230232558139536
4070,7RDY-zinc,Mrv1533004241514382D,-8.049999999999999,-8.05,-7.8,-8.3,0.0639534883720934
4071,7RDY-no-extra,ECG,-8.049999999999999,-8.05,-7.2,-8.9,0.7393023255813961
4072,7RDY-no-extra,1218,-8.049999999999999,-8.05,-8.0,-8.1,0.0025581395348836
4073,7RDY-no-extra,68740,-8.049999999999999,-8.05,-7.2,-8.9,0.7393023255813961
4074,7RDY-zinc,Mrv0541-06161412062D,-8.049999999999999,-8.05,-7.7,-8.4,0.0723255813953485
4075,7RDY-no-extra,Mrv1902-04031915332D,-8.049999999999999,-8.1,-7.8,-8.2,0.0234883720930233
4076,7RDY-no-extra,ZZA,-8.049999999999999,-8.05,-7.8,-8.3,0.063953488372093
4077,7RDY-zinc,Mrv1718008311818452D,-8.049999999999999,-8.05,-7.5,-8.6,0.3095348837209296
4078,7RDY-zinc,Mrv0541-09051417102D,-8.049999999999999,-8.05,-8.0,-8.1,0.0025581395348836
4079,7RDY-no-extra,Mrv1652310201623322D,-8.052272727272728,-8.1,-8.0,-8.1,0.0025528541226215
4080,7RDY-zinc,Mrv0541-02231217312D-1704021540459,-8.052272727272728,-8.2,-7.6,-8.4,0.0867389006342495
4081,7RDY-no-extra,Mrv1718006141815382D,-8.052272727272728,-8.05,-7.9,-8.2,0.0206923890063422
4082,7RDY-zinc,Mrv1718003271813462D,-8.052272727272728,-8.1,-7.2,-8.8,0.5685993657505309
4083,7RDY-no-extra,5282443,-8.052272727272728,-8.1,-8.0,-8.1,0.0025528541226215
4084,7RDY-zinc,DCN,-8.052272727272728,-8.05,-7.9,-8.2,0.0216226215644819
4085,7RDY-no-extra,Mrv1652306131722002D-1704021542002,-8.054545454545455,-8.1,-7.0,-9.0,0.8099788583509522
4086,7RDY-no-extra,Mrv1652306131721582D-1704021541649,-8.054545454545455,-8.15,-7.8,-8.3,0.0625369978858353
4087,7RDY-zinc,Mrv1909-05011915472D,-8.054545454545455,-8.05,-7.7,-8.5,0.1290486257928113
4088,7RDY-zinc,Mrv1909-07072115272D,-8.054545454545455,-8.1,-8.0,-8.1,0.002536997885835
4089,7RDY-zinc,295-1704021542529,-8.056818181818182,-8.149999999999999,-7.7,-8.2,0.0406501057082449
4090,7RDY-no-extra,192,-8.056818181818182,-8.1,-7.9,-8.3,0.0229756871035938
4091,7RDY-no-extra,Mrv1652311041622372D,-8.056818181818182,-8.05,-8.0,-8.2,0.0039059196617336
4092,7RDY-zinc,Mrv1909-05201914512D-1704021549399,-8.056818181818182,-8.1,-8.0,-8.1,0.0025105708245243
4093,7RDY-zinc,NVC,-8.056818181818182,-8.05,-7.7,-8.5,0.13088266384778
4094,7RDY-zinc,I15,-8.056818181818182,-8.05,-8.0,-8.2,0.0039059196617335
4095,7RDY-zinc,43P,-8.059090909090909,-8.1,-7.5,-8.1,0.0234038054968285
4096,7RDY-zinc,Mrv0541-02231217062D-1704021539720,-8.059090909090909,-8.1,-7.4,-8.7,0.421078224101479
4097,7RDY-zinc,Mrv1909-05201914332D-1704021549244,-8.05909090909091,-8.1,-7.3,-8.8,0.4601479915433401
4098,7RDY-no-extra,557,-8.061363636363636,-8.05,-7.7,-8.5,0.1345190274841435
4099,7RDY-zinc,Mrv0541-02231217572D-1704021541307,-8.061363636363636,-8.15,-7.2,-8.9,0.6624260042283301
4100,7RDY-no-extra,NOQ,-8.061363636363637,-8.100000000000001,-7.6,-8.4,0.0689376321353067
4101,7RDY-zinc,PSG,-8.063636363636364,-7.95,-7.5,-8.7,0.3223678646934454
4102,7RDY-no-extra,Mrv1909-11101919542D,-8.063636363636364,-8.0,-7.9,-8.6,0.0414376321353064
4103,7RDY-zinc,Mrv1909-02282022142D,-8.063636363636364,-8.1,-6.9,-9.1,1.103763213530656
4104,7RDY-no-extra,Mrv0541-02231215522D-1704021537562,-8.068181818181818,-8.05,-7.3,-8.6,0.2008245243128968
4105,7RDY-zinc,Mrv0541-05041406002D,-8.068181818181818,-8.0,-7.9,-8.3,0.031987315010571
4106,7RDY-zinc,Mrv1652310201623102D-1704021546292,-8.068181818181818,-8.15,-7.4,-8.7,0.299429175475687
4107,7RDY-zinc,Mrv0541-02231216542D-1704021539343,-8.068181818181818,-8.1,-7.1,-8.4,0.1333826638477801
4108,7RDY-no-extra,Mrv1902-03141920582D,-8.068181818181818,-8.2,-7.4,-8.7,0.3045454545454545
4109,7RDY-no-extra,Mrv1909-07282221272D,-8.070454545454545,-8.05,-7.7,-8.5,0.1309672304439742
4110,7RDY-no-extra,MAJ,-8.070454545454545,-8.05,-7.5,-8.7,0.3342230443974632
4111,7RDY-no-extra,Mrv1909-06292200272D,-8.070454545454545,-7.949999999999999,-7.8,-8.5,0.0788742071881608
4112,7RDY-zinc,Mrv1909-11151921342D,-8.072727272727272,-8.15,-7.1,-9.0,0.882029598308668
4113,7RDY-no-extra,Mrv1652306031609342D,-8.077272727272726,-8.1,-7.5,-8.5,0.1850528541226219
4114,7RDY-zinc,CDY,-8.077272727272726,-8.05,-7.6,-8.5,0.1617970401691322
4115,7RDY-no-extra,Mrv1909-02022120562D,-8.077272727272728,-8.1,-7.7,-8.5,0.1436575052854121
4116,7RDY-no-extra,756,-8.079545454545455,-8.1,-7.9,-8.3,0.0174788583509511
4117,7RDY-no-extra,Mrv1909-11041923362D,-8.079545454545455,-8.05,-7.7,-8.3,0.0421300211416486
4118,7RDY-zinc,Mrv1909-12102022592D,-8.079545454545455,-8.0,-7.6,-8.6,0.1570137420718815
4119,7RDY-no-extra,Mrv1652309031704412D,-8.079545454545455,-8.1,-7.1,-9.0,0.8267811839323463
4120,7RDY-no-extra,Mrv1533004261507472D,-8.084090909090909,-8.05,-8.0,-8.2,0.0083456659619449
4121,7RDY-no-extra,Mrv1572004221606542D-1704021547992,-8.086363636363636,-8.3,-7.0,-8.8,0.5351585623678647
4122,7RDY-no-extra,Mrv1909-11191923272D,-8.088636363636363,-8.1,-6.9,-9.1,1.033123678646935
4123,7RDY-no-extra,Mrv1909-02112020292D,-8.088636363636363,-8.1,-7.9,-8.2,0.0135887949260038
4124,7RDY-no-extra,Mrv1909-12171922062D,-8.088636363636363,-8.05,-7.5,-8.9,0.3614957716701907
4125,7RDY-zinc,Mrv0541-02231216282D-1704021538556,-8.088636363636363,-8.1,-7.3,-8.8,0.4382399577167013
4126,7RDY-zinc,896,-8.088636363636363,-8.0,-7.9,-8.3,0.0182399577167019
4127,7RDY-no-extra,Mrv0541-05041408472D,-8.088636363636363,-8.15,-6.3,-9.7,2.619635306553912
4128,7RDY-zinc,Mrv1909-02112022462D,-8.088636363636363,-8.05,-7.3,-9.0,0.6391701902748422
4129,7RDY-zinc,FR7,-8.088636363636365,-8.15,-7.4,-8.5,0.1461469344608878
4130,7RDY-no-extra,Mrv1909-09132221442D,-8.088636363636365,-8.15,-7.7,-8.3,0.0475422832980974
4131,7RDY-no-extra,A19,-8.088636363636365,-8.15,-7.8,-8.3,0.0475422832980974
4132,7RDY-zinc,Mrv0541-02231218032D-1704021541421,-8.090909090909092,-8.100000000000001,-7.2,-8.9,0.5227061310782232
4133,7RDY-no-extra,Mrv1652312161600442D,-8.090909090909092,-8.2,-7.9,-8.2,0.0171247357293867
4134,7RDY-no-extra,C28,-8.090909090909092,-8.100000000000001,-7.8,-8.3,0.0454968287526428
4135,7RDY-zinc,Mrv1909-12101918492D,-8.090909090909092,-8.1,-7.0,-8.9,0.1303896103896104
4136,7RDY-zinc,388-1704021542641,-8.090909090909092,-8.05,-7.7,-8.3,0.0422410147991542
4137,7RDY-zinc,Mrv0541-02231217422D-1704021540782,-8.093181818181819,-8.1,-7.1,-9.0,0.8420454545454551
4138,7RDY-no-extra,COR,-8.093181818181819,-8.05,-7.1,-9.0,0.825301268498942
4139,7RDY-no-extra,Mrv1909-10301920592D,-8.093181818181819,-8.0,-7.2,-9.0,0.670417547568711
4140,7RDY-zinc,Mrv1909-12032021342D,-8.095454545454546,-8.1,-7.9,-8.2,0.0116067653276954
4141,7RDY-no-extra,L41,-8.095454545454546,-8.2,-7.2,-8.7,0.3492811839323472
4142,7RDY-zinc,Mrv1718007041820082D,-8.095454545454546,-8.1,-8.0,-8.1,0.0004439746300211
4143,7RDY-zinc,Mrv0541-02231218012D-1704021541403,-8.095454545454546,-8.05,-7.8,-8.4,0.0897463002114169
4144,7RDY-zinc,2S2,-8.095454545454546,-8.15,-6.7,-9.3,1.4888160676532778
4145,7RDY-zinc,IAG,-8.095454545454546,-8.1,-7.4,-8.7,0.2934672304439749
4146,7RDY-no-extra,Mrv1572004221606322D-1704021548534,-8.095454545454546,-8.05,-7.9,-8.3,0.0395137420718817
4147,7RDY-no-extra,Mrv1652306131722012D-1704021542121,-8.097727272727273,-8.100000000000001,-7.8,-8.3,0.0420877378435519
4148,7RDY-no-extra,519,-8.097727272727273,-8.1,-7.9,-8.2,0.0011575052854122
4149,7RDY-zinc,Mrv0541-05031421152D,-8.097727272727273,-8.05,-7.3,-8.9,0.5267389006342497
4150,7RDY-no-extra,Mrv0541-05041400492D,-8.097727272727273,-8.05,-7.3,-8.9,0.651390063424948
4151,7RDY-zinc,Mrv1909-02092017212D,-8.097727272727273,-8.1,-7.5,-8.6,0.2583668076109938
4152,7RDY-no-extra,JST,-8.097727272727273,-8.100000000000001,-7.3,-8.9,0.5188319238900652
4153,7RDY-no-extra,Mrv1718009301815092D,-8.1,-8.1,-7.8,-8.4,0.0920930232558137
4154,7RDY-zinc,Mrv0541-04191212162D-1704021536591,-8.1,-8.1,-7.6,-8.4,0.1032558139534883
4155,7RDY-no-extra,CII,-8.1,-8.1,-8.0,-8.2,0.0102325581395349
4156,7RDY-no-extra,Mrv0541-05031419052D,-8.1,-8.1,-7.5,-8.7,0.3683720930232554
4157,7RDY-zinc,OA1,-8.1,-8.1,-8.0,-8.2,0.0102325581395347
4158,7RDY-zinc,B98,-8.1,-8.1,-7.5,-8.7,0.3683720930232559
4159,7RDY-zinc,Mrv0541-05041409242D,-8.1,-8.1,-7.3,-8.9,0.6548837209302341
4160,7RDY-zinc,22F,-8.1,-8.1,-7.3,-8.9,0.6548837209302341
4161,7RDY-zinc,Mrv1572012071516382D,-8.1,-8.1,-7.7,-8.5,0.14093023255814
4162,7RDY-zinc,Mrv0541-02231216482D-1704021539139,-8.1,-8.1,-7.8,-8.4,0.0920930232558141
4163,7RDY-zinc,767,-8.1,-8.1,-8.1,-8.1,0.0
4164,7RDY-zinc,PIL,-8.1,-8.1,-8.1,-8.1,0.0
4165,7RDY-no-extra,Mrv0541-06101408532D,-8.1,-8.1,-7.8,-8.4,0.0920930232558137
4166,7RDY-zinc,Mrv1909-10112219272D,-8.1,-8.1,-8.1,-8.1,0.0
4167,7RDY-no-extra,1221,-8.1,-8.1,-6.8,-9.4,1.7293023255813953
4168,7RDY-zinc,TDI,-8.1,-8.1,-7.1,-9.1,1.0232558139534895
4169,7RDY-no-extra,T10,-8.1,-8.1,-8.1,-8.1,0.0
4170,7RDY-zinc,H12,-8.1,-8.1,-8.0,-8.2,0.0102325581395347
4171,7RDY-zinc,Mrv1718005161812522D,-8.1,-8.1,-7.2,-9.0,0.8288372093023256
4172,7RDY-zinc,372,-8.1,-8.1,-8.0,-8.2,0.0102325581395347
4173,7RDY-zinc,Mrv0541-02231218062D-1704021541504,-8.1,-8.1,-7.7,-8.6,0.1316279069767447
4174,7RDY-zinc,Mrv1572004091616262D,-8.1,-8.1,-7.1,-9.1,1.0232558139534882
4175,7RDY-no-extra,FLX,-8.100000000000001,-8.100000000000001,-7.9,-8.3,0.0409302325581392
4176,7RDY-no-extra,QUA,-8.100000000000001,-8.100000000000001,-7.9,-8.3,0.0409302325581397
4177,7RDY-zinc,Mrv1572001261617302D,-8.100000000000001,-8.100000000000001,-7.9,-8.3,0.0409302325581397
4178,7RDY-zinc,Mrv0541-05041405012D,-8.100000000000001,-8.100000000000001,-7.9,-8.3,0.0409302325581392
4179,7RDY-zinc,Mrv1718004201810472D,-8.100000000000001,-8.100000000000001,-7.4,-8.8,0.5013953488372099
4180,7RDY-zinc,726,-8.100000000000001,-8.100000000000001,-7.9,-8.3,0.0409302325581397
4181,7RDY-no-extra,Mrv1902-01281923232D,-8.100000000000001,-8.100000000000001,-7.8,-8.4,0.0502325581395349
4182,7RDY-zinc,OPA,-8.100000000000001,-8.100000000000001,-7.4,-8.8,0.5013953488372099
4183,7RDY-no-extra,MTH,-8.100000000000001,-8.100000000000001,-7.4,-8.8,0.5013953488372094
4184,7RDY-no-extra,256,-8.100000000000001,-8.100000000000001,-7.4,-8.8,0.5013953488372088
4185,7RDY-zinc,KY1,-8.100000000000001,-8.100000000000001,-7.8,-8.4,0.0781395348837211
4186,7RDY-no-extra,Mrv1572004081602522D,-8.100000000000001,-8.100000000000001,-7.9,-8.3,0.0409302325581397
4187,7RDY-no-extra,Mrv1909-05201914282D-1704021549181,-8.102272727272727,-8.15,-7.3,-8.8,0.3127854122621578
