,proteinID,ligandID,mean,median,max,min,var
6441,7RDY-no-extra,Mrv1909-11041923362D,-8.079545454545455,-8.05,-7.7,-8.3,0.04213002114164863
6442,7RDY-no-extra,Mrv1652309031704412D,-8.079545454545455,-8.1,-7.1,-9.0,0.8267811839323463
6443,7RDY-zinc,Mrv1909-12102022592D,-8.079545454545455,-8.0,-7.6,-8.6,0.15701374207188154
6444,7RDY-no-extra,756,-8.079545454545455,-8.1,-7.9,-8.3,0.01747885835095116
6445,7RDY-no-extra,Mrv1909-02022120562D,-8.077272727272728,-8.1,-7.7,-8.5,0.14365750528541216
6446,7RDY-zinc,CDY,-8.077272727272726,-8.05,-7.6,-8.5,0.16179704016913227
6447,7RDY-no-extra,Mrv1652306031609342D,-8.077272727272726,-8.1,-7.5,-8.5,0.1850528541226219
6448,7RDY-zinc,Mrv1909-11151921342D,-8.072727272727272,-8.15,-7.1,-9.0,0.882029598308668
6449,7RDY-no-extra,Mrv1909-06292200272D,-8.070454545454545,-7.949999999999999,-7.8,-8.5,0.0788742071881608
6450,7RDY-no-extra,Mrv1909-07282221272D,-8.070454545454545,-8.05,-7.7,-8.5,0.1309672304439742
6451,7RDY-no-extra,MAJ,-8.070454545454545,-8.05,-7.5,-8.7,0.3342230443974632
6452,7RDY-no-extra,Mrv0541-02231215522D-1704021537562,-8.068181818181818,-8.05,-7.3,-8.6,0.2008245243128968
6453,7RDY-zinc,Mrv0541-02231216542D-1704021539343,-8.068181818181818,-8.1,-7.1,-8.4,0.13338266384778014
6454,7RDY-zinc,Mrv0541-05041406002D,-8.068181818181818,-8.0,-7.9,-8.3,0.03198731501057102
6455,7RDY-no-extra,Mrv1902-03141920582D,-8.068181818181818,-8.2,-7.4,-8.7,0.30454545454545456
6456,7RDY-zinc,Mrv1652310201623102D-1704021546292,-8.068181818181818,-8.15,-7.4,-8.7,0.29942917547568704
6457,7RDY-zinc,PSG,-8.063636363636364,-7.95,-7.5,-8.7,0.3223678646934454
6458,7RDY-zinc,Mrv1909-02282022142D,-8.063636363636364,-8.1,-6.9,-9.1,1.103763213530656
6459,7RDY-no-extra,Mrv1909-11101919542D,-8.063636363636364,-8.0,-7.9,-8.6,0.041437632135306414
6460,7RDY-no-extra,NOQ,-8.061363636363637,-8.100000000000001,-7.6,-8.4,0.06893763213530674
6461,7RDY-zinc,Mrv0541-02231217572D-1704021541307,-8.061363636363636,-8.15,-7.2,-8.9,0.6624260042283301
6462,7RDY-no-extra,557,-8.061363636363636,-8.05,-7.7,-8.5,0.13451902748414354
6463,7RDY-zinc,Mrv1909-05201914332D-1704021549244,-8.05909090909091,-8.1,-7.3,-8.8,0.46014799154334013
6464,7RDY-zinc,43P,-8.059090909090909,-8.1,-7.5,-8.1,0.02340380549682853
6465,7RDY-zinc,Mrv0541-02231217062D-1704021539720,-8.059090909090909,-8.1,-7.4,-8.7,0.42107822410147905
6466,7RDY-no-extra,192,-8.056818181818182,-8.1,-7.9,-8.3,0.022975687103593854
6467,7RDY-zinc,I15,-8.056818181818182,-8.05,-8.0,-8.2,0.0039059196617335225
6468,7RDY-zinc,295-1704021542529,-8.056818181818182,-8.149999999999999,-7.7,-8.2,0.04065010570824496
6469,7RDY-zinc,Mrv1909-05201914512D-1704021549399,-8.056818181818182,-8.1,-8.0,-8.1,0.002510570824524332
6470,7RDY-no-extra,Mrv1652311041622372D,-8.056818181818182,-8.05,-8.0,-8.2,0.003905919661733698
6471,7RDY-zinc,NVC,-8.056818181818182,-8.05,-7.7,-8.5,0.13088266384778
6472,7RDY-zinc,Mrv1909-05011915472D,-8.054545454545455,-8.05,-7.7,-8.5,0.12904862579281134
6473,7RDY-no-extra,Mrv1652306131721582D-1704021541649,-8.054545454545455,-8.15,-7.8,-8.3,0.06253699788583537
6474,7RDY-no-extra,Mrv1652306131722002D-1704021542002,-8.054545454545455,-8.1,-7.0,-9.0,0.8099788583509522
6475,7RDY-zinc,Mrv1909-07072115272D,-8.054545454545455,-8.1,-8.0,-8.1,0.0025369978858350932
6476,7RDY-zinc,Mrv0541-02231217312D-1704021540459,-8.052272727272728,-8.2,-7.6,-8.4,0.08673890063424952
6477,7RDY-zinc,Mrv1718003271813462D,-8.052272727272728,-8.1,-7.2,-8.8,0.5685993657505309
6478,7RDY-no-extra,Mrv1652310201623322D,-8.052272727272728,-8.1,-8.0,-8.1,0.0025528541226215256
6479,7RDY-no-extra,5282443,-8.052272727272728,-8.1,-8.0,-8.1,0.0025528541226215273
6480,7RDY-no-extra,Mrv1718006141815382D,-8.052272727272728,-8.05,-7.9,-8.2,0.020692389006342227
6481,7RDY-zinc,DCN,-8.052272727272728,-8.05,-7.9,-8.2,0.021622621564481966
6482,7RDY-no-extra,AGE,-8.049999999999999,-8.05,-7.7,-8.4,0.12534883720930237
6483,7RDY-no-extra,1218,-8.049999999999999,-8.05,-8.0,-8.1,0.0025581395348836986
6484,7RDY-zinc,Mrv0541-02241204062D,-8.049999999999999,-8.05,-7.9,-8.2,0.023023255813953435
6485,7RDY-no-extra,Mrv1652309181718032D,-8.049999999999999,-8.05,-8.0,-8.1,0.002558139534883722
6486,7RDY-no-extra,Mrv1902-04031915332D,-8.049999999999999,-8.1,-7.8,-8.2,0.023488372093023322
6487,7RDY-no-extra,Mrv1652310201623272D,-8.049999999999999,-8.05,-7.6,-8.5,0.20720930232558152
6488,7RDY-no-extra,ZZA,-8.049999999999999,-8.05,-7.8,-8.3,0.06395348837209304
6489,7RDY-no-extra,Mrv1718003271816542D,-8.049999999999999,-8.05,-7.9,-8.2,0.0230232558139536
6490,7RDY-no-extra,SB6,-8.049999999999999,-8.05,-8.0,-8.1,0.002558139534883722
6491,7RDY-zinc,Structure--1-1704021542242,-8.049999999999999,-8.05,-7.5,-8.6,0.3095348837209295
6492,7RDY-no-extra,1506,-8.049999999999999,-8.05,-6.9,-9.2,1.353255813953487
6493,7RDY-no-extra,ECG,-8.049999999999999,-8.05,-7.2,-8.9,0.7393023255813961
6494,7RDY-no-extra,Mrv0541-02231217572D-1704021541293,-8.049999999999999,-8.05,-8.0,-8.1,0.002558139534883758
6495,7RDY-no-extra,68740,-8.049999999999999,-8.05,-7.2,-8.9,0.7393023255813961
6496,7RDY-zinc,H16,-8.049999999999999,-8.05,-8.0,-8.1,0.0025581395348836986
6497,7RDY-no-extra,80A,-8.049999999999999,-8.05,-7.5,-8.6,0.3095348837209303
6498,7RDY-zinc,Mrv0541-09051417102D,-8.049999999999999,-8.05,-8.0,-8.1,0.0025581395348836986
6499,7RDY-zinc,Mrv1533004241514382D,-8.049999999999999,-8.05,-7.8,-8.3,0.06395348837209343
6500,7RDY-no-extra,Mrv1909-10112219292D,-8.049999999999999,-8.05,-8.0,-8.1,0.0025581395348837337
6501,7RDY-zinc,Mrv1718008311818452D,-8.049999999999999,-8.05,-7.5,-8.6,0.30953488372092963
6502,7RDY-zinc,Mrv1909-10112219062D,-8.049999999999999,-8.05,-7.8,-8.3,0.06395348837209343
6503,7RDY-zinc,Mrv0541-06161412062D,-8.049999999999999,-8.05,-7.7,-8.4,0.07232558139534857
6504,7RDY-zinc,Mrv1909-12032018462D,-8.049999999999999,-8.05,-6.7,-9.4,1.8648837209302338
6505,7RDY-no-extra,Mrv1909-05281916032D,-8.049999999999999,-8.05,-7.9,-8.2,0.023023255813953654
6506,7RDY-no-extra,24U,-8.049999999999999,-8.05,-7.8,-8.3,0.06209302325581387
6507,7RDY-zinc,S23,-8.049999999999999,-8.05,-8.0,-8.1,0.0025581395348837576
6508,7RDY-zinc,Mrv1909-03232018162D,-8.049999999999999,-8.0,-7.4,-8.8,0.4313953488372099
6509,7RDY-zinc,NCW,-8.049999999999999,-8.05,-7.4,-8.7,0.43232558139534866
6510,7RDY-no-extra,Mrv0541-05041409062D-1704021548236,-8.049999999999999,-8.05,-7.8,-8.3,0.06395348837209304
6511,7RDY-zinc,2S3,-8.049999999999999,-8.05,-7.1,-9.0,0.9234883720930236
6512,7RDY-no-extra,8ST,-8.049999999999999,-8.05,-8.0,-8.1,0.002558139534883758
6513,7RDY-no-extra,Mrv1909-09202120592D,-8.047727272727274,-7.95,-7.8,-8.3,0.03232029598308684
6514,7RDY-zinc,Mrv1652309131709272D,-8.047727272727272,-8.0,-8.0,-8.1,0.0025528541226215624
6515,7RDY-zinc,4021,-8.047727272727272,-8.0,-7.4,-8.7,0.4295295983086677
6516,7RDY-zinc,Mrv1718006121800282D,-8.047727272727272,-8.0,-7.5,-8.6,0.30720401691331883
6517,7RDY-no-extra,Mrv1909-05201914282D-1704021549183,-8.047727272727272,-8.0,-8.0,-8.1,0.002552854122621599
6518,7RDY-zinc,CT0,-8.047727272727272,-8.1,-6.8,-9.1,1.1309249471458758
6519,7RDY-zinc,TL5,-8.045454545454545,-8.05,-7.5,-8.5,0.21183932346723075
6520,7RDY-no-extra,Mrv0541-02231215532D-1704021537582,-8.045454545454545,-8.0,-7.4,-8.7,0.4267230443974624
6521,7RDY-zinc,Mrv0541-02231218142D-1704021541791,-8.045454545454545,-8.0,-7.7,-8.3,0.06439746300211427
6522,7RDY-no-extra,Mrv0541-05151316472D,-8.045454545454545,-8.0,-7.5,-8.6,0.30486257928118393
6523,7RDY-no-extra,993,-8.045454545454545,-8.0,-7.0,-9.1,1.118816067653277
6524,7RDY-no-extra,Mrv1909-02082019402D,-8.04318181818182,-8.100000000000001,-7.7,-8.3,0.06902219873150141
6525,7RDY-zinc,ISF,-8.043181818181818,-8.0,-7.5,-8.5,0.2057663847780137
6526,7RDY-no-extra,C4H,-8.043181818181818,-8.1,-7.3,-8.7,0.42111522198731355
6527,7RDY-zinc,Mrv1652310211600312D-1704021546860,-8.043181818181818,-8.05,-7.5,-8.6,0.21878964059196668
6528,7RDY-no-extra,Mrv1909-05201914372D-1704021549281,-8.040909090909091,-8.0,-8.0,-8.1,0.0024735729386892225
6529,7RDY-no-extra,K01,-8.040909090909091,-8.0,-8.0,-8.1,0.0024735729386892364
6530,7RDY-zinc,Mrv1652310201623002D,-8.038636363636364,-8.0,-8.0,-8.1,0.0024260042283297755
6531,7RDY-zinc,CCO,-8.036363636363637,-8.0,-7.2,-8.9,0.7167864693446088
6532,7RDY-zinc,H7J,-8.036363636363637,-8.0,-7.8,-8.3,0.04608879492600449
6533,7RDY-no-extra,C4F,-8.036363636363637,-8.05,-7.4,-8.7,0.404228329809724
6534,7RDY-no-extra,Mrv1909-11232014132D,-8.036363636363635,-8.0,-6.8,-9.2,1.3758562367864673
6535,7RDY-no-extra,BIF,-8.031818181818183,-8.1,-7.5,-8.4,0.1408245243128966
6536,7RDY-no-extra,827,-8.031818181818183,-7.949999999999999,-7.7,-8.4,0.11570824524312896
6537,7RDY-no-extra,Mrv1652310211603322D-1704021547379,-8.029545454545454,-7.9,-7.8,-8.3,0.057013742071881805
6538,7RDY-zinc,285,-8.029545454545454,-8.0,-7.6,-9.1,0.19980443974630066
6539,7RDY-no-extra,539,-8.029545454545454,-8.0,-7.8,-8.3,0.05515327695560249
6540,7RDY-zinc,LT5,-8.027272727272727,-8.05,-7.4,-8.6,0.33691331923890044
6541,7RDY-zinc,1425,-8.027272727272727,-8.05,-7.4,-8.6,0.3369133192388999
6542,7RDY-no-extra,Mrv0541-02231218152D-1704021541884,-8.025,-8.0,-8.0,-8.1,0.0019186046511627873
6543,7RDY-zinc,074,-8.025,-8.05,-7.4,-8.7,0.38982558139534806
6544,7RDY-no-extra,Mrv0541-04191212142D,-8.025,-8.05,-7.6,-8.4,0.1451744186046512
6545,7RDY-no-extra,NP6,-8.022727272727273,-8.0,-7.8,-8.3,0.0413319238900631
6546,7RDY-no-extra,Mrv1909-12241914162D,-8.020454545454546,-8.05,-7.4,-8.5,0.17933932346723044
6547,7RDY-zinc,Mrv0541-05041404262D,-8.020454545454546,-7.949999999999999,-7.2,-8.9,0.6918974630021151
6548,7RDY-zinc,Mrv0541-02231218582D,-8.020454545454545,-7.7,-7.4,-8.7,0.4049207188160663
6549,7RDY-no-extra,Mrv1909-01072022362D,-8.020454545454545,-8.1,-6.8,-9.1,1.202130021141648
6550,7RDY-no-extra,1295,-8.020454545454545,-8.0,-7.3,-8.6,0.2891067653276956
6551,7RDY-no-extra,74M,-8.020454545454545,-8.05,-7.4,-8.6,0.34492071881606773
6552,7RDY-zinc,812-1704021542926,-8.018181818181818,-8.05,-7.7,-8.3,0.08245243128964068
6553,7RDY-zinc,Mrv1572004221605082D-1704021548212,-8.018181818181818,-7.65,-7.6,-8.6,0.2405919661733624
6554,7RDY-zinc,Mrv1909-11171900302D,-8.018181818181818,-7.75,-7.5,-8.7,0.2978012684989427
6555,7RDY-no-extra,Mrv1533004241521032D,-8.01590909090909,-8.0,-7.4,-8.7,0.3892758985200842
6556,7RDY-no-extra,Mrv1652306231722402D-1704021547907,-8.01590909090909,-8.0,-7.7,-8.4,0.0822991543340382
6557,7RDY-zinc,Mrv1909-01262017112D,-8.01590909090909,-7.8,-7.4,-8.4,0.10602008456659605
6558,7RDY-zinc,Mrv1909-07282218122D,-8.013636363636364,-8.0,-7.7,-8.7,0.03515856236786463
6559,7RDY-no-extra,Mrv1652306231722472D,-8.013636363636364,-8.05,-7.9,-8.1,0.00864693446088789
6560,7RDY-no-extra,34T,-8.013636363636364,-8.05,-7.7,-8.3,0.08492600422832983
6561,7RDY-no-extra,508,-8.011363636363637,-8.05,-7.7,-8.3,0.0861469344608883
6562,7RDY-no-extra,Mrv1652310211601062D,-8.011363636363637,-8.05,-7.7,-8.3,0.0861469344608883
6563,7RDY-no-extra,Mrv1572001261618252D,-8.011363636363637,-8.0,-7.0,-9.1,1.0475422832980974
6564,7RDY-no-extra,Mrv0541-05031423532D-1704021540897,-8.011363636363637,-8.05,-6.3,-9.5,2.2670771670190275
6565,7RDY-zinc,Mrv1909-09142221362D,-8.011363636363637,-8.05,-6.8,-9.1,1.1196353065539102
6566,7RDY-zinc,PDM,-8.011363636363637,-8.15,-7.2,-8.8,0.6391701902748423
6567,7RDY-zinc,709,-8.011363636363637,-8.05,-6.7,-9.2,1.4470771670190268
6568,7RDY-zinc,Mrv1652310201622502D-1704021546079,-8.011363636363637,-8.1,-7.5,-8.6,0.25079809725158564
6569,7RDY-zinc,Mrv0541-02231218072D-1704021541537,-8.00909090909091,-8.05,-7.7,-8.3,0.0873572938689219
6570,7RDY-zinc,UC4,-8.00909090909091,-8.05,-7.7,-8.3,0.08735729386892141
6571,7RDY-zinc,OLO,-8.009090909090908,-8.0,-7.9,-8.2,0.012938689217758686
6572,7RDY-zinc,Mrv1909-02112011202D,-8.009090909090908,-8.05,-7.4,-8.3,0.033868921775898446
6573,7RDY-zinc,Mrv1909-11262021492D,-8.009090909090908,-8.0,-7.4,-8.6,0.2710782241014802
6574,7RDY-no-extra,Mrv0541-05041404412D,-8.009090909090908,-8.0,-7.0,-9.1,1.0427061310782246
6575,7RDY-no-extra,NAM,-8.006818181818183,-8.0,-7.5,-8.1,0.008091966173361552
6576,7RDY-no-extra,Mrv1652306231722482D-1704021548426,-8.006818181818183,-8.0,-8.0,-8.1,0.000650105708245238
6577,7RDY-zinc,Mrv0541-02241213002D,-8.006818181818183,-8.0,-7.5,-8.6,0.26344080338266407
6578,7RDY-no-extra,Mrv1652310201622382D-1704021545886,-8.006818181818183,-8.05,-6.8,-8.9,0.7708826638477803
6579,7RDY-zinc,1242,-8.004545454545456,-8.05,-7.7,-8.3,0.08974630021141682
6580,7RDY-no-extra,Mrv0541-05041404512D,-8.004545454545456,-8.05,-6.7,-9.3,1.7176532769556032
6581,7RDY-no-extra,Mrv1652309191723252D,-8.004545454545454,-8.0,-8.0,-8.1,0.0004439746300211536
6582,7RDY-no-extra,Mrv1909-12102023272D,-8.004545454545454,-8.0,-7.8,-8.1,0.0018393234672304478
6583,7RDY-no-extra,1382,-8.004545454545454,-8.0,-7.0,-9.0,1.0055602536997892
6584,7RDY-zinc,Mrv0541-02231215232D,-8.004545454545454,-8.05,-7.4,-8.6,0.36323467230443984
6585,7RDY-no-extra,Mrv0541-05041404442D,-8.002272727272727,-8.05,-6.7,-9.3,1.723483086680763
6586,7RDY-no-extra,DBS,-8.002272727272727,-8.05,-6.9,-9.1,1.2332505285412252
6587,7RDY-no-extra,OBA,-8.002272727272727,-8.0,-7.4,-8.7,0.371390063424947
6588,7RDY-no-extra,DZ1,-8.002272727272727,-8.05,-7.9,-8.1,0.009994714587737962
6589,7RDY-no-extra,OX3,-8.002272727272727,-8.0,-7.5,-8.6,0.2583668076109932
6590,7RDY-no-extra,Mrv1909-12152018032D-1704021550060,-8.002272727272727,-8.0,-7.8,-8.3,0.042087737843551604
6591,7RDY-no-extra,Mrv1718006281811002D,-8.002272727272727,-8.05,-7.2,-8.9,0.49278541226215705
6592,7RDY-no-extra,Mrv1909-11111921482D,-8.002272727272727,-7.7,-7.3,-8.4,0.15185517970401727
6593,7RDY-no-extra,MHB,-8.0,-8.0,-7.6,-8.4,0.16372093023255851
6594,7RDY-zinc,Mrv1909-09302015152D,-8.0,-8.0,-7.0,-9.0,1.02325581395349
6595,7RDY-zinc,MR6,-8.0,-8.0,-8.0,-8.0,0.0
6596,7RDY-no-extra,Mrv0541-02241215252D-1704021547173,-8.0,-8.0,-7.2,-8.8,0.6548837209302335
6597,7RDY-no-extra,Mrv1718005171813162D,-8.0,-8.0,-7.5,-8.5,0.25581395348837266
6598,7RDY-no-extra,DHC,-8.0,-8.0,-7.9,-8.1,0.010232558139534758
6599,7RDY-no-extra,CMG,-8.0,-8.0,-7.4,-8.6,0.36837209302325563
6600,7RDY-no-extra,Mrv1909-11261921452D,-8.0,-8.0,-7.3,-8.7,0.5013953488372092
6601,7RDY-no-extra,1154,-8.0,-8.0,-7.5,-8.5,0.2558139534883719
6602,7RDY-zinc,634,-8.0,-8.0,-7.7,-8.3,0.09209302325581416
6603,7RDY-zinc,754,-8.0,-8.0,-7.3,-8.7,0.5013953488372092
6604,7RDY-zinc,Mrv1572004221605072D,-8.0,-8.0,-7.9,-8.1,0.010232558139534758
6605,7RDY-zinc,Mrv1572004221603592D,-8.0,-8.0,-6.6,-9.4,2.005581395348839
6606,7RDY-zinc,Mrv0541-02231217492D,-8.0,-8.0,-7.7,-8.3,0.09209302325581407
6607,7RDY-zinc,Mrv1533004261507342D,-8.0,-8.0,-7.8,-8.2,0.04093023255813943
6608,7RDY-zinc,Mrv1909-02102003562D,-8.0,-8.0,-7.3,-8.7,0.5013953488372092
6609,7RDY-no-extra,Mrv0541-02231216502D-1704021539215,-8.0,-8.0,-7.2,-8.8,0.6548837209302333
6610,7RDY-no-extra,NDD,-8.0,-8.0,-7.9,-8.1,0.010232558139534807
6611,7RDY-zinc,912,-8.0,-8.0,-7.9,-8.1,0.010232558139534739
6612,7RDY-no-extra,170,-8.0,-8.0,-7.4,-8.6,0.3683720930232553
6613,7RDY-no-extra,BP6,-8.0,-8.0,-7.4,-8.6,0.3683720930232553
6614,7RDY-no-extra,TLM,-8.0,-8.0,-7.5,-8.5,0.25581395348837166
6615,7RDY-no-extra,C4E,-8.0,-8.05,-7.2,-8.6,0.3697674418604655
6616,7RDY-zinc,1275,-8.0,-8.0,-7.6,-8.4,0.16372093023255857
6617,7RDY-no-extra,APF,-8.0,-8.0,-6.9,-9.1,1.2381395348837196
6618,7RDY-zinc,Mrv0541-05041410162D-1704021544298,-8.0,-8.0,-7.8,-8.2,0.011627906976744108
6619,7RDY-no-extra,Mrv0541-05041402312D,-7.997727272727272,-8.0,-7.8,-8.1,0.010924947145877245
6620,7RDY-zinc,Mrv1718012221711572D,-7.997727272727272,-8.1,-7.8,-8.1,0.017901691331924166
6621,7RDY-zinc,Mrv0541-05041412092D-1704021547816,-7.997727272727272,-8.05,-7.3,-8.5,0.22952959830866815
6622,7RDY-no-extra,CXA,-7.997727272727272,-8.0,-7.8,-8.1,0.010924947145877478
6623,7RDY-no-extra,Mrv1909-02102020592D,-7.997727272727272,-8.0,-7.8,-8.1,0.010924947145877377
6624,7RDY-no-extra,Mrv1652310211601232D-1704021547056,-7.997727272727272,-8.0,-7.9,-8.0,0.00022727272727273071
6625,7RDY-zinc,Mrv1909-04132019382D,-7.995454545454546,-8.0,-7.3,-8.6,0.37439746300211246
6626,7RDY-zinc,Mrv1909-01012015122D,-7.995454545454546,-7.949999999999999,-7.7,-8.3,0.08974630021141662
6627,7RDY-zinc,Mrv1909-02102017562D,-7.995454545454546,-8.0,-7.1,-8.9,0.6706765327695571
6628,7RDY-zinc,PGG,-7.995454545454546,-8.0,-6.9,-9.0,1.0241649048625776
6629,7RDY-zinc,Mrv1652306231722492D-1704021548529,-7.995454545454546,-8.0,-6.9,-9.1,1.120909090909091
6630,7RDY-no-extra,Mrv0541-08081309442D,-7.995454545454546,-7.949999999999999,-7.7,-8.3,0.08974630021141629
6631,7RDY-no-extra,Mrv1572004221607032D-1704021548317,-7.995454545454544,-8.05,-7.6,-8.2,0.044630021141648865
6632,7RDY-no-extra,Mrv1718004301812562D,-7.993181818181818,-7.949999999999999,-7.1,-8.9,0.6834408033826648
6633,7RDY-no-extra,Mrv0541-05041405452D,-7.993181818181818,-7.95,-7.9,-8.1,0.00948731501057073
6634,7RDY-no-extra,Mrv1909-11242016352D,-7.993181818181818,-8.05,-6.5,-9.4,2.029022198731502
6635,7RDY-zinc,4FC,-7.993181818181818,-7.949999999999999,-7.7,-8.3,0.08855708245243182
6636,7RDY-no-extra,Mrv1652310201623032D-1704021546223,-7.993181818181818,-7.95,-7.5,-8.5,0.23320824524313105
6637,7RDY-no-extra,Mrv1909-02102018142D-1704021541772,-7.993181818181818,-8.0,-6.9,-8.9,0.8425105708245247
6638,7RDY-zinc,TPR,-7.993181818181818,-8.05,-6.9,-9.0,1.0387896405919652
6639,7RDY-zinc,832,-7.990909090909091,-7.9,-7.9,-8.1,0.010147991543340465
6640,7RDY-no-extra,Mrv1718005071816312D,-7.990909090909091,-7.95,-6.6,-9.3,1.3803805496828772
6641,7RDY-zinc,ChEBI,-7.990909090909091,-8.0,-7.9,-8.0,0.000845665961945027
6642,7RDY-zinc,A41,-7.990909090909091,-8.0,-7.8,-8.1,0.01293868921775896
6643,7RDY-no-extra,Mrv1572010141517202D,-7.990909090909091,-7.949999999999999,-7.7,-8.3,0.08735729386892184
6644,7RDY-zinc,1464,-7.990909090909091,-8.0,-7.5,-8.4,0.17200845665962008
6645,7RDY-zinc,GB4,-7.990909090909091,-8.0,-7.8,-8.2,0.01572938689217774
6646,7RDY-zinc,Mrv1909-12152018042D-1704021550090,-7.990909090909091,-8.0,-7.4,-8.5,0.2631712473572951
6647,7RDY-zinc,4821,-7.99090909090909,-8.0,-7.7,-8.2,0.045496828752642486
6648,7RDY-no-extra,718,-7.988636363636363,-8.0,-7.5,-8.5,0.1777748414376334
6649,7RDY-no-extra,Mrv0541-05041404302D,-7.988636363636363,-8.15,-7.4,-8.5,0.2712632135306548
6650,7RDY-zinc,Mrv1572009211512382D,-7.988636363636363,-7.95,-7.6,-8.4,0.15544926004228374
6651,7RDY-zinc,W71,-7.986363636363635,-8.0,-7.3,-8.8,0.46539112050739934
6652,7RDY-no-extra,NIP,-7.986363636363635,-7.95,-7.5,-8.5,0.1932980972515858
6653,7RDY-no-extra,Mrv1909-05201914262D-1704021549157,-7.984090909090909,-8.0,-7.1,-8.8,0.6822991543340391
6654,7RDY-no-extra,Mrv1572001261617002D-1704021545638,-7.984090909090909,-8.0,-7.5,-8.3,0.10462473572938703
6655,7RDY-no-extra,Mrv0541-02231216082D-1704021537967,-7.984090909090909,-8.0,-6.9,-8.8,0.5153224101479938
6656,7RDY-zinc,Mrv1909-11151922272D,-7.984090909090909,-8.05,-6.5,-9.4,2.0543921775898526
6657,7RDY-no-extra,Mrv1909-09192216382D,-7.984090909090909,-8.15,-6.9,-8.9,0.8697410147991548
6658,7RDY-zinc,Mrv1902-03041923262D,-7.9818181818181815,-7.95,-7.5,-8.4,0.17268498942917593
6659,7RDY-zinc,Mrv0541-02231218442D,-7.9818181818181815,-8.1,-6.8,-9.1,1.2819873150105703
6660,7RDY-zinc,382,-7.9818181818181815,-8.0,-7.7,-8.2,0.04989429175475663
6661,7RDY-zinc,Mrv1909-04202015432D,-7.9818181818181815,-7.85,-7.2,-8.9,0.6326849894291758
6662,7RDY-no-extra,Mrv0541-02231216552D-1704021539388,-7.979545454545455,-7.75,-7.2,-9.0,0.6291067653276946
6663,7RDY-no-extra,OAI,-7.979545454545455,-7.949999999999999,-7.7,-8.3,0.08119978858350967
6664,7RDY-no-extra,Mrv0541-05041412372D,-7.979545454545455,-8.05,-7.0,-8.9,0.6258509513742069
6665,7RDY-no-extra,3IL,-7.979545454545455,-8.0,-6.9,-8.3,0.11933932346723032
6666,7RDY-no-extra,Mrv1652306031607012D,-7.979545454545455,-8.0,-7.5,-8.4,0.18213002114164922
6667,7RDY-no-extra,Mrv1718003271813442D-1704021544123,-7.979545454545455,-7.9,-7.4,-8.6,0.34678118393234614
6668,7RDY-no-extra,Mrv1909-12112017252D,-7.979545454545454,-7.949999999999999,-7.7,-8.2,0.04724630021141622
6669,7RDY-no-extra,Mrv0541-05061309162D,-7.9772727272727275,-7.95,-6.8,-9.1,1.250169133192388
6670,7RDY-no-extra,745,-7.9750000000000005,-7.7,-7.2,-8.3,0.10424418604651176
6671,7RDY-no-extra,Mrv1909-12152018142D-1704021550167,-7.9750000000000005,-8.0,-7.6,-8.3,0.10936046511627875
6672,7RDY-no-extra,1462,-7.975,-7.95,-7.5,-8.4,0.14889534883720962
6673,7RDY-zinc,Mrv1909-11111921282D,-7.975,-7.95,-7.2,-8.6,0.3744767441860458
6674,7RDY-zinc,Mrv1652310201623132D-1704021546327,-7.975,-8.05,-7.2,-8.7,0.5409883720930232
6675,7RDY-no-extra,283,-7.972727272727273,-7.95,-7.5,-8.5,0.22993657505285414
6676,7RDY-no-extra,712,-7.972727272727273,-7.9,-7.6,-8.3,0.10575052854122666
6677,7RDY-no-extra,1615,-7.972727272727273,-7.95,-7.9,-8.1,0.006680761099365704
6678,7RDY-zinc,Mrv1909-11231916312D-1704021538822,-7.972727272727273,-7.7,-7.1,-9.0,0.7880761099365756
6679,7RDY-no-extra,Mrv1718006211812582D,-7.970454545454545,-7.949999999999999,-7.1,-8.8,0.6756183932346747
6680,7RDY-no-extra,Mrv1652306111720432D,-7.970454545454545,-7.95,-7.4,-8.6,0.3342230443974619
6681,7RDY-no-extra,Mrv1652306031609492D-1704021548154,-7.970454545454545,-8.05,-7.3,-8.4,0.11794397463002124
6682,7RDY-zinc,Mrv1718008191817262D,-7.970454545454545,-8.0,-7.4,-8.6,0.32910676532769456
6683,7RDY-zinc,Mrv1718010311712362D,-7.965909090909091,-8.0,-7.2,-8.6,0.41299682875264365
6684,7RDY-no-extra,Mrv0541-05031423592D-1704021540699,-7.965909090909091,-8.05,-6.4,-9.1,1.2632293868921762
6685,7RDY-no-extra,1470,-7.963636363636363,-8.0,-7.7,-8.2,0.05818181818181805
6686,7RDY-zinc,3CC,-7.961363636363637,-7.949999999999999,-7.7,-8.3,0.07079809725158542
6687,7RDY-zinc,Mrv1718010311712362D-1704021543280,-7.961363636363637,-8.0,-7.2,-8.7,0.4247515856236781
6688,7RDY-zinc,Mrv0541-02231217532D-1704021541168,-7.961363636363637,-8.0,-7.8,-8.1,0.0038213530655391357
6689,7RDY-no-extra,BPS,-7.961363636363637,-8.0,-6.7,-9.2,1.5707980972515834
6690,7RDY-zinc,Mrv1909-11111921342D,-7.961363636363637,-8.0,-7.1,-8.7,0.4359143763213522
6691,7RDY-no-extra,Mrv1718001231917112D,-7.961363636363637,-7.9,-7.3,-8.9,0.2680073995771672
6692,7RDY-zinc,Mrv1652310211603392D,-7.959090909090909,-7.95,-6.4,-9.6,2.488054968287524
