SMILES,proteinID,ligandID,mean,median,max,min,var
CC1=NNC(=O)C2=C(NC(=O)C3=CC=C(OC4=CC=C(F)C=C4)C=N3)C=CC=C12,7RDY-zinc,254,-8.011363636363637,-8.1,-6.8,-8.5,0.278719958202717
NC(=O)CN(CC1=CC=C(C2=CC=CC=C2)C=C1)C(=O)C1=NN(C2=CC=CC(F)=C2)C=C1O,7RDY-no-extra,980,-8.006818181818183,-7.9,-7.3,-8.6,0.1404127481713689
CN1N=CC=C1C1=C(C(=O)NC2=CC=CC(C3=CC=CC=C3OC(F)(F)F)=C2)N=NN1,7RDY-zinc,223,-8.006818181818183,-8.2,-7.6,-8.5,0.0877690700104491
O=C(NC1=CC=C(OC2=C(F)C(F)=CC=C2)N=C1)C1=NN=C(C2=CC=CC=N2)N1,7RDY-no-extra,618,-8.005681818181818,-8.0,-7.2,-8.4,0.0410018286311389
O=C(NCC1=NOC(COC2=CC=CC=C2F)=C1)NCC1=NC=CN1CCC1=CC=CC=C1,7RDY-zinc,772,-8.004545454545454,-8.1,-6.5,-8.4,0.1691745036572621
CC(NC(=O)C1=CC=CC2=C1C(=O)NN2)C(NC(=O)C1=CC=C(C#N)C=C1F)C1=CC=CC=C1,7RDY-zinc,599,-8.00340909090909,-8.1,-7.2,-8.9,0.1761951410658304
CN1C(C(=O)NC2=CC=C(F)C(C3=CN(C4=CC=CC=C4)N=N3)=C2)=CC=CC1=O,7RDY-zinc,372,-7.999019607843137,-8.2,-7.0,-8.5,0.1692069501067754
O=C(NC1=CN=C2C=CC=NC2=C1)C1=CC=C(C(=O)C2=CC(O)=CC=C2)C=C1,7RDY-zinc,914,-7.998863636363636,-7.8,-7.6,-8.8,0.171148119122257
CN1C=CC2=C(C(=O)NCC3=CC=C(NC(=O)C4=CC=CC=C4O)C=C3)C=CN=C21,7RDY-no-extra,278,-7.998863636363636,-7.85,-7.3,-8.4,0.1201136363636367
CC1=C(C(=O)NCC2=CC=CC(C3=CC=CC=N3)=C2)N=NN1CCOC1=CC=C(F)C=C1,7RDY-zinc,893,-7.996590909090909,-8.1,-6.8,-8.7,0.3807928422152551
CN1C=CN=C1COC1=CC=C(C2=NC(CC(=O)NCC3=CC=C(F)C(F)=C3)=NO2)C=C1,7RDY-zinc,383,-7.994318181818182,-8.0,-6.3,-8.9,0.4297374608150471
O=C(NCC1=CC=C2C=CC=NC2=C1)C1=CC=C(NC(=O)C2=CNC(=O)C=C2)C=C1,7RDY-no-extra,309,-7.993181818181818,-8.1,-7.0,-8.4,0.1567345872518279
COC(=O)C1=NC(NC(=O)C2=CN(C3=CC(F)=CC=C3)N=C2)=CC2=CC=CC=C12,7RDY-zinc,143,-7.990909090909091,-8.0,-6.9,-8.7,0.3518704284221524
CC1=CC=C(C2=CC=CC(NC(=O)C3=CC(C4=CC=NC=C4)=NN=C3O)=N2)C=C1,7RDY-zinc,382,-7.989772727272728,-7.95,-6.8,-8.8,0.4303539707419014
O=C(NCC1=CC=C(C2=CNC(=O)C=C2)C=C1)C1=CC(C2=CC=CC=C2)=NC(O)=C1,7RDY-no-extra,191,-7.989772727272728,-8.05,-7.1,-8.8,0.360239028213166
N#CC1=CC=C2N=C(CNC(=O)C3=CC=C(OC4=CC=C(F)C=C4)N=C3)NC2=C1,7RDY-zinc,166,-7.9875,-8.0,-7.1,-8.7,0.2277729885057472
COC1=CC=C(NC(=O)C2=CNC(=O)C3=CC=CN=C23)C(OCC2=CC=CC=C2)=C1,7RDY-zinc,328,-7.9875,-8.0,-6.9,-8.5,0.1434051724137927
COC1=CC=C(C2=CC=CN=C2)C=C1NC(=O)C1=CC2=C(NC(=O)C=C2)C(F)=C1,7RDY-no-extra,411,-7.982954545454546,-7.9,-7.4,-8.7,0.1543038140020897
CC1=CC=CC=C1C1=NC(CNC(=O)COC2=CC=CC(OC3=CC=CC=N3)=C2)=NO1,7RDY-no-extra,353,-7.982954545454546,-7.9,-6.8,-8.6,0.1179819749216301
O=C(OCC1=CC=CC=C1)C(F)(F)C1=CC=CC(C2=CC=CC3=C2NC(=O)N3)=N1,7RDY-zinc,174,-7.982954545454546,-8.05,-7.2,-8.5,0.2136141588296758
O=C(OCC1=CC=C(OCC2=CC=CC=C2)N=C1)C1=CC=C2C=NNC(=O)C2=C1,7RDY-zinc,266,-7.981818181818181,-8.1,-7.1,-8.9,0.2649529780564269
CC1=NC(NC(=O)C2=NN(C3=CC=CC=C3F)C=CC2=O)=NC2=CC=CC(F)=C12,7RDY-zinc,862,-7.981818181818181,-8.0,-6.8,-9.1,0.676907001044932
CC(NC(=O)C1=CC2=C(NC(=O)C=C2)C(F)=C1)C1=NC=C(C2=CC=C(F)C=C2)O1,7RDY-no-extra,538,-7.980681818181819,-7.5,-6.5,-9.3,0.6418064263322911
NC(=O)C1=CC=CC=C1OCC1=CC=CC(C(=O)NCC2=C(C3=CC=CC=C3)OC=N2)=C1,7RDY-no-extra,805,-7.980681818181819,-8.1,-6.8,-8.4,0.2174386102403341
CC(=O)NC1=CC=C(OC2=CC=C(C(=O)NC3=CC=CC4=CN=NC=C34)C=C2)N=C1,7RDY-no-extra,272,-7.980681818181818,-8.4,-7.1,-8.6,0.3149098746081508
COC1=CC=CC(C(O)CN(CC2=CC=CC=C2)C(=O)C2=CC=C3C(=O)N(C)C(=O)NC3=C2)=C1,7RDY-no-extra,118,-7.979545454545455,-7.9,-6.0,-9.2,0.5299216300940439
O=C(NC1=NC(O)=CC=C1C1=CC=CC=C1)C1=CN(C2=CC(F)=CC=C2)C(=O)C=C1,7RDY-no-extra,291,-7.979545454545455,-7.65,-6.6,-8.9,0.3952089864158825
O=C(NC1=NC(O)=CC=C1C1=CC=CC=C1)C1=NN(C2=CC=C(F)C=C2)C=CC1=O,7RDY-no-extra,396,-7.978409090909091,-7.8,-6.4,-9.0,0.3515974399164054
COC1=CC=CC=C1N1C=C(C2=CC(NC(=O)C3=CC=CN=C3)=CC=C2F)N=N1,7RDY-no-extra,954,-7.977272727272727,-8.4,-6.7,-8.6,0.4348798328108678
NC(=O)C1=CC(NC(=O)C2=C(C3=CC=C(F)C(F)=C3)C=CO2)=NC2=CC=CC=C12,7RDY-no-extra,106,-7.977272727272727,-8.1,-7.4,-8.6,0.1233855799373028
O=C(NCC1=CC=C(N2C=CN=C2)C=N1)C1=CN(C2=CC(F)=CC=C2)C(=O)C=C1,7RDY-no-extra,945,-7.976136363636363,-8.1,-6.9,-8.3,0.1087343260188085
CN(C(=O)C1=CC=CC(C(=O)NC2=NN(C3=CC=CN=C3)N=C2)=C1)C1=CC=CC=C1,7RDY-zinc,447,-7.975,-8.1,-6.8,-8.7,0.212471264367816
CC1=CC=CC(N2C=C(C(=O)NCC3=CC(OC4=CC=C(F)C(F)=C4)=CC=N3)N=N2)=C1,7RDY-zinc,300,-7.972727272727273,-8.15,-6.9,-9.0,0.3516614420062696
CC1=CC=C(N2C=CC(CNC(=O)C3=NN(C4=CC(F)=CC=C4F)C=C3)=N2)C=C1,7RDY-no-extra,879,-7.972727272727273,-8.0,-7.1,-8.7,0.2284430512016721
O=C(NCC1=CC=C(OC2=CC=CC=C2)C=C1F)C1=CC=CC2=C1C(=O)NN=C2,7RDY-zinc,612,-7.972727272727273,-8.05,-6.6,-8.7,0.3291327063740859
NCC1=CC=C(C2=CC=CC=C2C(=O)NC2=CC(C3=CC=NC=C3)=CNC2=O)C=C1,7RDY-no-extra,593,-7.970454545454545,-8.0,-7.4,-8.3,0.0331400208986416
O=C(NCC1=CN(C2=CC=CC=C2C2=CC=CC=C2)N=N1)C1=CC(F)=CN=C1O,7RDY-zinc,957,-7.970454545454545,-8.0,-7.0,-8.4,0.1106112852664572
CN1C(C(=O)NC2=CC=C3C=CN=CC3=C2)=CC=C1C(=O)C1=CC=CC=C1F,7RDY-no-extra,171,-7.970454545454545,-8.2,-7.0,-8.9,0.3400365726227797
O=C(NC1=CC=C(C2=NOC(C(F)(F)F)=C2)C=C1)C1=CC=C2C(=O)NC=CC2=N1,7RDY-zinc,357,-7.969318181818182,-7.7,-7.4,-8.9,0.319852403343784
O=C(O)C1=CC=CC(C2=CC=CC(CNC(=O)C3=NN(C4=CC=CC=C4)C=N3)=C2)=C1,7RDY-no-extra,532,-7.969318181818181,-8.0,-6.5,-9.1,0.8957144723093026
COC1=CC=C2C(C(=O)NC3=CC=C(NC(=O)C4=CC(O)=CC=C4)N=C3)=CNC2=C1,7RDY-zinc,529,-7.968181818181818,-7.85,-7.3,-8.8,0.1934587251828637
O=C(NC1=NN(C2=CC=C(F)C=C2)N=C1)C1=CC(C2=CC=CC=C2F)=CN=C1O,7RDY-zinc,707,-7.967045454545455,-8.05,-7.1,-8.5,0.2029245036572624
O=C(CC1=CN=CO1)NC1=CC(NC(=O)C2=CN=CC(C3=CC=CC=N3)=C2)=CC=C1,7RDY-no-extra,579,-7.967045454545455,-8.2,-6.4,-8.7,0.4033842737722042
CC1=C(CC(=O)NCC2=CC=C(C3=CC=C4C=CC=CC4=C3)C=C2)C(=O)NC(N)=N1,7RDY-zinc,288,-7.965909090909091,-7.949999999999999,-7.3,-8.7,0.1783646812957156
O=C(OCC1=NN(C2=CC=C(F)C=C2F)C=C1)C1=CC=CN=C1C1=CC=NC=C1,7RDY-zinc,103,-7.964772727272727,-8.05,-7.2,-8.6,0.1395493730407527
COC1=CC=C(C)C=C1N1C=C(C(=O)NCC2=CC=CC(C3=CC=CC=N3)=C2)C=CC1=O,7RDY-zinc,887,-7.964772727272727,-8.3,-6.8,-8.7,0.371733281086729
O=C(NC1=CC=NC(OC2=CC=C(F)C=C2F)=C1)C1=CC=NN1C1=CC=NC=C1,7RDY-no-extra,899,-7.963636363636363,-7.9,-7.7,-8.3,0.0377429467084637
N#CC1=CC(C(=O)NCC2=CC=C(C3=CC=CC=C3C3=NN=NN3)C=C2)=CC=C1F,7RDY-zinc,912,-7.962962962962963,-7.7,-7.4,-8.6,0.1428611111111108
O=C(NC1=NN(C2=CC=C(F)C(F)=C2)C=N1)NC1=CC(C2=CC(F)=CC=C2)=NN1,7RDY-no-extra,562,-7.9625,-7.95,-7.2,-8.9,0.3308764367816093
CC1=CC=C(NC(=O)C2=CN(C3=CN(C)N=C3)C(=O)C=C2)C(C2=CC=CC=C2F)=C1,7RDY-zinc,509,-7.9625,-8.05,-7.6,-8.3,0.0892672413793101
COC(=O)C1=CC=C2N=C(C(=O)NC3=NN(C4=CC=C(F)C=C4)C=C3)C=CC2=C1,7RDY-no-extra,154,-7.9625,-7.949999999999999,-7.2,-8.6,0.2154741379310345
NC(=O)C(NC(=O)C1=CC=C(C2=CC=CC=C2F)N1)C1=CC=C2C=CC=CC2=C1,7RDY-no-extra,815,-7.961363636363637,-7.949999999999999,-7.3,-8.7,0.1745820271682339
COC1=CC(C2=CC=CC=N2)=CC=C1NC(=O)CNC(=O)C1=CC2=CC=CC=C2N1,7RDY-zinc,139,-7.960227272727272,-7.8,-6.9,-8.6,0.1261010971786832
CC1=C(F)C=CC2=C1NC=C(C(=O)NCC1=CN=CC(C3=CC=CN=C3)=C1)C2=O,7RDY-zinc,795,-7.960227272727272,-7.9,-7.3,-8.8,0.2732275339602926
O=C(O)C1=CN(C2=CC=C(C3=C(F)N(C4=CC=CC=C4)N=C3)C=C2)C(=O)C=C1,7RDY-no-extra,839,-7.959090909090909,-8.0,-7.3,-8.6,0.1711807732497388
CC1=CC=CN(CC2=C(F)C=CC=C2NC(=O)C2=NC(N)=CC3=CC=CC=C23)C1=O,7RDY-zinc,776,-7.959090909090909,-8.05,-7.2,-8.5,0.1711807732497382
CNC(=O)COC1=CC=CC(CNC(=O)C2=CN(C)C3=CC=C(C4=CC=CC=C4)N=C23)=C1,7RDY-no-extra,878,-7.959090909090909,-8.0,-7.1,-8.5,0.1548589341692791
CC1=NC2=CC=CC=C2N(CCNC(=O)C2=CC=CC(N3N=CC=C3C(F)(F)F)=C2)C1=O,7RDY-no-extra,135,-7.959090909090909,-7.9,-7.3,-8.4,0.0780773249738773
COC1=CC(C(=O)NC(C2=CC=C(F)C=C2)C2=NN(C)C=C2)=CC=C1OCC1=CN(C)N=C1,7RDY-zinc,565,-7.956818181818181,-8.1,-6.0,-8.5,0.324780564263323
CN1C=C(COC(=O)C2=CC3=C(NC(=O)C=C3)C(F)=C2)C(C2=CC=C(C#N)C=C2)=N1,7RDY-no-extra,260,-7.955681818181818,-8.1,-7.1,-8.6,0.2339903343782653
O=C(NC1=CC=CC=C1C1=CC=C2C=CC=CC2=C1)C1=CN(C(F)(F)CO)N=N1,7RDY-zinc,586,-7.954545454545454,-8.0,-7.5,-8.2,0.0505538140020894
N#CC1=CC(C2=CC=CC=C2)=CC(NC(=O)CNC(=O)C2=CC=C(F)C=C2F)=C1,7RDY-zinc,215,-7.954545454545454,-7.8,-7.4,-8.9,0.1379101358411706
COC1=CC=CC(CC(NC(=O)C2=CC=C(CC3=NN=CN3)C=C2)C2=CC=CC=C2)=C1,7RDY-zinc,884,-7.953409090909091,-8.1,-6.9,-8.3,0.102057210031348
COC1=CC=CC(OC2=CC=C(NC(=O)C3=CNC(=O)C4=CC=CN=C34)C=C2)=C1,7RDY-no-extra,351,-7.953409090909091,-8.25,-6.6,-8.6,0.5291836468129579
COC(=O)C1=CC2=NC(NC(=O)C3=CC=C(C4=CC=CC=C4C#N)C=C3)=NN2C=C1,7RDY-zinc,56,-7.952272727272727,-7.9,-7.1,-8.7,0.2537878787878779
O=C(NCCN1C(=O)CC2=CC=CC=C21)NC1=CC(C(=O)NCC2=CC=CC=C2F)=CC=C1,7RDY-zinc,610,-7.952272727272727,-7.6,-7.2,-9.4,0.6707993730407541
CN1N=C(CC2=CC=CC=C2)C=C1NC(=O)C1=CN(C2=CC=C(F)C=C2)C(=O)C=C1,7RDY-no-extra,712,-7.948863636363637,-8.1,-6.5,-8.9,0.169883751306165
O=C(NC1=CC(NC(=O)C2=CC=CC(F)=C2C(F)F)=CC=C1)C1=CC=CC(=O)N1,7RDY-no-extra,36,-7.947727272727272,-7.9,-7.4,-8.5,0.0937878787878789
CC1=NC=CC(C(=O)NC2=CC(NC(=O)C3=CN=CC4=CC=CN=C34)=CC=C2)=C1O,7RDY-zinc,883,-7.947727272727272,-7.9,-7.2,-8.3,0.0629832810867289
N#CC1=CC(C2=CC=NC=C2)=CC(NC(=O)NC2=CN(C3=CC=CC=C3)N=N2)=C1,7RDY-zinc,949,-7.947727272727272,-8.2,-6.9,-8.7,0.2514890282131674
NCC1=CN2C=C(C(=O)NC3=CC=C(OC4=C(F)C(F)=CC=C4)N=C3)C=CC2=N1,7RDY-zinc,935,-7.946590909090909,-8.4,-6.5,-9.0,0.740677899686521
COC1=CC=CC(C2=CN=C(C(=O)OCC3=NC4=C(C=C(F)C(F)=C4)N3)N=C2)=C1,7RDY-no-extra,677,-7.945454545454546,-7.8,-7.2,-8.8,0.2372204806687562
CC1=CC2=CC(CNC(=O)C3=CC=C(O)C=C3C3=CC=CC=C3)=CC=C2NC1=O,7RDY-zinc,124,-7.944318181818182,-8.2,-7.0,-8.4,0.2758294148380366
N#CC1=CC=C(COC(=O)C2=CC(=O)N(C3=CC=CC=C3)N=C2)C2=CC=CC=C12,7RDY-no-extra,819,-7.942045454545454,-7.8,-7.3,-8.8,0.2974072622779515
O=C(CC1=NN(C2=CC=C(F)C=C2)C=C1)NC1=CN(C2=C(F)C=CC=C2F)N=C1,7RDY-no-extra,105,-7.940909090909091,-7.949999999999999,-7.1,-8.5,0.235548589341693
CN1C=CC(=O)C2=CC(NC(=O)NC(C3=CC=NC=C3)C3=CC=C(F)C=C3)=CC=C21,7RDY-no-extra,520,-7.94090909090909,-7.800000000000001,-7.1,-8.7,0.2389968652037622
O=C(NCC1=CC=CC=C1NS(=O)(=O)C1=CC=CC=C1)C1=CC=NC(C2=NNC=C2)=C1,7RDY-no-extra,250,-7.94090909090909,-8.2,-6.6,-8.6,0.3217554858934159
CC1=CC=C(C(=O)NC2=CC=CC=C2)C=C1NC(=O)C1=CN=C(O)C2=CC=NC=C12,7RDY-zinc,511,-7.9386363636363635,-8.1,-7.3,-8.3,0.11917972831766
COC1=CC(C(=O)NC2=CC=C(C)C(C(=O)C3=CC=CC=C3)=C2)=CC2=C1NC(=O)N2,7RDY-no-extra,553,-7.935227272727272,-8.0,-7.2,-8.6,0.2515033960292599
CC1=C(C(=O)NC2=CC=C(C(=O)NCC3=CC=CC(C4=CC=CC=N4)=C3)C(O)=C2)C=NO1,7RDY-no-extra,297,-7.934090909090909,-7.8,-7.4,-8.6,0.0921577847439917
O=C(NC1=CC=C(OC2=C(F)C(F)=CC=C2)N=C1)C1=CC=CC2=C1C=NNC2=O,7RDY-no-extra,602,-7.934090909090909,-7.949999999999999,-7.0,-8.7,0.3498589341692791
CC1=NN(C2=CC=CC=C2)C2=NC(C(=O)OCC3=CC=C(C(N)=O)C=C3F)=CC=C12,7RDY-zinc,660,-7.931818181818182,-7.9,-7.0,-8.5,0.1594357366771163
O=C(CC1=CC=CN=C1)NC1=CC=CC(NC(=O)C2=CC=C3C=CC(=O)NC3=N2)=C1,7RDY-zinc,571,-7.931818181818182,-7.9,-6.5,-9.2,0.7286311389759662
O=C(NCC1=NOC(C2=CC=C(F)C=C2F)=C1)C1=CC=CN=C1C1=CC=NC=C1,7RDY-no-extra,999,-7.930681818181818,-7.9,-7.0,-8.6,0.1998524033437825
NC(=O)C1=CC=CC=C1OC1=CC=C(NC(=O)C2=CC=NN2C2=CC=NC=C2)C=C1,7RDY-no-extra,737,-7.929545454545454,-8.0,-7.0,-8.6,0.1310710553814002
COC1=CC=CC(OCC2=CC=CC=C2)=C1C(=O)NC1=CC=CC2=C1NC=NC2=O,7RDY-no-extra,556,-7.928409090909091,-8.1,-7.1,-8.5,0.2229767502612331
O=C(NC1=CN(C2=C(F)C=CC=C2F)N=C1)NC1=NC=CC(C2=CC=NC=C2)=N1,7RDY-zinc,789,-7.927272727272728,-8.149999999999999,-6.6,-9.0,0.3974085684430501
N#CC1=CC=C(C2=CC=CC(COC(=O)C3=CC=CN4C(=O)NN=C34)=C2)C=C1F,7RDY-zinc,437,-7.925,-8.2,-7.1,-8.3,0.1715517241379306
O=C(OC(C1=CC(F)=CC=C1)C1=CC=CC=N1)C1=CC=CC(C2=NNC(=O)C=C2)=C1,7RDY-zinc,808,-7.925,-7.6,-7.0,-8.7,0.4345402298850557
N#CC1=C(NC(=O)C2=CC=C(C3=CC=CC=N3)O2)C=CN(C2=CC=CC=C2)C1=O,7RDY-no-extra,404,-7.923863636363635,-8.05,-6.7,-8.6,0.3351711076280042
O=C(NC1=CC(F)=C(N2C=CN=C2)C(F)=C1)C1=CC2=C(NC(=O)C=C2)C(F)=C1,7RDY-no-extra,426,-7.923863636363635,-8.3,-6.3,-8.6,0.7245963949843257
NC1=NN=CC(C2=CC=CC(C(=O)NCC3=CC=C(C4=CC=CC=N4)C(F)=C3)=C2)=N1,7RDY-no-extra,117,-7.923863636363635,-8.1,-6.2,-8.6,0.4770101880877734
CN1C(C(=O)NC2=C(CC3=CC=CC=C3)NN=C2)=CC=C1C(=O)C1=CC=CC=C1F,7RDY-zinc,16,-7.923863636363635,-7.85,-7.5,-8.8,0.2199986938349008
NCC(NC(=O)C1=NN(C2=CC=CC=C2F)C=CC1=O)C1=CC=C2C=CC=CC2=C1,7RDY-no-extra,21,-7.921590909090909,-8.05,-6.9,-8.6,0.1088388192267497
N#CC1=CC(OC2=CC=CC=C2NC(=O)C2=CC=C3C=NNC(=O)C3=C2)=CC=C1,7RDY-no-extra,506,-7.921590909090909,-7.9,-7.5,-8.3,0.0614824973876699
O=C(NCC1=NN=C(C2=CC=CC=C2)O1)C1=CC(C2=C(F)C=C(F)C=C2F)=NO1,7RDY-no-extra,47,-7.919318181818181,-7.949999999999999,-6.7,-8.8,0.4339903343782673
O=C(NCC1=CC=NC=C1)C1=CC=C(NC(=O)C2=CC=CC3=C2C=NNC3=O)C=C1,7RDY-no-extra,951,-7.919318181818181,-8.0,-7.1,-8.6,0.2450248171368865
CNC(=O)C1=CC=C(C(=O)NC2=CC=NN2CC2=CC=CC3=CC=CC=C23)C=C1F,7RDY-zinc,259,-7.919318181818181,-7.9,-7.4,-8.7,0.0484730929989549
O=C(COC(=O)C1=CC2=C(NC(=O)C=C2)C(F)=C1)NC1=CN=C2C=CC=CC2=C1,7RDY-no-extra,464,-7.914772727272727,-8.0,-6.5,-8.7,0.3010436259143162
NC(=O)CN(CC1=CC=C(C2=CC=CC=C2)C=C1)C(=O)C1=CN2C=CC(F)=CC2=N1,7RDY-zinc,131,-7.913636363636363,-7.9,-7.4,-8.5,0.1292371995820272
O=C(NC1=CC=CC=C1C(O)C1=CC=CC=N1)C1=CC2=C(NC(=O)C=C2)C(F)=C1,7RDY-no-extra,504,-7.913636363636363,-7.9,-7.5,-8.3,0.07705329153605
O=C(C1=NC(C2=CC=C(F)C=C2)=NC=C1)N(CC1=CC=CC=C1)C1=NC=NC(O)=C1,7RDY-no-extra,503,-7.9125,-7.8,-7.0,-8.8,0.3254741379310348
NC(=O)C(NC(=O)C1=NC(C2=CC=C(F)C=C2)=CC=C1)C1=CC=C2C=CC=CC2=C1,7RDY-zinc,397,-7.911363636363637,-7.949999999999999,-7.2,-8.5,0.2398693834900734
COCC1=NC=C(NC(=O)C2=C(C3=CC=CC=C3)C(C3=CC=CC=C3)=NNC2=O)C(C)=N1,7RDY-no-extra,502,-7.910227272727273,-8.0,-6.6,-8.6,0.3457562695924761
CC1=C(C(=O)NCC2=CC=C(C3=CC=CC=C3)C=C2F)C=NC2=C1C(=O)N(C)C(=O)N2C,7RDY-no-extra,236,-7.910227272727273,-8.1,-6.8,-8.7,0.4326528213166145
O=C(NCC1=CC(OC2=CC=C(F)C(F)=C2)=CC=N1)C1=NC(OCC(F)F)=CC=C1,7RDY-zinc,41,-7.909090909090909,-7.9,-7.0,-8.3,0.0649738766980145
O=C(OCC1=COC(C2=CC=C(C(F)(F)F)C=C2)=N1)C1=CN=CC(N2C=CN=N2)=C1,7RDY-no-extra,459,-7.907954545454545,-8.1,-6.5,-8.7,0.4549934691745034
O=C(NC1=CC(=O)NC2=CC=NC=C12)C1=CC=C(OC2=CC=C(F)C=C2)N=C1,7RDY-no-extra,870,-7.906818181818181,-8.1,-6.8,-8.7,0.4627115987460807
O=C(NC1=CN(C2=CC=CC=N2)N=C1)C1=CC=C(OC2=CC=C(F)C=C2)C=N1,7RDY-zinc,237,-7.906818181818181,-8.0,-7.1,-8.2,0.0753552769070009
CNC(=O)C1=CC=C(C(=O)NC2=CC=CC(CC3=NC4=CC=CC=C4N3)=C2)C=C1F,7RDY-no-extra,755,-7.905681818181819,-7.8,-7.0,-9.3,0.235254702194357
CCNC(=O)CC1=CC=C(NC(=O)NCC2=CC(OC3=CC=C(F)C(F)=C3)=CC=N2)C=C1,7RDY-zinc,249,-7.904545454545455,-8.0,-6.9,-8.7,0.4422779519331228
O=C(NC(C(=O)O)C1=CC=CC(C2=CC=NC=C2)=C1)C1=CC=C(C2=CC=CC=N2)O1,7RDY-no-extra,526,-7.903409090909091,-7.9,-7.0,-8.7,0.1775744514106583
O=C(CC1=CC=CC(OC2=CC=CC=C2)=C1)NC1=NC=C(C2=NC=CC=N2)C=N1,7RDY-no-extra,325,-7.903409090909091,-8.05,-7.0,-8.5,0.3118273249738771
O=C(NCC(O)C1=CC=C2C=CC=CC2=C1)NC1=CC=CN(C2=CC=CC=C2)C1=O,7RDY-zinc,714,-7.902272727272727,-7.9,-7.0,-8.5,0.3126384535005224
CN1C(C(=O)NC2=CC=C(OC3=CC(C(N)=O)=CC=C3)C=N2)=CC2=C(O)C=CC=C21,7RDY-no-extra,645,-7.901941747572815,-7.8,-7.1,-9.3,0.3174471730439763
CN1C=C(CC(=O)NCC2=NC=CC=C2C2=CC=C(F)C=C2)C2=CC=CC=C2C1=O,7RDY-no-extra,512,-7.9,-7.9,-7.1,-8.6,0.21632183908046
O=C(NCC1=CC(O)=CN=C1)C1=CC=CC=C1C1=NN=C(C2=CC=C(F)C=C2)O1,7RDY-zinc,475,-7.898863636363637,-7.9,-7.1,-8.6,0.2191940961337513
CCC1=C(C(=O)NC2=CC(=O)N(C3=CC=CC=C3)N=C2)C=C(CC2=CC=CC=C2)N1,7RDY-no-extra,774,-7.898863636363637,-8.1,-6.9,-8.4,0.2208032915360505
CC(NC(=O)NC1=CC=C(OC2=CC=CC(F)=C2F)N=C1)C1=NN=NN1C1=CC=CC=C1,7RDY-zinc,924,-7.897727272727272,-8.2,-6.7,-8.5,0.4337878787878787
O=C(NC1=NN(C2=CC=NC(C(F)F)=C2)C=C1)C1=CN=NC(C2=CC=CC=C2)=C1,7RDY-zinc,675,-7.897727272727272,-7.7,-6.9,-8.6,0.3556269592476493
CC1=CC=CC(CN2C=CC=C(C(=O)NC(C3=CC=C(F)C=C3)C3=NN(C)C=C3)C2=O)=C1,7RDY-zinc,896,-7.897727272727272,-8.1,-6.6,-8.4,0.1799947753396031
O=C(NC1=CC=C(OC2=CC(F)=CC=C2)N=C1)C1=CC=CC=C1CC1=NC=NN1,7RDY-zinc,561,-7.897727272727272,-7.8,-7.2,-8.6,0.253557993730407
COC1=CC=C(C2=CC=NC=C2)C=C1C1=CC(=O)N(C2=CC=CC=C2)N=C1,7RDY-no-extra,88,-7.896590909090909,-7.65,-6.7,-9.0,0.3945859456635329
O=C(NCC1=CC=C(NC(=O)C2=CC=CC=C2O)C=C1)C1=CN=C2C=CC=NC2=C1,7RDY-zinc,13,-7.895454545454545,-7.8,-7.4,-8.6,0.1172204806687571
O=C(NCCN1C=CC(=O)C=C1)NC1=NC(C2=CC=CC=C2)=C(C2=CC=CC=C2)O1,7RDY-zinc,770,-7.895454545454545,-7.7,-7.2,-8.7,0.2845768025078373
COC(=O)C(NC(=O)C1=CN(C2=CC=CC(C(F)(F)F)=C2)N=N1)C1=CC=C(F)C=C1F,7RDY-zinc,969,-7.894318181818182,-8.149999999999999,-6.9,-8.4,0.3062891849529784
NC(=O)CN(CC1=CC=C(C2=CC=CC=C2)C=C1)C(=O)C1=COC2=CC=C(O)C=C12,7RDY-zinc,129,-7.894318181818182,-7.85,-7.3,-8.4,0.182840909090909
O=C(NC1=NC(C2=CC(F)=CC(F)=C2)=CC=N1)C1=CN=CN1C1=CC(F)=CC=C1,7RDY-zinc,705,-7.893181818181818,-7.8,-6.9,-8.6,0.2296081504702195
N#CC1=CC=C(N2C=NC(NC(=O)NCC3=CC=CC(C4=CC=CC=N4)=C3)=N2)C=C1,7RDY-no-extra,381,-7.893181818181818,-8.05,-7.1,-9.0,0.2339759665621738
O=C(NC1=CC=CC(C2=CN=CN=C2)=C1)NC1=NN(C2=CC(F)=CC(F)=C2)C=N1,7RDY-no-extra,956,-7.893181818181818,-8.1,-6.8,-8.4,0.2275391849529781
COC(=O)C1=NC=CC2=CC(NC(=O)C3=C(C(=O)C4=CC=CC=C4)N=CN3)=CC=C12,7RDY-zinc,851,-7.892045454545454,-7.9,-7.1,-8.3,0.1262578369905964
CC1=CC=CC(CC(CO)CNC(=O)NC2=CC=C(C(=O)NCC3=CC=CC=C3F)C=C2)=C1,7RDY-zinc,652,-7.889772727272728,-7.95,-6.3,-8.6,0.187135579937304
O=C(NC1=CN(C2=CC=CC=C2)C(=O)C=C1)C1=NOC(C2=CC(F)=CC(F)=C2)=N1,7RDY-no-extra,889,-7.889772727272727,-7.7,-6.6,-8.7,0.265986154649946
O=C(NCCC1=CC=C2OC=CC2=C1)C1=CC=CN(CC2=CC(F)=CC=C2)C1=O,7RDY-zinc,374,-7.889772727272727,-7.8,-7.4,-8.4,0.0698942006269592
