proteinID,ligandID,mean,median,max,min,var
7RDY-no-extra,788,-7.728409090909091,-7.65,-7.3,-8.4,0.09608019853709511
7RDY-no-extra,403,-7.728409090909091,-7.550000000000001,-6.5,-8.9,0.5597583594566352
7RDY-no-extra,243,-7.728409090909091,-7.8,-6.7,-8.7,0.3999882445141058
7RDY-no-extra,342,-7.7272727272727275,-7.85,-6.8,-8.2,0.20200626959247653
7RDY-zinc,942,-7.726136363636363,-7.699999999999999,-7.1,-8.4,0.20103317659352124
7RDY-zinc,371,-7.726136363636363,-7.85,-6.6,-8.6,0.5419527168234092
7RDY-zinc,799,-7.726136363636363,-7.6,-7.3,-8.3,0.14149294670846396
7RDY-zinc,324,-7.723863636363637,-7.85,-6.6,-8.5,0.36781478578892446
7RDY-zinc,758,-7.722727272727273,-7.8,-7.0,-8.5,0.24131661442006275
7RDY-zinc,859,-7.722727272727273,-8.0,-6.6,-8.3,0.2872936259143154
7RDY-zinc,142,-7.722727272727273,-7.8,-6.7,-8.4,0.11143155694879846
7RDY-zinc,968,-7.721590909090909,-7.8,-6.8,-8.4,0.3109077847439916
7RDY-no-extra,686,-7.720454545454545,-7.9,-6.8,-8.2,0.1745193312434691
7RDY-no-extra,947,-7.720454545454545,-7.75,-7.2,-8.2,0.1850940438871469
7RDY-zinc,69,-7.720454545454545,-7.85,-6.1,-8.7,0.6506112852664576
7RDY-no-extra,986,-7.719318181818182,-7.95,-6.7,-8.4,0.3224960815047026
7RDY-no-extra,909,-7.717045454545455,-7.8,-7.2,-8.3,0.15085553814002073
7RDY-zinc,941,-7.713636363636363,-7.9,-6.9,-8.1,0.11682340647857875
7RDY-no-extra,277,-7.713636363636363,-7.5,-6.6,-9.1,0.753145245559039
7RDY-zinc,685,-7.713636363636363,-7.8,-7.1,-8.2,0.07061650992685471
7RDY-zinc,184,-7.7125,-7.75,-6.8,-8.6,0.5850143678160921
7RDY-no-extra,835,-7.711363636363637,-7.8,-6.4,-8.8,0.535731452455591
7RDY-no-extra,428,-7.711363636363637,-7.75,-7.0,-8.5,0.2532027168234067
7RDY-no-extra,837,-7.707954545454545,-7.75,-7.1,-8.2,0.1552233542319749
7RDY-no-extra,188,-7.7056818181818185,-7.7,-7.5,-7.9,0.020082288401253947
7RDY-zinc,167,-7.7056818181818185,-7.6,-6.7,-8.6,0.2977834378265413
7RDY-zinc,423,-7.704545454545454,-7.6,-7.0,-8.6,0.15216300940438826
7RDY-zinc,865,-7.704545454545454,-7.699999999999999,-6.7,-8.4,0.2721630094043887
7RDY-no-extra,934,-7.703409090909091,-7.4,-7.0,-8.8,0.42952847439916364
7RDY-no-extra,688,-7.702272727272727,-7.8,-6.8,-8.6,0.20597178683385606
7RDY-zinc,253,-7.701136363636365,-7.85,-6.5,-8.5,0.41528605015674047
7RDY-zinc,936,-7.7,-7.7,-6.9,-8.1,0.10413793103448264
7RDY-no-extra,323,-7.7,-7.6,-6.8,-8.3,0.11149425287356317
7RDY-zinc,440,-7.698863636363637,-8.0,-6.6,-8.5,0.48586076280041873
7RDY-no-extra,172,-7.698863636363637,-7.4,-6.9,-8.6,0.2925274294670842
7RDY-zinc,427,-7.697727272727272,-7.8,-7.3,-8.2,0.07148902821316608
7RDY-zinc,451,-7.696590909090909,-7.85,-6.4,-8.0,0.1214824973876698
7RDY-zinc,742,-7.696590909090909,-7.5,-6.9,-8.5,0.25251698014629037
7RDY-zinc,326,-7.694318181818182,-7.65,-6.7,-8.5,0.2083581504702197
7RDY-no-extra,998,-7.693181818181818,-7.699999999999999,-7.0,-8.4,0.19144723092999033
7RDY-zinc,891,-7.693181818181818,-7.7,-7.3,-8.1,0.04914838035527685
7RDY-zinc,138,-7.693181818181818,-7.6,-6.9,-8.5,0.3137460815047025
7RDY-zinc,360,-7.692045454545454,-7.6,-6.7,-8.5,0.30120036572622744
7RDY-zinc,407,-7.692045454545454,-7.8,-7.3,-8.1,0.06441875653082554
7RDY-no-extra,26,-7.6909090909090905,-7.65,-7.0,-8.4,0.32474399164054263
7RDY-zinc,683,-7.6875,-7.9,-6.6,-8.4,0.35558908045976884
7RDY-zinc,726,-7.6863636363636365,-7.6,-6.6,-8.6,0.36119122257053293
7RDY-zinc,832,-7.6863636363636365,-7.9,-6.2,-8.4,0.4347544409613375
7RDY-zinc,285,-7.685227272727272,-7.7,-6.6,-8.6,0.3286298328108684
7RDY-no-extra,81,-7.684810126582279,-7.7,-7.0,-8.4,0.15438169425511183
7RDY-no-extra,289,-7.6840909090909095,-7.8,-6.5,-8.5,0.33445663531870595
7RDY-no-extra,519,-7.681818181818182,-7.9,-5.9,-8.6,0.48817136886102436
7RDY-zinc,255,-7.680681818181818,-7.8,-6.7,-8.3,0.26686389759665585
7RDY-zinc,771,-7.680681818181818,-7.75,-6.8,-8.4,0.2824960815047013
7RDY-zinc,578,-7.679545454545454,-7.6,-7.0,-8.6,0.3244043887147328
7RDY-no-extra,988,-7.678409090909091,-7.65,-6.9,-8.4,0.2561951410658312
7RDY-zinc,224,-7.676136363636363,-7.8,-6.6,-8.5,0.47057340647857837
7RDY-no-extra,605,-7.676136363636363,-7.55,-7.1,-8.4,0.15149294670846417
7RDY-no-extra,745,-7.676136363636363,-7.85,-6.7,-8.3,0.34919409613375035
7RDY-no-extra,155,-7.675,-7.8,-6.6,-8.3,0.26327586206896586
7RDY-zinc,787,-7.675,-7.75,-7.0,-8.2,0.21936781609195374
7RDY-zinc,555,-7.675,-7.800000000000001,-5.9,-8.5,0.5359195402298863
7RDY-no-extra,897,-7.673863636363635,-7.8,-6.7,-8.4,0.17298719958202727
7RDY-zinc,507,-7.673863636363635,-7.4,-7.2,-8.3,0.14218260188087722
7RDY-no-extra,193,-7.673863636363635,-7.8,-6.8,-8.0,0.09873432601880905
7RDY-no-extra,919,-7.673863636363635,-7.550000000000001,-6.4,-8.9,0.5826423719958207
7RDY-no-extra,454,-7.673863636363635,-7.9,-6.4,-8.2,0.26149294670846357
7RDY-no-extra,207,-7.672727272727273,-7.65,-7.2,-8.2,0.044535005224660314
7RDY-no-extra,33,-7.672727272727273,-7.5,-6.9,-8.4,0.254190177638454
7RDY-no-extra,601,-7.671590909090909,-7.6,-7.3,-8.0,0.04596525600835939
7RDY-no-extra,413,-7.670454545454546,-7.9,-6.2,-8.0,0.2558986415882967
7RDY-zinc,923,-7.670454545454546,-7.9,-6.9,-8.3,0.2924503657262271
7RDY-no-extra,276,-7.670454545454546,-7.7,-6.8,-8.5,0.2563584117032401
7RDY-zinc,340,-7.6693181818181815,-7.9,-6.1,-8.2,0.2952547021943562
7RDY-zinc,946,-7.6693181818181815,-7.8,-6.6,-8.2,0.16261102403343788
7RDY-no-extra,477,-7.668181818181819,-7.949999999999999,-6.2,-8.4,0.49644723092998944
7RDY-no-extra,471,-7.668181818181818,-7.75,-6.8,-8.4,0.20702194357366882
7RDY-zinc,151,-7.668181818181818,-7.7,-7.0,-8.0,0.07437826541274811
7RDY-no-extra,929,-7.6625,-7.55,-6.9,-8.5,0.4543247126436785
7RDY-zinc,997,-7.659090909090909,-7.75,-6.5,-8.5,0.41026123301985395
7RDY-zinc,58,-7.659090909090909,-7.75,-6.6,-8.7,0.4746290491118068
7RDY-no-extra,609,-7.657954545454545,-7.75,-6.2,-8.7,0.8843038140020902
7RDY-no-extra,792,-7.657954545454545,-7.6,-6.7,-8.6,0.387981974921631
7RDY-zinc,159,-7.656818181818181,-7.9,-6.6,-8.5,0.4542058516196447
7RDY-no-extra,857,-7.655681818181819,-7.6,-7.0,-8.5,0.24065700104493212
7RDY-zinc,20,-7.655681818181819,-7.699999999999999,-6.7,-8.3,0.19835815047021949
7RDY-no-extra,814,-7.654545454545455,-7.4,-6.8,-8.7,0.3213584117032391
7RDY-zinc,646,-7.653409090909091,-7.6,-7.1,-8.1,0.07263192267502608
7RDY-no-extra,647,-7.653409090909091,-7.65,-6.8,-8.2,0.12619514106583057
7RDY-no-extra,727,-7.653409090909091,-7.6,-7.0,-8.2,0.12113766980146283
7RDY-no-extra,460,-7.652272727272727,-7.6,-7.0,-8.2,0.07102925809822347
7RDY-no-extra,1000,-7.652272727272727,-7.5,-6.7,-8.5,0.3937878787878789
7RDY-zinc,722,-7.651136363636363,-7.4,-6.8,-8.2,0.1365504179728317
7RDY-zinc,500,-7.651136363636363,-7.95,-6.5,-8.3,0.4744814524555906
7RDY-zinc,216,-7.651136363636363,-7.5,-7.1,-8.3,0.20068834900731425
7RDY-no-extra,282,-7.646590909090909,-7.55,-6.6,-8.7,0.5305629571577842
7RDY-no-extra,901,-7.646590909090909,-7.9,-6.4,-8.5,0.5429767502612334
7RDY-zinc,35,-7.644318181818182,-7.4,-6.5,-8.5,0.4859443573667718
7RDY-zinc,724,-7.642045454545454,-7.6,-7.3,-8.2,0.06959117032392884
7RDY-no-extra,119,-7.642045454545454,-7.6,-6.4,-8.7,0.3256831243469177
7RDY-zinc,626,-7.640909090909091,-7.75,-6.5,-8.4,0.4495715778474393
7RDY-no-extra,369,-7.639772727272728,-7.699999999999999,-6.5,-8.5,0.5187447753396034
7RDY-no-extra,0,-7.638709677419355,-8.3,-6.6,-8.6,0.9834852734922869
7RDY-zinc,434,-7.6375,-7.7,-7.0,-8.0,0.0605316091954024
7RDY-zinc,656,-7.636363636363637,-7.6,-6.9,-8.2,0.12004179728317618
7RDY-zinc,513,-7.636363636363637,-7.65,-6.9,-8.2,0.15797283176593535
7RDY-no-extra,983,-7.635227272727272,-7.75,-6.9,-8.3,0.186905694879833
7RDY-zinc,738,-7.635227272727272,-7.5,-7.0,-8.4,0.20713557993730428
7RDY-zinc,401,-7.635,-7.4,-6.8,-8.4,0.2402784810126584
7RDY-zinc,214,-7.63409090909091,-7.699999999999999,-6.7,-8.4,0.5204336468129588
7RDY-zinc,845,-7.634090909090909,-7.85,-6.2,-8.2,0.3133072100313477
7RDY-no-extra,73,-7.634090909090909,-7.7,-6.2,-8.4,0.42572100313479666
7RDY-zinc,341,-7.632954545454546,-7.3,-7.2,-8.8,0.32752220480668937
7RDY-no-extra,965,-7.632954545454546,-7.6,-6.7,-8.5,0.38476358411703226
7RDY-zinc,409,-7.631818181818182,-7.699999999999999,-6.5,-8.3,0.30288401253918534
7RDY-zinc,66,-7.630681818181818,-7.7,-6.9,-8.5,0.24192136886102455
7RDY-no-extra,911,-7.629545454545454,-7.949999999999999,-6.3,-8.2,0.4703814002089857
7RDY-no-extra,598,-7.6284090909090905,-7.8,-5.9,-8.3,0.25056295715778454
7RDY-no-extra,345,-7.627272727272728,-7.8,-6.5,-8.5,0.5040752351097174
7RDY-zinc,886,-7.6261363636363635,-7.7,-6.4,-8.6,0.5660906478578882
7RDY-no-extra,898,-7.6261363636363635,-7.25,-7.0,-9.2,0.40218260188088006
7RDY-no-extra,234,-7.6261363636363635,-7.7,-6.7,-8.3,0.2812630616509919
7RDY-zinc,92,-7.625,-7.6,-6.9,-9.0,0.3612068965517244
7RDY-zinc,948,-7.625,-7.85,-6.3,-8.5,0.5299425287356321
7RDY-no-extra,24,-7.622727272727274,-7.7,-6.9,-8.3,0.26660397074190145
7RDY-zinc,462,-7.622727272727272,-8.3,-6.1,-8.5,0.8344200626959254
7RDY-zinc,389,-7.6215909090909095,-7.65,-6.9,-8.3,0.1205629571577847
7RDY-zinc,582,-7.6215909090909095,-7.55,-7.1,-8.5,0.17343652037617543
7RDY-no-extra,664,-7.620454545454546,-7.75,-7.0,-8.5,0.16049634273772254
7RDY-zinc,195,-7.620454545454546,-7.3,-6.6,-8.8,0.4731400208986429
7RDY-no-extra,603,-7.619318181818182,-7.4,-6.6,-8.6,0.25100182863113785
7RDY-zinc,634,-7.619318181818182,-7.8,-6.0,-8.6,0.49490987460815145
7RDY-no-extra,364,-7.618181818181818,-7.5,-6.8,-8.4,0.26472309299895536
7RDY-no-extra,794,-7.617045454545454,-7.85,-6.5,-8.1,0.2979819749216307
7RDY-no-extra,463,-7.6160000000000005,-7.55,-6.4,-8.7,0.4229737373737377
7RDY-zinc,130,-7.614772727272728,-7.75,-6.6,-8.4,0.4612735109717874
7RDY-no-extra,917,-7.614772727272728,-7.4,-6.5,-8.8,0.5104689132706376
7RDY-no-extra,574,-7.613636363636363,-7.9,-5.0,-8.5,0.4356739811912229
7RDY-no-extra,747,-7.613636363636363,-7.8,-6.7,-8.4,0.28532915360501493
7RDY-zinc,180,-7.613636363636363,-7.6,-6.6,-8.6,0.5021107628004179
7RDY-no-extra,801,-7.610227272727273,-7.6,-6.5,-8.5,0.2871355799373046
7RDY-zinc,871,-7.609090909090909,-7.5,-6.6,-8.7,0.3893416927899679
7RDY-no-extra,657,-7.609090909090909,-7.7,-6.6,-8.1,0.16405433646812975
7RDY-no-extra,5,-7.607954545454546,-7.7,-6.7,-8.0,0.13315438871473334
7RDY-zinc,823,-7.607954545454546,-7.8,-6.7,-8.0,0.24005094043887157
7RDY-zinc,209,-7.607954545454546,-7.699999999999999,-6.8,-8.2,0.21131530825496345
7RDY-no-extra,673,-7.607954545454546,-7.6,-6.1,-8.3,0.3051084117032394
7RDY-no-extra,29,-7.6068181818181815,-7.65,-6.7,-8.1,0.16707941483803565
7RDY-no-extra,22,-7.605681818181818,-7.6,-6.7,-8.2,0.15433516196447233
7RDY-zinc,876,-7.605681818181818,-7.8,-6.6,-8.1,0.1575535527690699
7RDY-zinc,981,-7.604545454545455,-7.45,-6.8,-8.5,0.2369905956112852
7RDY-zinc,432,-7.603409090909091,-7.7,-6.8,-8.1,0.17366640543364714
7RDY-no-extra,987,-7.6022727272727275,-7.75,-6.6,-8.5,0.32804075235109725
7RDY-no-extra,204,-7.6022727272727275,-7.7,-6.2,-8.5,0.38114420062695953
7RDY-no-extra,501,-7.601136363636363,-7.75,-6.5,-8.5,0.38494122257053365
7RDY-zinc,348,-7.601136363636363,-7.7,-6.0,-8.6,0.2801136363636359
7RDY-zinc,42,-7.6,-7.7,-7.2,-8.0,0.06413793103448256
7RDY-no-extra,122,-7.598863636363637,-7.25,-6.5,-8.8,0.6939067398119123
7RDY-zinc,633,-7.597727272727273,-7.7,-6.1,-8.8,0.7786154649947761
7RDY-no-extra,680,-7.596590909090909,-7.5,-6.7,-8.4,0.18194226750261255
7RDY-zinc,535,-7.595454545454545,-7.6,-6.9,-8.4,0.21193312434691758
7RDY-no-extra,160,-7.595454545454545,-7.5,-6.8,-8.7,0.4519331243469167
7RDY-no-extra,638,-7.592045454545455,-7.75,-6.4,-8.4,0.34717737722048014
7RDY-zinc,93,-7.592045454545455,-7.4,-6.4,-8.3,0.35752220480668756
7RDY-no-extra,455,-7.592045454545455,-7.8,-6.3,-8.7,0.6131543887147327
7RDY-no-extra,52,-7.592045454545455,-7.5,-7.0,-8.3,0.11844174503657226
7RDY-zinc,95,-7.590909090909091,-7.699999999999999,-6.7,-8.2,0.21485893416927887
7RDY-zinc,202,-7.589772727272727,-7.6,-7.2,-8.2,0.050124085684430435
7RDY-no-extra,959,-7.589772727272727,-7.5,-7.0,-8.4,0.24161833855799408
7RDY-no-extra,488,-7.589772727272727,-7.55,-7.4,-8.3,0.03977925809822359
7RDY-zinc,273,-7.589772727272727,-7.7,-6.6,-8.4,0.42023902821316605
7RDY-no-extra,843,-7.588636363636363,-7.6,-6.1,-8.1,0.1079153605015675
7RDY-zinc,133,-7.5875,-7.8,-6.4,-8.1,0.23512931034482779
7RDY-no-extra,628,-7.5875,-7.800000000000001,-6.7,-8.1,0.287313218390805
7RDY-zinc,490,-7.5874999999999995,-7.5,-7.1,-8.1,0.16593390804597707
7RDY-zinc,425,-7.586363636363637,-7.8,-6.5,-8.4,0.5200417972831767
7RDY-no-extra,137,-7.586363636363637,-7.5,-6.9,-8.5,0.2090073145245557
7RDY-no-extra,913,-7.5852272727272725,-7.5,-7.1,-8.0,0.07713557993730394
7RDY-zinc,65,-7.582954545454545,-7.75,-6.5,-9.2,0.6499359979101352
7RDY-zinc,235,-7.581818181818182,-7.4,-7.1,-8.6,0.24288401253918512
7RDY-no-extra,436,-7.578409090909091,-7.7,-6.5,-8.4,0.3959652560083596
7RDY-no-extra,841,-7.576136363636365,-7.8,-6.3,-8.4,0.4485044409613374
7RDY-no-extra,671,-7.575,-7.5,-6.1,-8.7,0.5687931034482749
7RDY-no-extra,146,-7.573863636363637,-7.45,-6.7,-9.0,0.3674699582027171
7RDY-zinc,150,-7.573863636363637,-7.8,-6.7,-8.1,0.18838949843260194
7RDY-no-extra,221,-7.571590909090909,-7.45,-7.0,-8.4,0.23148249738767024
7RDY-zinc,433,-7.570454545454546,-7.7,-6.5,-8.1,0.18601358411703253
7RDY-zinc,709,-7.568181818181818,-7.55,-6.4,-8.8,0.6012748171368856
7RDY-zinc,405,-7.564772727272728,-7.699999999999999,-6.9,-8.0,0.15196316614420063
7RDY-no-extra,158,-7.564772727272728,-7.8,-6.1,-8.7,0.26874477533960245
7RDY-zinc,496,-7.564772727272728,-7.6,-7.1,-8.1,0.101618338557994
7RDY-zinc,690,-7.560227272727274,-7.4,-6.0,-9.0,0.7152964994775319
7RDY-no-extra,632,-7.560227272727272,-7.6,-6.8,-8.2,0.17966431556948761
7RDY-zinc,59,-7.557954545454546,-7.6,-5.8,-8.2,0.24568312434691708
7RDY-no-extra,256,-7.556818181818182,-7.6,-6.7,-8.2,0.22271159874608132
7RDY-zinc,831,-7.554545454545456,-7.6,-7.0,-8.0,0.07905956112852668
7RDY-zinc,781,-7.554545454545454,-7.6,-6.9,-8.0,0.17193312434691868
7RDY-no-extra,625,-7.554545454545454,-7.35,-6.3,-8.2,0.2567607105538141
7RDY-zinc,809,-7.553409090909091,-7.6,-6.5,-8.6,0.5124020376175555
7RDY-no-extra,469,-7.553409090909091,-7.800000000000001,-6.1,-8.4,0.5078043364681304
7RDY-zinc,225,-7.552272727272728,-7.5,-7.0,-8.0,0.026201671891327025
7RDY-zinc,314,-7.552272727272728,-7.7,-6.7,-8.4,0.2567763845350055
7RDY-zinc,731,-7.552272727272728,-7.449999999999999,-6.7,-8.3,0.1353970741901777
7RDY-zinc,483,-7.551136363636363,-7.6,-6.8,-8.3,0.26482628004179765
7RDY-zinc,317,-7.55,-7.3,-6.7,-8.7,0.4356321839080462
7RDY-zinc,384,-7.546590909090909,-7.7,-7.0,-7.8,0.06895376175548605
7RDY-zinc,165,-7.546590909090909,-7.7,-6.7,-8.1,0.1935514629049109
7RDY-zinc,536,-7.545454545454546,-7.55,-6.6,-8.1,0.11607105538140026
7RDY-no-extra,729,-7.545454545454546,-7.3,-6.7,-8.3,0.25836990595611276
7RDY-zinc,877,-7.545454545454546,-7.5,-6.6,-8.2,0.22273772204806677
7RDY-zinc,358,-7.543181818181818,-7.5,-7.1,-8.0,0.07006792058516209
7RDY-zinc,976,-7.542045454545455,-7.8,-6.5,-8.1,0.29533829676071066
7RDY-zinc,522,-7.542045454545455,-7.5,-6.6,-8.3,0.2677520898641586
7RDY-no-extra,958,-7.540909090909091,-7.7,-6.3,-8.1,0.24543364681295646
7RDY-zinc,232,-7.5397727272727275,-7.6,-6.8,-8.2,0.16633098223615492
7RDY-zinc,545,-7.5397727272727275,-7.3,-7.0,-8.4,0.27368730407523556
7RDY-zinc,567,-7.538636363636363,-7.8,-6.2,-8.0,0.3467659352142105
7RDY-zinc,472,-7.5375,-7.5,-6.9,-8.1,0.16512931034482764
7RDY-zinc,89,-7.535227272727273,-7.7,-6.5,-8.0,0.24966431556948854
7RDY-zinc,767,-7.534090909090909,-7.5,-7.0,-8.2,0.14572100313479447
7RDY-zinc,61,-7.532954545454545,-7.699999999999999,-6.3,-8.0,0.2272923197492165
7RDY-zinc,721,-7.530681818181819,-7.7,-6.5,-8.3,0.39203631138976025
7RDY-no-extra,820,-7.530681818181819,-7.8,-6.3,-8.2,0.48858803552769065
7RDY-zinc,516,-7.530681818181819,-7.9,-6.2,-8.4,0.6536455067920588
7RDY-no-extra,100,-7.530681818181819,-7.5,-7.0,-8.4,0.05341562173458734
7RDY-zinc,448,-7.529545454545455,-7.300000000000001,-6.5,-8.4,0.45543887147335627
7RDY-zinc,120,-7.528409090909091,-7.800000000000001,-6.6,-8.2,0.3613675548589342
7RDY-no-extra,989,-7.528409090909091,-7.6,-6.2,-8.7,0.38619514106583025
7RDY-no-extra,614,-7.528409090909091,-7.6,-6.3,-8.4,0.5422870950888197
7RDY-no-extra,321,-7.527272727272727,-7.4,-6.6,-8.1,0.14798328108672942
7RDY-zinc,485,-7.527272727272727,-7.6,-6.9,-8.4,0.13028213166144229
7RDY-no-extra,114,-7.526136363636365,-7.800000000000001,-6.5,-8.4,0.4431021421107626
7RDY-zinc,50,-7.525,-7.5,-6.6,-8.2,0.21752873563218367
7RDY-no-extra,766,-7.5227272727272725,-7.6,-6.3,-8.8,0.5424660397074192
7RDY-zinc,308,-7.521590909090909,-6.9,-6.5,-8.7,0.7279192789968651
7RDY-zinc,76,-7.521590909090909,-7.6,-6.6,-8.2,0.30355146290491003
7RDY-zinc,347,-7.521590909090909,-7.4,-6.7,-8.3,0.20791927899686496
7RDY-no-extra,74,-7.517045454545454,-7.7,-6.5,-8.1,0.3726946185997908
7RDY-zinc,790,-7.517045454545454,-7.6,-6.4,-8.5,0.45085553814002155
7RDY-zinc,449,-7.515909090909091,-7.5,-7.0,-8.2,0.16434169278996852
7RDY-no-extra,796,-7.514772727272727,-7.5,-6.7,-8.3,0.2920781086729358
7RDY-no-extra,457,-7.5125,-7.6,-6.5,-8.2,0.17374999999999985
7RDY-no-extra,972,-7.507954545454546,-7.5,-6.9,-7.9,0.039821055381400364
7RDY-no-extra,867,-7.507954545454546,-7.5,-7.0,-8.3,0.20441875653082556
7RDY-zinc,720,-7.507954545454546,-7.949999999999999,-6.2,-8.4,0.710625653082549
7RDY-zinc,816,-7.507954545454546,-7.8,-6.4,-8.3,0.33660266457680266
7RDY-zinc,995,-7.506818181818182,-7.5,-7.1,-8.3,0.061102403343782516
7RDY-zinc,748,-7.505681818181818,-7.6,-6.3,-8.8,0.6835305642633233
7RDY-no-extra,239,-7.504545454545454,-7.4,-6.5,-8.8,0.5043469174503654
7RDY-no-extra,97,-7.502272727272726,-7.550000000000001,-6.2,-8.6,0.7163166144200617
7RDY-zinc,524,-7.502272727272726,-7.5,-6.5,-8.1,0.17792580982236125
7RDY-zinc,198,-7.5011363636363635,-7.7,-6.3,-8.1,0.22264237199581996
7RDY-zinc,872,-7.5,-7.55,-6.6,-8.1,0.20229885057471259
7RDY-zinc,807,-7.4988636363636365,-7.45,-6.5,-8.4,0.47390673981191267
7RDY-zinc,915,-7.4988636363636365,-7.6,-6.6,-8.1,0.11298719958202734
7RDY-no-extra,635,-7.497727272727272,-7.6,-6.5,-8.0,0.20459247648902745
7RDY-zinc,541,-7.494318181818182,-7.449999999999999,-6.5,-8.7,0.6587029780564267
7RDY-no-extra,860,-7.494318181818182,-7.15,-6.4,-8.7,0.45203631138975886
7RDY-zinc,639,-7.493181818181818,-7.300000000000001,-6.6,-8.6,0.5489184952978057
7RDY-no-extra,128,-7.489772727272728,-7.4,-6.6,-8.0,0.18391718913270624
7RDY-zinc,856,-7.489772727272728,-7.6,-5.7,-7.9,0.1627677638453507
7RDY-no-extra,197,-7.486363636363635,-7.6,-6.3,-8.4,0.54394984326019
7RDY-no-extra,126,-7.486363636363635,-7.6,-6.6,-8.6,0.349237199582027
7RDY-no-extra,213,-7.485227272727273,-7.7,-6.6,-8.5,0.442882706374086
7RDY-no-extra,170,-7.484090909090909,-7.6,-6.2,-8.6,0.49997387669801463
7RDY-zinc,14,-7.484090909090909,-7.5,-6.7,-8.3,0.5436520376175543
7RDY-no-extra,678,-7.482954545454546,-7.4,-6.3,-8.8,0.7005107105538139
7RDY-zinc,320,-7.482954545454546,-7.5,-6.2,-8.1,0.2278670323928945
7RDY-zinc,70,-7.482954545454546,-7.5,-7.1,-7.9,0.059361285266457536
7RDY-no-extra,658,-7.480681818181818,-7.3,-6.8,-8.5,0.30686389759665705
7RDY-no-extra,716,-7.479545454545455,-7.75,-6.5,-8.2,0.3324503657262278
7RDY-zinc,581,-7.478409090909091,-7.5,-6.6,-8.1,0.20493077324973905
7RDY-zinc,763,-7.4772727272727275,-7.5,-6.7,-8.3,0.1656844305120172
7RDY-zinc,263,-7.472727272727273,-7.35,-6.8,-8.3,0.24062695924764876
7RDY-no-extra,750,-7.471590909090909,-7.5,-6.4,-8.7,0.49631008359456635
7RDY-no-extra,365,-7.470454545454545,-7.3,-6.5,-8.4,0.3195768025078376
7RDY-no-extra,894,-7.467045454545455,-7.5,-6.5,-8.0,0.09763714733542274
7RDY-no-extra,804,-7.467045454545455,-7.35,-7.0,-8.2,0.11993599791013591
7RDY-no-extra,492,-7.465909090909091,-7.7,-5.8,-8.4,0.5395141065830718
7RDY-zinc,478,-7.464772727272727,-7.45,-6.3,-8.2,0.19977925809822297
7RDY-zinc,19,-7.463636363636363,-7.45,-7.0,-7.9,0.08693834900731452
7RDY-zinc,387,-7.4602272727272725,-7.8,-6.6,-8.1,0.2948367293625922
7RDY-no-extra,431,-7.459090909090909,-7.6,-7.1,-7.8,0.06589341692789984
7RDY-no-extra,725,-7.45,-7.6,-6.3,-8.1,0.3593103448275857
7RDY-no-extra,563,-7.446590909090909,-7.3,-6.6,-8.7,0.6521721525600838
7RDY-no-extra,681,-7.443181818181818,-7.5,-6.4,-8.0,0.24041274817136893
7RDY-no-extra,817,-7.442045454545454,-7.6,-6.2,-8.2,0.4599359979101355
7RDY-no-extra,275,-7.439772727272728,-7.3,-6.9,-8.6,0.19943443051201676
7RDY-zinc,453,-7.4386363636363635,-7.6,-6.2,-8.3,0.5736624869383483
7RDY-no-extra,810,-7.435227272727272,-7.35,-6.4,-8.6,0.45150339602925915
7RDY-zinc,27,-7.4340909090909095,-7.5,-6.6,-8.0,0.1788244514106583
7RDY-zinc,973,-7.4340909090909095,-7.5,-6.5,-7.8,0.07353709508881957
7RDY-zinc,395,-7.432954545454546,-7.449999999999999,-7.1,-7.8,0.09901645768025079
7RDY-no-extra,993,-7.430681818181818,-7.6,-6.6,-8.1,0.3421512539184956
7RDY-no-extra,439,-7.430681818181818,-7.65,-6.1,-8.1,0.3129558516196457
7RDY-no-extra,258,-7.430681818181818,-7.2,-6.8,-8.1,0.13226619644723117
7RDY-no-extra,219,-7.429545454545454,-7.6,-6.7,-8.2,0.21245036572622794
7RDY-zinc,592,-7.429545454545454,-7.35,-6.5,-8.6,0.3784273772204803
7RDY-zinc,569,-7.428409090909091,-7.5,-6.4,-8.3,0.14044801462904902
7RDY-no-extra,854,-7.427272727272728,-7.2,-6.9,-7.9,0.13487983281086757
7RDY-no-extra,528,-7.425,-7.35,-7.2,-7.8,0.05247126436781629
7RDY-zinc,78,-7.423863636363637,-7.4,-6.7,-8.0,0.13149294670846423
7RDY-no-extra,970,-7.423863636363635,-7.45,-6.0,-8.3,0.42459639498432605
7RDY-no-extra,175,-7.423863636363635,-7.4,-6.8,-8.0,0.1719527168234063
7RDY-zinc,229,-7.422727272727273,-7.2,-6.6,-8.5,0.47258098223615386
7RDY-zinc,86,-7.422727272727273,-7.6,-6.5,-8.1,0.33281086729362613
7RDY-zinc,728,-7.422727272727273,-7.6,-6.2,-8.4,0.5884430512016722
7RDY-zinc,828,-7.417045454545454,-7.3,-7.0,-8.0,0.12166013584117023
7RDY-no-extra,332,-7.410227272727273,-7.4,-6.7,-8.1,0.34368730407523557
7RDY-zinc,352,-7.402272727272727,-7.2,-6.6,-8.3,0.26643155694879883
7RDY-no-extra,104,-7.4,-7.4,-6.5,-8.3,0.2618390804597701
7RDY-no-extra,962,-7.4,-7.2,-7.0,-8.1,0.13885057471264373
7RDY-zinc,964,-7.398863636363637,-7.4,-5.8,-8.3,0.26356191222570485
