proteinID,ligandID,mean,median,max,min,var
7RDY-no-extra,207,-7.620454545454546,-7.6,-7.4,-7.9,0.018409090909090934
7RDY-zinc,705,-7.620454545454546,-7.65,-6.9,-8.1,0.10306025369978924
7RDY-no-extra,79,-7.622727272727272,-7.7,-6.6,-8.5,0.7469133192388987
7RDY-zinc,478,-7.622727272727272,-7.65,-6.3,-8.2,0.24505285412262165
7RDY-zinc,891,-7.622727272727272,-7.699999999999999,-7.3,-7.9,0.04086680761099357
7RDY-no-extra,369,-7.625,-7.6499999999999995,-6.8,-8.3,0.4451744186046515
7RDY-zinc,138,-7.625,-7.6,-7.1,-8.1,0.19029069767441917
7RDY-no-extra,783,-7.625,-7.55,-6.7,-8.5,0.20238372093023252
7RDY-no-extra,201,-7.627272727272728,-7.65,-7.0,-8.1,0.11365750528541278
7RDY-zinc,480,-7.627272727272728,-7.65,-7.1,-7.8,0.02528541226215652
7RDY-zinc,389,-7.631818181818182,-7.65,-7.5,-7.9,0.01617336152219868
7RDY-zinc,549,-7.634090909090909,-7.65,-7.1,-8.0,0.04229915433403791
7RDY-zinc,923,-7.636363636363637,-7.55,-7.0,-8.3,0.4167864693446091
7RDY-zinc,434,-7.636363636363637,-7.7,-7.0,-8.0,0.06050739957716711
7RDY-no-extra,962,-7.636363636363637,-7.65,-7.1,-8.1,0.14050739957716707
7RDY-no-extra,693,-7.636363636363637,-7.75,-6.5,-8.8,1.1926004228329814
7RDY-zinc,543,-7.636363636363637,-7.800000000000001,-6.6,-8.4,0.6000422832980982
7RDY-zinc,352,-7.638636363636363,-7.55,-7.0,-8.3,0.3377748414376324
7RDY-zinc,378,-7.638636363636363,-7.85,-6.6,-8.2,0.3884725158562368
7RDY-zinc,828,-7.6431818181818185,-7.65,-7.0,-8.0,0.13227801268498918
7RDY-no-extra,250,-7.645454545454545,-7.65,-6.6,-8.3,0.346723044397462
7RDY-zinc,968,-7.645454545454546,-7.7,-6.8,-8.4,0.5732346723044401
7RDY-zinc,214,-7.645454545454546,-7.699999999999999,-6.7,-8.4,0.5006765327695565
7RDY-zinc,124,-7.6477272727272725,-7.699999999999999,-7.0,-8.3,0.30952959830866966
7RDY-zinc,422,-7.6477272727272725,-7.65,-7.3,-8.2,0.07976215644820277
7RDY-zinc,581,-7.6477272727272725,-7.65,-7.2,-8.1,0.11092494714587714
7RDY-zinc,240,-7.6477272727272725,-7.6,-7.4,-8.0,0.063483086680761
7RDY-no-extra,986,-7.65,-7.7,-6.7,-8.4,0.5686046511627876
7RDY-no-extra,788,-7.65,-7.65,-7.3,-8.1,0.0699999999999999
7RDY-no-extra,909,-7.65,-7.65,-7.2,-8.1,0.20720930232558119
7RDY-zinc,831,-7.652272727272727,-7.65,-7.0,-8.0,0.07743657505285416
7RDY-zinc,921,-7.652272727272727,-7.7,-7.3,-8.0,0.12394820295983057
7RDY-zinc,642,-7.652272727272727,-7.8,-7.0,-8.0,0.1341807610993659
7RDY-no-extra,959,-7.656818181818182,-7.65,-7.0,-8.4,0.44204545454545446
7RDY-no-extra,452,-7.659090909090909,-7.65,-7.5,-8.2,0.029450317124735746
7RDY-zinc,537,-7.659090909090909,-7.6,-7.2,-8.0,0.068985200845666
7RDY-zinc,592,-7.659090909090909,-7.35,-7.1,-8.6,0.32479915433403816
7RDY-no-extra,185,-7.659090909090909,-7.7,-7.2,-8.1,0.06712473572938675
7RDY-zinc,535,-7.659090909090909,-7.7,-6.9,-8.4,0.3341014799154333
7RDY-zinc,216,-7.659090909090909,-7.5,-7.3,-8.1,0.12061310782240972
7RDY-no-extra,221,-7.661363636363635,-7.65,-7.1,-8.4,0.313588794926003
7RDY-no-extra,702,-7.661363636363637,-7.75,-6.6,-8.2,0.10986786469344607
7RDY-no-extra,22,-7.665909090909091,-7.65,-7.4,-7.9,0.018578224101480054
7RDY-zinc,851,-7.668181818181818,-7.9,-7.1,-8.3,0.11431289640592052
7RDY-zinc,387,-7.670454545454546,-7.8,-7.3,-8.1,0.07375792811839316
7RDY-zinc,437,-7.672727272727272,-7.65,-7.1,-8.2,0.2062156448202963
7RDY-zinc,720,-7.672727272727272,-7.949999999999999,-6.9,-8.2,0.3141226215644817
7RDY-no-extra,793,-7.675,-7.7,-6.9,-8.0,0.1005232558139534
7RDY-zinc,738,-7.679545454545454,-7.5,-7.2,-8.4,0.14910676532769568
7RDY-zinc,27,-7.679545454545454,-7.699999999999999,-7.4,-8.0,0.05608350951374218
7RDY-zinc,770,-7.681818181818182,-7.7,-7.3,-8.2,0.121987315010571
7RDY-no-extra,252,-7.681818181818182,-7.65,-6.7,-8.6,0.8554756871035933
7RDY-zinc,281,-7.682352941176471,-7.7,-7.3,-8.0,0.08188235294117652
7RDY-zinc,724,-7.6840909090909095,-7.6,-7.3,-8.2,0.1269503171247352
7RDY-zinc,151,-7.6863636363636365,-7.7,-7.0,-8.0,0.02446088794926009
7RDY-zinc,95,-7.6863636363636365,-7.75,-6.7,-8.2,0.23980972515856172
7RDY-no-extra,907,-7.690909090909091,-7.75,-6.5,-8.4,0.40828752642706484
7RDY-no-extra,365,-7.693181818181818,-7.7,-6.9,-8.4,0.47506871035940856
7RDY-zinc,685,-7.693181818181818,-7.65,-7.4,-8.2,0.040650105708245156
7RDY-zinc,156,-7.693181818181818,-7.7,-7.6,-7.8,0.008557082452431275
7RDY-no-extra,879,-7.695454545454546,-7.6,-7.1,-8.2,0.15207188160676513
7RDY-zinc,646,-7.697727272727272,-7.800000000000001,-7.1,-8.0,0.08580866807610983
7RDY-no-extra,284,-7.7,-7.7,-6.8,-8.1,0.06093023255813974
7RDY-zinc,881,-7.7,-7.699999999999999,-7.1,-8.2,0.24976744186046443
7RDY-no-extra,673,-7.7,-7.8,-6.9,-8.1,0.14790697674418601
7RDY-zinc,19,-7.7,-7.7,-7.5,-7.9,0.0409302325581396
7RDY-zinc,490,-7.7,-7.699999999999999,-7.3,-8.1,0.1637209302325583
7RDY-zinc,852,-7.7,-7.6499999999999995,-7.0,-8.4,0.3748837209302335
7RDY-no-extra,956,-7.7,-7.949999999999999,-6.8,-8.4,0.37581395348837326
7RDY-no-extra,28,-7.702272727272727,-7.6499999999999995,-7.0,-8.4,0.4025528541226219
7RDY-zinc,510,-7.702272727272727,-7.949999999999999,-6.5,-8.1,0.2374365750528541
7RDY-no-extra,710,-7.706818181818181,-7.8,-6.8,-8.2,0.20530126849894303
7RDY-zinc,746,-7.706818181818182,-7.75,-6.2,-8.1,0.1406501057082452
7RDY-no-extra,213,-7.709090909090909,-8.05,-6.6,-8.5,0.5701479915433414
7RDY-no-extra,416,-7.709090909090909,-7.7,-7.2,-7.8,0.012938689217758953
7RDY-zinc,432,-7.711363636363637,-7.7,-7.5,-8.0,0.04661205073995792
7RDY-zinc,203,-7.711363636363637,-7.7,-7.5,-7.8,0.008937632135306612
7RDY-zinc,582,-7.711363636363637,-7.699999999999999,-7.1,-8.5,0.2982399577167013
7RDY-zinc,268,-7.715909090909091,-7.6,-7.1,-8.2,0.1357875264270609
7RDY-no-extra,743,-7.715909090909091,-7.6,-7.5,-7.9,0.01857822410148031
7RDY-zinc,949,-7.718181818181819,-7.550000000000001,-6.9,-8.7,0.3912896405919661
7RDY-zinc,66,-7.720454545454545,-7.7,-7.0,-8.5,0.3756183932346729
7RDY-no-extra,311,-7.722727272727273,-7.75,-6.7,-8.4,0.47668076109936564
7RDY-no-extra,246,-7.729545454545455,-7.65,-6.9,-8.8,0.659804439746302
7RDY-zinc,600,-7.729545454545455,-7.75,-7.5,-8.3,0.05003699788583499
7RDY-zinc,675,-7.729545454545455,-7.550000000000001,-6.9,-8.6,0.40724630021141717
7RDY-zinc,511,-7.729545454545455,-7.75,-7.3,-8.1,0.1416649048625792
7RDY-no-extra,309,-7.729545454545455,-7.75,-7.0,-8.1,0.15236257928118388
7RDY-no-extra,411,-7.7318181818181815,-7.699999999999999,-7.4,-8.0,0.03663847780126849
7RDY-no-extra,506,-7.7318181818181815,-7.800000000000001,-7.5,-7.9,0.03198731501057085
7RDY-no-extra,546,-7.7318181818181815,-7.65,-7.3,-8.3,0.1938477801268497
7RDY-zinc,385,-7.7318181818181815,-7.75,-7.0,-8.5,0.24780126849894285
7RDY-no-extra,594,-7.7318181818181815,-7.699999999999999,-7.3,-7.9,0.030126849894291867
7RDY-zinc,700,-7.734090909090909,-7.75,-7.0,-8.4,0.3036945031712471
7RDY-zinc,946,-7.734090909090909,-7.85,-6.7,-8.2,0.19625264270613094
7RDY-no-extra,663,-7.736363636363635,-7.8,-7.5,-7.9,0.011670190274841395
7RDY-no-extra,954,-7.736363636363635,-7.7,-6.7,-8.5,0.5851585623678602
7RDY-zinc,300,-7.736363636363637,-7.75,-6.9,-8.3,0.3279492600422833
7RDY-no-extra,26,-7.736363636363637,-7.65,-7.1,-8.4,0.3028329809725164
7RDY-zinc,862,-7.740909090909091,-8.0,-6.8,-8.5,0.5001479915433404
7RDY-no-extra,563,-7.743181818181818,-7.75,-6.7,-8.7,0.9290221987314994
7RDY-no-extra,450,-7.743181818181818,-7.7,-6.9,-8.3,0.10111522198731496
7RDY-zinc,545,-7.743181818181818,-7.7,-7.0,-8.4,0.43599894291754804
7RDY-zinc,42,-7.745454545454546,-7.7,-7.3,-8.0,0.01835095137420723
7RDY-no-extra,74,-7.747727272727272,-7.8,-7.3,-8.1,0.12766913319238854
7RDY-no-extra,161,-7.747727272727272,-7.699999999999999,-7.6,-7.9,0.02255285412262148
7RDY-no-extra,888,-7.747727272727272,-7.75,-7.4,-8.1,0.05092494714587761
7RDY-no-extra,988,-7.747727272727274,-7.75,-6.9,-8.4,0.3644133192389007
7RDY-no-extra,688,-7.75,-7.8,-7.5,-8.2,0.02116279069767438
7RDY-zinc,942,-7.75,-7.699999999999999,-7.4,-8.0,0.03418604651162772
7RDY-zinc,249,-7.75,-7.65,-6.9,-8.7,0.6546511627906977
7RDY-zinc,200,-7.752272727272728,-7.8,-7.3,-8.1,0.05557610993657499
7RDY-no-extra,668,-7.752272727272728,-8.1,-6.1,-8.8,1.1713900634249463
7RDY-zinc,108,-7.752272727272728,-7.949999999999999,-6.6,-8.4,0.3281342494714594
7RDY-zinc,133,-7.754545454545454,-7.8,-7.2,-8.0,0.07788583509513747
7RDY-zinc,484,-7.754545454545454,-8.1,-6.9,-8.6,0.19463002114164896
7RDY-zinc,35,-7.754545454545454,-7.4,-7.0,-8.5,0.3067230443974633
7RDY-no-extra,170,-7.754545454545454,-7.7,-6.9,-8.6,0.5006765327695564
7RDY-zinc,107,-7.754545454545454,-7.8,-7.4,-7.9,0.021141649048625796
7RDY-zinc,60,-7.756818181818182,-7.7,-7.4,-8.2,0.12111522198731495
7RDY-zinc,957,-7.756818181818182,-7.8,-7.0,-8.2,0.09460359408033811
7RDY-zinc,754,-7.756818181818182,-7.75,-7.0,-7.9,0.020184989429175536
7RDY-no-extra,106,-7.756818181818182,-7.65,-7.4,-8.2,0.09553382663847783
7RDY-zinc,964,-7.759090909090909,-7.7,-7.4,-8.3,0.1364270613107823
7RDY-zinc,674,-7.761363636363637,-7.75,-6.9,-8.2,0.14986786469344612
7RDY-no-extra,820,-7.765909090909091,-7.8,-7.0,-7.9,0.0460200845665962
7RDY-no-extra,527,-7.765909090909091,-7.85,-7.0,-8.5,0.31392706131078274
7RDY-no-extra,520,-7.765909090909091,-7.75,-7.1,-8.2,0.0683456659619451
7RDY-no-extra,645,-7.766,-7.7,-7.3,-8.5,0.07331020408163329
7RDY-zinc,346,-7.770454545454545,-7.75,-7.4,-8.3,0.06073467230443967
7RDY-no-extra,226,-7.770454545454546,-7.8500000000000005,-6.8,-8.3,0.2970137420718815
7RDY-zinc,904,-7.770454545454546,-7.8500000000000005,-6.9,-8.4,0.40678118393234647
7RDY-zinc,48,-7.7727272727272725,-7.75,-7.3,-8.2,0.18063424947145837
7RDY-no-extra,392,-7.7727272727272725,-7.9,-7.1,-8.3,0.28993657505285464
7RDY-no-extra,657,-7.775,-7.7,-7.6,-8.1,0.01447674418604649
7RDY-no-extra,188,-7.775,-7.800000000000001,-7.6,-7.9,0.017267441860465162
7RDY-no-extra,608,-7.775,-7.75,-7.4,-8.2,0.14517441860465077
7RDY-zinc,13,-7.777272727272727,-7.8,-7.4,-8.1,0.03156448202959836
7RDY-no-extra,775,-7.777272727272727,-7.75,-7.2,-8.1,0.0297040169133193
7RDY-zinc,255,-7.777272727272727,-7.8,-7.3,-8.2,0.11807610993657522
7RDY-no-extra,5,-7.779545454545455,-7.75,-7.7,-7.9,0.007711416490486266
7RDY-no-extra,632,-7.779545454545455,-7.6,-7.6,-8.2,0.05282769556025385
7RDY-zinc,622,-7.779545454545455,-7.85,-6.6,-8.7,0.8723625792811833
7RDY-zinc,61,-7.779545454545455,-7.75,-7.5,-8.0,0.04724630021141654
7RDY-no-extra,182,-7.781818181818181,-7.8,-7.6,-7.9,0.006173361522198739
7RDY-zinc,306,-7.781818181818181,-7.8,-6.9,-8.6,0.6861733615221982
7RDY-zinc,361,-7.781818181818181,-7.75,-6.4,-8.6,0.6782663847780128
7RDY-zinc,703,-7.784090909090909,-7.449999999999999,-7.0,-8.6,0.394857293868922
7RDY-no-extra,454,-7.786363636363637,-7.9,-7.4,-8.2,0.12539112050739937
7RDY-no-extra,570,-7.786363636363637,-8.100000000000001,-6.9,-8.3,0.3253911205074003
7RDY-zinc,339,-7.786363636363637,-7.9,-7.6,-8.1,0.028646934460888087
7RDY-no-extra,947,-7.790909090909091,-7.75,-7.4,-8.2,0.15712473572938632
7RDY-no-extra,325,-7.790909090909091,-7.8,-7.0,-8.5,0.5152642706131072
7RDY-zinc,63,-7.790909090909091,-7.8,-7.2,-8.1,0.04642706131078228
7RDY-zinc,885,-7.790909090909091,-7.85,-7.6,-7.9,0.01340380549682864
7RDY-zinc,752,-7.793181818181818,-7.8,-7.4,-8.2,0.08297568710359386
7RDY-zinc,427,-7.793181818181818,-7.8,-7.4,-8.0,0.01367336152219873
7RDY-no-extra,897,-7.793181818181818,-7.8,-7.5,-8.4,0.06995243128964063
7RDY-zinc,223,-7.795454545454546,-7.7,-7.6,-8.5,0.0832346723044398
7RDY-no-extra,135,-7.795454545454546,-7.8,-7.3,-8.1,0.02276955602537
7RDY-no-extra,396,-7.797727272727272,-7.8,-7.5,-8.0,0.04208773784355183
7RDY-zinc,184,-7.797727272727272,-7.8,-6.9,-8.6,0.5192970401691359
7RDY-zinc,529,-7.797727272727273,-7.85,-7.5,-8.0,0.04255285412262165
7RDY-zinc,616,-7.797727272727273,-8.3,-7.0,-9.0,0.4695295983086685
7RDY-zinc,976,-7.797727272727273,-7.8,-7.4,-8.1,0.056506342494714576
7RDY-no-extra,861,-7.8,-7.800000000000001,-7.3,-8.3,0.2558139534883723
7RDY-no-extra,269,-7.8,-7.75,-6.6,-8.2,0.08744186046511625
7RDY-zinc,876,-7.8,-7.9,-7.5,-7.9,0.019534883720930287
7RDY-zinc,808,-7.802272727272728,-7.3,-7.0,-8.7,0.5262737843551792
7RDY-zinc,312,-7.804545454545454,-7.8,-6.7,-8.1,0.09346723044397476
7RDY-zinc,660,-7.804545454545454,-7.85,-7.0,-8.4,0.06835095137420724
7RDY-zinc,198,-7.804545454545454,-7.9,-6.9,-8.1,0.12556025369978857
7RDY-no-extra,1,-7.804545454545454,-7.75,-6.9,-8.5,0.34974630021141606
7RDY-no-extra,715,-7.804545454545454,-7.75,-7.5,-8.1,0.08137420718816069
7RDY-zinc,789,-7.804545454545454,-8.149999999999999,-7.1,-9.0,0.31951374207188166
7RDY-no-extra,745,-7.806818181818182,-7.85,-7.5,-8.1,0.08855708245243121
7RDY-zinc,307,-7.806818181818182,-7.85,-6.9,-8.7,0.6550687103594086
7RDY-no-extra,291,-7.809090909090909,-7.65,-7.3,-8.7,0.14456659619450318
7RDY-zinc,748,-7.8090909090909095,-7.6,-7.2,-8.8,0.36131078224101476
7RDY-zinc,382,-7.8090909090909095,-7.95,-7.1,-8.5,0.3868921775898526
7RDY-no-extra,539,-7.8090909090909095,-7.75,-7.4,-8.4,0.1710782241014798
7RDY-no-extra,460,-7.8113636363636365,-7.75,-7.0,-8.1,0.06521670190274825
7RDY-zinc,765,-7.8113636363636365,-7.8500000000000005,-7.1,-8.4,0.25126321353065506
7RDY-no-extra,272,-7.8113636363636365,-7.85,-7.2,-8.5,0.36103065539112056
7RDY-zinc,721,-7.8136363636363635,-7.8,-7.4,-8.3,0.17422832980972494
7RDY-zinc,209,-7.8136363636363635,-7.8,-7.5,-8.2,0.09236786469344621
7RDY-zinc,809,-7.8159090909090905,-7.800000000000001,-6.9,-8.6,0.3934619450317134
7RDY-zinc,407,-7.815909090909091,-7.9,-7.3,-8.0,0.03532241014799148
7RDY-no-extra,601,-7.818181818181818,-7.800000000000001,-7.4,-8.0,0.036871035940803355
7RDY-zinc,963,-7.818181818181818,-7.65,-7.0,-8.6,0.2740803382663847
7RDY-zinc,372,-7.8196078431372555,-8.2,-7.0,-8.3,0.24080784313725498
7RDY-no-extra,641,-7.820454545454544,-7.85,-7.3,-8.1,0.08399048625792846
7RDY-zinc,599,-7.820454545454546,-7.7,-7.2,-8.9,0.2788742071881635
7RDY-zinc,357,-7.820454545454546,-7.7,-7.5,-8.5,0.07282769556025369
7RDY-zinc,235,-7.820454545454546,-7.55,-7.1,-8.6,0.2965486257928114
7RDY-no-extra,739,-7.822727272727272,-7.85,-7.5,-8.2,0.07575052854122612
7RDY-no-extra,501,-7.822727272727272,-7.8,-7.0,-8.5,0.33807610993657505
7RDY-no-extra,297,-7.825,-7.8,-7.4,-8.1,0.012616279069767465
7RDY-zinc,590,-7.825,-7.85,-7.0,-8.5,0.41912790697674496
7RDY-zinc,17,-7.825,-7.85,-6.8,-8.3,0.23540697674418576
7RDY-zinc,586,-7.825,-7.85,-7.5,-8.2,0.056337209302325476
7RDY-zinc,515,-7.825,-7.9,-7.0,-8.1,0.03773255813953488
7RDY-zinc,347,-7.825,-7.949999999999999,-7.3,-8.3,0.15540697674418585
7RDY-no-extra,958,-7.827272727272727,-7.9,-7.2,-8.1,0.07040169133192402
7RDY-zinc,684,-7.827272727272727,-7.699999999999999,-6.7,-8.7,0.5917970401691334
7RDY-zinc,121,-7.827272727272727,-7.8,-6.8,-8.5,0.3383086680761103
7RDY-zinc,982,-7.827272727272728,-7.9,-7.0,-8.4,0.251797040169134
7RDY-zinc,524,-7.831818181818181,-7.8,-7.5,-8.1,0.06780126849894318
7RDY-zinc,220,-7.831818181818181,-7.65,-6.8,-8.6,0.42919661733615166
7RDY-zinc,406,-7.831818181818182,-7.95,-7.6,-8.1,0.038033826638477604
7RDY-zinc,941,-7.831818181818182,-7.9,-6.9,-8.1,0.051522198731501025
7RDY-zinc,183,-7.831818181818182,-7.8,-7.4,-8.4,0.0375687103594083
7RDY-no-extra,24,-7.834090909090909,-7.85,-7.3,-8.3,0.2027642706131082
7RDY-zinc,302,-7.836363636363637,-7.7,-7.5,-8.1,0.05073995771670187
7RDY-zinc,517,-7.838636363636363,-7.800000000000001,-7.4,-8.2,0.10568181818181811
7RDY-no-extra,7,-7.838636363636363,-7.8,-7.1,-8.1,0.041030655391120614
7RDY-zinc,865,-7.840909090909091,-7.95,-6.7,-8.4,0.2582875264270612
7RDY-no-extra,228,-7.840909090909091,-7.85,-6.9,-8.2,0.06526427061310763
7RDY-zinc,961,-7.840909090909091,-7.85,-6.7,-8.4,0.24247357293868949
7RDY-zinc,419,-7.843181818181819,-7.9,-7.0,-8.4,0.11646405919661733
7RDY-zinc,714,-7.845454545454545,-7.8500000000000005,-7.0,-8.5,0.40021141649048664
7RDY-zinc,637,-7.845454545454545,-7.85,-7.1,-8.6,0.41230443974629993
7RDY-no-extra,596,-7.845454545454545,-7.7,-7.6,-8.2,0.04439746300211395
7RDY-zinc,248,-7.845454545454545,-7.9,-7.5,-8.0,0.026723044397462883
7RDY-no-extra,860,-7.847727272727273,-7.7,-7.0,-8.7,0.583948202959832
7RDY-no-extra,734,-7.847727272727273,-7.8,-6.9,-8.6,0.1611575052854125
7RDY-no-extra,470,-7.85,-7.6,-7.4,-8.4,0.15418604651162807
7RDY-zinc,785,-7.85,-7.8,-7.2,-8.3,0.12906976744186024
7RDY-zinc,153,-7.8500000000000005,-7.85,-7.4,-8.4,0.1946511627906977
7RDY-no-extra,784,-7.8500000000000005,-7.95,-7.2,-8.4,0.3174418604651162
7RDY-zinc,474,-7.8500000000000005,-7.8500000000000005,-7.3,-8.4,0.286279069767442
7RDY-zinc,802,-7.8522727272727275,-7.8,-7.2,-8.7,0.05976215644820295
7RDY-no-extra,621,-7.8522727272727275,-7.85,-7.5,-8.4,0.023017970401691314
7RDY-no-extra,756,-7.8522727272727275,-7.85,-7.1,-8.4,0.25418076109936627
7RDY-zinc,877,-7.8522727272727275,-7.8999999999999995,-7.5,-8.2,0.12394820295983024
7RDY-zinc,397,-7.8522727272727275,-7.9,-7.2,-8.5,0.36348308668076135
7RDY-zinc,98,-7.8522727272727275,-7.9,-7.2,-8.2,0.13185517970401628
7RDY-no-extra,52,-7.854545454545455,-7.9,-7.2,-8.3,0.05974630021141646
7RDY-zinc,707,-7.854545454545455,-7.9,-7.1,-8.4,0.21323467230443963
7RDY-zinc,253,-7.854545454545455,-7.95,-7.2,-8.5,0.28811839323467264
7RDY-zinc,229,-7.8568181818181815,-8.2,-7.0,-8.5,0.48623150105708335
7RDY-zinc,883,-7.8568181818181815,-7.9,-7.2,-8.3,0.09274312896405944
7RDY-no-extra,109,-7.8568181818181815,-7.85,-6.5,-8.8,0.859719873150106
7RDY-zinc,908,-7.856818181818183,-7.85,-7.3,-8.4,0.2029756871035948
7RDY-no-extra,9,-7.859090909090909,-7.85,-7.3,-8.3,0.17456659619450335
7RDY-no-extra,187,-7.859090909090909,-7.75,-7.6,-8.2,0.05689217758985223
7RDY-zinc,10,-7.859090909090909,-7.8,-7.3,-8.4,0.23177589852008482
7RDY-zinc,116,-7.859090909090909,-7.95,-6.3,-8.3,0.12898520084566598
7RDY-zinc,174,-7.859090909090909,-7.8500000000000005,-7.2,-8.4,0.26014799154333956
7RDY-zinc,320,-7.861363636363635,-7.9,-7.4,-8.1,0.05498414376321361
7RDY-zinc,424,-7.863636363636363,-7.9,-6.9,-8.5,0.3112050739957719
7RDY-zinc,797,-7.863636363636363,-7.9,-7.4,-8.4,0.07167019027484112
7RDY-no-extra,580,-7.86590909090909,-7.8,-7.4,-8.5,0.08462473572938702
7RDY-no-extra,609,-7.86590909090909,-7.949999999999999,-7.0,-8.7,0.7134619450317128
7RDY-no-extra,163,-7.868181818181818,-7.85,-6.9,-8.7,0.620359408033826
7RDY-no-extra,833,-7.870454545454546,-7.9,-7.1,-8.6,0.4216649048625786
7RDY-zinc,367,-7.872727272727272,-7.95,-6.4,-8.6,0.34621564482029643
7RDY-no-extra,568,-7.875,-7.95,-6.8,-8.5,0.3642441860465123
7RDY-zinc,179,-7.879545454545454,-7.85,-6.9,-8.1,0.054223044397463074
7RDY-no-extra,605,-7.879545454545454,-7.8,-7.4,-8.4,0.18492071881606761
7RDY-zinc,263,-7.879545454545454,-7.8,-7.2,-8.3,0.11608350951374256
7RDY-zinc,591,-7.881818181818182,-8.0,-7.2,-8.4,0.2917547568710362
7RDY-no-extra,208,-7.881818181818182,-7.9,-7.5,-8.3,0.0382663847780127
7RDY-zinc,514,-7.881818181818182,-7.9,-7.7,-8.1,0.00710359408033825
7RDY-zinc,441,-7.881818181818182,-8.1,-7.0,-8.2,0.11780126849894314
7RDY-zinc,410,-7.881818181818182,-7.95,-7.7,-8.0,0.0159408033826638
7RDY-zinc,505,-7.884090909090909,-7.9,-7.7,-8.1,0.016252642706131103
7RDY-zinc,742,-7.884090909090909,-7.95,-6.9,-8.5,0.4009038054968296
7RDY-zinc,159,-7.886363636363637,-8.15,-7.2,-8.5,0.397484143763213
7RDY-no-extra,36,-7.886363636363637,-7.85,-7.5,-8.3,0.11515856236786455
7RDY-zinc,288,-7.888636363636363,-7.949999999999999,-7.3,-8.1,0.06196088794925983
7RDY-zinc,795,-7.888636363636365,-7.9,-7.8,-8.0,0.003356236786469391
7RDY-no-extra,152,-7.888636363636365,-7.9,-7.2,-8.2,0.057774841437632
7RDY-zinc,758,-7.888636363636365,-8.0,-7.0,-8.5,0.3001004228329811
7RDY-zinc,273,-7.888636363636365,-7.9,-7.4,-8.4,0.17823995771670156
7RDY-no-extra,996,-7.890909090909091,-8.149999999999999,-7.3,-8.4,0.1887526427061315
7RDY-no-extra,276,-7.8931818181818185,-8.100000000000001,-6.8,-8.5,0.30065010570824563
7RDY-zinc,129,-7.8931818181818185,-7.85,-7.4,-8.4,0.2108826638477803
7RDY-no-extra,84,-7.895454545454545,-8.0,-7.1,-8.6,0.5102114164904847
7RDY-zinc,180,-7.895454545454545,-7.8500000000000005,-7.2,-8.6,0.32463002114164824
7RDY-zinc,576,-7.895454545454545,-8.0,-7.3,-8.3,0.09997885835095129
7RDY-no-extra,11,-7.8977272727272725,-7.7,-7.0,-8.3,0.1546458773784357
7RDY-no-extra,353,-7.8977272727272725,-7.9,-7.5,-8.5,0.060692389006342724
7RDY-zinc,679,-7.8977272727272725,-7.8,-6.5,-8.5,0.2220877378435524
7RDY-no-extra,278,-7.8977272727272725,-7.85,-7.3,-8.4,0.12999471458773798
7RDY-zinc,56,-7.9,-7.9,-7.5,-8.2,0.028837209302325587
7RDY-zinc,296,-7.9,-7.8,-7.6,-8.3,0.09813953488372097
7RDY-zinc,473,-7.9,-7.9,-7.5,-8.4,0.06093023255813964
7RDY-no-extra,342,-7.902272727272727,-7.949999999999999,-7.0,-8.1,0.05464587737843535
7RDY-zinc,548,-7.904545454545455,-7.85,-7.4,-8.2,0.09765327695560252
7RDY-no-extra,327,-7.904545454545455,-7.9,-6.8,-8.3,0.20137420718816135
7RDY-no-extra,211,-7.904545454545455,-7.95,-7.2,-8.5,0.28137420718816153
7RDY-zinc,344,-7.904545454545455,-7.95,-6.8,-9.0,1.0930021141649027
7RDY-no-extra,504,-7.909090909090909,-7.9,-7.6,-8.2,0.047822410147991226
7RDY-zinc,912,-7.909090909090909,-7.9,-7.4,-8.3,0.07386892177589834
7RDY-no-extra,364,-7.911363636363637,-7.95,-7.3,-8.4,0.24847251585623664
7RDY-zinc,440,-7.913636363636363,-8.0,-7.4,-8.5,0.08771670190274798
7RDY-zinc,38,-7.913636363636363,-7.9,-7.5,-8.4,0.17608879492600435
7RDY-no-extra,937,-7.913636363636363,-7.9,-6.8,-8.6,0.47655391120507423
7RDY-no-extra,584,-7.915909090909091,-8.05,-7.1,-8.4,0.2339270613107819
7RDY-no-extra,218,-7.918181818181818,-7.95,-7.5,-8.6,0.0429175475687103
7RDY-no-extra,837,-7.918181818181818,-7.9,-7.6,-8.2,0.061522198731500916
7RDY-zinc,832,-7.918181818181819,-8.05,-6.8,-8.4,0.24198731501057125
7RDY-zinc,829,-7.920454545454546,-7.9,-7.7,-8.1,0.017013742071881496
7RDY-zinc,76,-7.922727272727273,-8.0,-6.9,-8.2,0.07714587737843549
7RDY-no-extra,173,-7.925,-7.949999999999999,-6.9,-8.2,0.08470930232558133
7RDY-zinc,997,-7.925,-8.05,-6.5,-8.5,0.3800581395348841
7RDY-no-extra,264,-7.927272727272726,-7.949999999999999,-7.6,-8.2,0.07737843551796988
7RDY-no-extra,154,-7.927272727272728,-7.949999999999999,-7.2,-8.5,0.14947145877378462
7RDY-no-extra,979,-7.927272727272728,-7.949999999999999,-7.4,-8.5,0.17086680761099363
7RDY-zinc,67,-7.929545454545454,-7.800000000000001,-7.6,-8.3,0.0816649048625794
7RDY-no-extra,970,-7.929545454545454,-8.1,-7.3,-8.3,0.13236257928118406
