proteinID,ligandID,mean,median,max,min,var
7RDY-no-extra,390,-7.697727272727272,-7.65,-6.9,-8.2,0.12487843551796995
7RDY-zinc,121,-7.695454545454546,-8.0,-6.4,-8.1,0.3581183932346725
7RDY-zinc,722,-7.695454545454544,-7.75,-6.8,-8.2,0.19858350951374187
7RDY-no-extra,603,-7.693181818181818,-7.4,-7.1,-8.6,0.3229756871035927
7RDY-zinc,419,-7.693181818181818,-7.7,-7.0,-8.4,0.14018498942917557
7RDY-no-extra,751,-7.693181818181818,-7.65,-7.2,-7.9,0.02437103594080334
7RDY-no-extra,29,-7.6909090909090905,-7.65,-7.4,-8.0,0.033868921775898495
7RDY-no-extra,855,-7.6909090909090905,-7.9,-7.1,-8.0,0.11340380549682899
7RDY-zinc,887,-7.6886363636363635,-7.7,-6.8,-8.5,0.5694027484143763
7RDY-zinc,963,-7.6886363636363635,-7.7,-7.4,-8.0,0.06754228329809717
7RDY-no-extra,727,-7.6863636363636365,-7.6,-7.3,-8.2,0.11701902748414367
7RDY-no-extra,1000,-7.6863636363636365,-7.75,-6.7,-8.4,0.512367864693446
7RDY-zinc,806,-7.681818181818182,-7.5,-6.6,-8.1,0.12896405919661721
7RDY-zinc,475,-7.679545454545454,-7.7,-7.1,-7.9,0.06631606765327702
7RDY-no-extra,503,-7.677272727272728,-7.7,-7.0,-8.1,0.12040169133192392
7RDY-zinc,684,-7.675,-7.6,-7.1,-8.2,0.0507558139534882
7RDY-no-extra,84,-7.675,-7.3,-7.2,-8.4,0.20610465116279017
7RDY-zinc,384,-7.675,-7.7,-7.6,-7.8,0.0023837209302325644
7RDY-no-extra,0,-7.673469387755102,-8.3,-6.6,-8.6,0.9657397959183682
7RDY-no-extra,952,-7.672727272727273,-7.75,-6.5,-8.4,0.47877378435518064
7RDY-zinc,314,-7.670454545454546,-7.7,-7.4,-8.1,0.025850951374207197
7RDY-no-extra,227,-7.670454545454546,-7.6,-7.3,-7.9,0.03654862579281178
7RDY-no-extra,458,-7.665909090909091,-7.65,-6.7,-8.2,0.22741543340380588
7RDY-no-extra,756,-7.663636363636363,-7.7,-7.2,-8.3,0.14934460887949255
7RDY-no-extra,319,-7.663636363636363,-7.699999999999999,-6.6,-8.3,0.38887949260042354
7RDY-no-extra,488,-7.661363636363637,-7.55,-7.4,-8.3,0.054519027484143855
7RDY-zinc,473,-7.661363636363635,-7.75,-6.6,-8.6,0.9047515856236775
7RDY-zinc,101,-7.661363636363635,-7.65,-6.7,-8.2,0.22335623678647065
7RDY-no-extra,431,-7.659090909090909,-7.7,-7.6,-7.8,0.0034038054968288296
7RDY-no-extra,334,-7.659090909090909,-7.7,-6.3,-8.0,0.09921775898520077
7RDY-no-extra,985,-7.656818181818182,-7.65,-7.0,-8.4,0.4420454545454552
7RDY-no-extra,577,-7.656818181818182,-7.95,-6.0,-8.4,0.5387896405919669
7RDY-zinc,597,-7.656818181818181,-7.65,-7.3,-8.0,0.10158033826638477
7RDY-zinc,974,-7.654545454545455,-7.7,-7.3,-8.0,0.122536997885835
7RDY-no-extra,369,-7.654545454545455,-7.800000000000001,-6.5,-8.5,0.6039323467230446
7RDY-no-extra,345,-7.654545454545455,-7.95,-6.5,-8.5,0.7188160676532767
7RDY-zinc,166,-7.654545454545455,-7.7,-7.1,-8.0,0.11649048625792817
7RDY-no-extra,688,-7.654545454545453,-8.2,-6.8,-8.6,0.39090909090909115
7RDY-no-extra,894,-7.652272727272727,-7.65,-7.4,-8.0,0.050924947145877475
7RDY-no-extra,251,-7.652272727272727,-7.55,-7.3,-8.1,0.1341807610993661
7RDY-no-extra,737,-7.652272727272727,-7.65,-7.0,-8.2,0.083948202959831
7RDY-no-extra,338,-7.652272727272727,-7.6,-7.0,-8.3,0.31929704016913385
7RDY-zinc,151,-7.65,-7.65,-7.3,-8.0,0.1253488372093023
7RDY-no-extra,947,-7.65,-7.65,-7.2,-8.1,0.20720930232558152
7RDY-zinc,461,-7.65,-7.65,-7.5,-7.8,0.023023255813953362
7RDY-no-extra,839,-7.645454545454545,-7.65,-7.3,-8.0,0.11974630021141665
7RDY-no-extra,26,-7.645454545454545,-7.6,-7.0,-8.3,0.34997885835095044
7RDY-no-extra,34,-7.645454545454545,-7.65,-6.8,-8.0,0.13183932346723054
7RDY-no-extra,913,-7.6431818181818185,-7.5,-7.2,-8.0,0.04390591966173366
7RDY-zinc,514,-7.6431818181818185,-7.65,-7.3,-8.0,0.08204545454545507
7RDY-zinc,216,-7.643181818181817,-7.699999999999999,-7.1,-8.3,0.2853012684989429
7RDY-no-extra,136,-7.643181818181817,-7.65,-7.0,-8.2,0.29925475687103587
7RDY-zinc,335,-7.640909090909091,-7.75,-7.0,-8.1,0.14526427061310818
7RDY-no-extra,7,-7.638636363636365,-7.8,-6.8,-8.1,0.20986786469344587
7RDY-zinc,434,-7.638636363636365,-7.699999999999999,-7.3,-7.9,0.061960887949260204
7RDY-zinc,767,-7.638636363636363,-7.7,-7.1,-8.2,0.23126321353065318
7RDY-zinc,709,-7.638636363636363,-7.65,-6.4,-8.8,1.1689376321353058
7RDY-no-extra,188,-7.636363636363637,-7.65,-7.5,-7.8,0.01353065539112057
7RDY-no-extra,228,-7.636363636363637,-7.6,-6.0,-8.4,0.4363213530655389
7RDY-no-extra,774,-7.636363636363637,-7.5,-6.9,-8.3,0.2991120507399582
7RDY-no-extra,843,-7.63409090909091,-7.6,-7.2,-8.0,0.06555496828752651
7RDY-zinc,222,-7.63409090909091,-7.65,-6.9,-7.9,0.07392706131078215
7RDY-zinc,969,-7.63409090909091,-7.6,-6.9,-8.3,0.41857822410148116
7RDY-no-extra,712,-7.63409090909091,-7.699999999999999,-6.5,-8.1,0.10508985200845732
7RDY-no-extra,114,-7.634090909090909,-7.949999999999999,-6.6,-8.4,0.5506712473572942
7RDY-zinc,505,-7.629545454545454,-7.65,-7.3,-7.9,0.07608350951374199
7RDY-zinc,202,-7.629545454545454,-7.7,-7.2,-8.2,0.06771141649048626
7RDY-zinc,184,-7.627272727272728,-7.65,-6.8,-8.5,0.6494714587737853
7RDY-no-extra,681,-7.627272727272728,-7.55,-7.3,-8.0,0.11179704016913339
7RDY-zinc,915,-7.627272727272728,-7.7,-6.6,-8.1,0.13179704016913335
7RDY-no-extra,940,-7.627272727272728,-7.699999999999999,-6.8,-8.3,0.4052854122621563
7RDY-no-extra,933,-7.627272727272728,-7.65,-6.9,-8.1,0.2066807610993658
7RDY-zinc,900,-7.627272727272726,-7.449999999999999,-7.0,-8.3,0.3066807610993654
7RDY-no-extra,436,-7.625,-7.7,-7.0,-7.9,0.040523255813953496
7RDY-zinc,214,-7.622727272727274,-7.7,-6.7,-8.4,0.5520295983086702
7RDY-zinc,78,-7.622727272727274,-7.6,-7.3,-7.9,0.07528541226215656
7RDY-no-extra,999,-7.622727272727272,-7.699999999999999,-7.0,-7.9,0.11854122621564464
7RDY-zinc,776,-7.618181818181818,-7.7,-7.2,-8.0,0.067568710359408
7RDY-no-extra,547,-7.61590909090909,-7.65,-7.1,-8.2,0.22788054968287522
7RDY-no-extra,393,-7.61590909090909,-7.9,-6.7,-8.2,0.4009038054968286
7RDY-zinc,32,-7.61590909090909,-7.85,-6.6,-8.3,0.3943921775898518
7RDY-no-extra,219,-7.613636363636363,-7.65,-7.1,-8.2,0.13004228329809703
7RDY-no-extra,666,-7.613636363636363,-7.6,-7.1,-8.1,0.07143763213530659
7RDY-zinc,498,-7.613636363636363,-7.6,-7.5,-7.7,0.008181818181818233
7RDY-zinc,389,-7.611363636363635,-7.6,-6.9,-8.3,0.22754228329809703
7RDY-no-extra,171,-7.611363636363635,-7.6499999999999995,-7.0,-8.2,0.35544926004228306
7RDY-zinc,704,-7.611363636363635,-7.3,-6.3,-8.6,0.5805655391120514
7RDY-zinc,646,-7.609090909090909,-7.6,-7.2,-8.1,0.05712473572938687
7RDY-no-extra,988,-7.609090909090909,-7.65,-7.0,-8.0,0.14410147991543384
7RDY-zinc,435,-7.609090909090909,-7.65,-7.3,-7.9,0.07433403805496812
7RDY-no-extra,564,-7.6068181818181815,-7.6,-7.0,-8.2,0.2685570824524314
7RDY-zinc,946,-7.604545454545455,-7.8,-6.6,-8.2,0.12416490486257942
7RDY-zinc,607,-7.604545454545455,-7.6000000000000005,-6.6,-8.7,0.773002114164906
7RDY-no-extra,467,-7.604545454545455,-7.7,-6.5,-8.0,0.10881606765327692
7RDY-zinc,639,-7.604545454545454,-7.65,-6.6,-8.6,1.0143974630021138
7RDY-no-extra,512,-7.6022727272727275,-7.8,-7.1,-8.3,0.16022727272727302
7RDY-zinc,427,-7.6022727272727275,-7.55,-7.3,-8.2,0.1123202959830864
7RDY-zinc,565,-7.6022727272727275,-7.9,-6.0,-8.2,0.36022727272727206
7RDY-zinc,67,-7.6022727272727275,-7.65,-7.2,-7.8,0.049994714587737826
7RDY-zinc,724,-7.6,-7.6,-7.5,-7.7,0.010232558139534938
7RDY-zinc,472,-7.595454545454545,-7.65,-6.9,-8.1,0.18369978858350947
7RDY-zinc,941,-7.595454545454545,-7.6,-7.0,-8.0,0.1562579281183931
7RDY-no-extra,817,-7.593181818181819,-7.6,-7.2,-7.8,0.044836152219873714
7RDY-zinc,738,-7.590909090909091,-7.6,-7.0,-8.1,0.2659619450317127
7RDY-no-extra,343,-7.588636363636363,-7.5,-7.4,-7.8,0.016379492600422846
7RDY-zinc,255,-7.584090909090909,-7.6,-6.7,-8.3,0.40276427061310727
7RDY-no-extra,355,-7.581818181818182,-7.550000000000001,-6.6,-8.6,0.8238477801268503
7RDY-zinc,763,-7.581818181818182,-7.5,-7.3,-8.3,0.07268498942917549
7RDY-zinc,349,-7.581818181818182,-7.65,-7.3,-8.1,0.04524312896405927
7RDY-no-extra,128,-7.579545454545454,-7.7,-7.1,-8.0,0.0816649048625794
7RDY-zinc,779,-7.579545454545454,-7.55,-6.9,-8.2,0.3616649048625796
7RDY-no-extra,991,-7.579545454545454,-7.65,-7.0,-7.9,0.11608350951374202
7RDY-zinc,731,-7.575,-7.449999999999999,-6.7,-8.3,0.19912790697674443
7RDY-no-extra,97,-7.575,-7.45,-6.4,-8.6,0.7763372093023244
7RDY-no-extra,256,-7.572727272727272,-7.6,-7.3,-7.8,0.018308668076109993
7RDY-no-extra,244,-7.572727272727272,-7.5,-7.2,-8.1,0.14202959830866824
7RDY-no-extra,972,-7.570454545454546,-7.5,-7.2,-7.9,0.023060253699788622
7RDY-zinc,928,-7.568181818181818,-7.5,-7.0,-8.5,0.25245243128964123
7RDY-zinc,865,-7.568181818181818,-7.5,-6.7,-8.1,0.2543128964059195
7RDY-no-extra,327,-7.568181818181818,-7.5,-7.1,-7.7,0.01756871035940804
7RDY-zinc,407,-7.568181818181818,-7.65,-7.3,-8.1,0.06361522198731501
7RDY-no-extra,819,-7.5636363636363635,-7.55,-7.3,-7.9,0.07213530655391116
7RDY-zinc,86,-7.5636363636363635,-7.6,-7.0,-8.1,0.11632135306553913
7RDY-no-extra,454,-7.5613636363636365,-7.75,-6.4,-8.2,0.3777748414376317
7RDY-zinc,25,-7.5613636363636365,-7.6,-7.0,-7.7,0.026146934460887943
7RDY-no-extra,847,-7.5590909090909095,-7.45,-7.1,-8.0,0.18619450317124772
7RDY-no-extra,718,-7.5590909090909095,-7.4,-7.0,-8.2,0.1550317124735727
7RDY-zinc,758,-7.556818181818182,-7.8,-7.1,-8.1,0.13181289640591975
7RDY-no-extra,137,-7.556818181818182,-7.5,-7.0,-8.5,0.06576638477801257
7RDY-zinc,299,-7.556818181818182,-7.4,-7.0,-8.0,0.10995243128964058
7RDY-zinc,552,-7.556818181818182,-7.6,-6.4,-8.6,1.10855708245243
7RDY-no-extra,897,-7.554545454545454,-7.75,-6.7,-8.0,0.25090909090909086
7RDY-no-extra,342,-7.552272727272728,-7.6,-6.8,-8.2,0.29139006342494744
7RDY-zinc,493,-7.552272727272728,-7.55,-6.5,-8.4,0.4160412262156455
7RDY-no-extra,175,-7.547727272727273,-7.4,-7.1,-8.0,0.10255285412262143
7RDY-zinc,569,-7.547727272727273,-7.7,-6.9,-8.3,0.1774365750528542
7RDY-zinc,225,-7.547727272727273,-7.5,-7.0,-8.0,0.03139006342494712
7RDY-zinc,253,-7.547727272727273,-7.65,-6.5,-8.5,0.5039482029598322
7RDY-zinc,924,-7.547727272727272,-7.85,-6.7,-8.3,0.48580866807611023
7RDY-no-extra,22,-7.545454545454546,-7.4,-6.7,-8.2,0.28625792811839296
7RDY-no-extra,745,-7.545454545454546,-7.550000000000001,-6.7,-8.3,0.5830021141649043
7RDY-zinc,66,-7.540909090909091,-7.65,-6.9,-7.9,0.09735729386892188
7RDY-no-extra,217,-7.538636363636363,-7.55,-7.4,-7.8,0.022426004228329823
7RDY-zinc,35,-7.534090909090909,-7.55,-6.5,-8.4,0.6516014799154349
7RDY-no-extra,990,-7.534090909090909,-7.5,-6.7,-8.4,0.7129968287526434
7RDY-zinc,582,-7.531818181818181,-7.55,-7.2,-7.9,0.03617336152219876
7RDY-zinc,535,-7.531818181818181,-7.6,-7.0,-8.0,0.08640591966173372
7RDY-no-extra,932,-7.529545454545455,-7.5,-7.2,-7.9,0.06957188160676554
7RDY-zinc,536,-7.529545454545455,-7.550000000000001,-6.6,-8.1,0.19050211416490506
7RDY-zinc,433,-7.529545454545455,-7.65,-6.5,-8.1,0.28445560253699814
7RDY-zinc,661,-7.527272727272727,-7.6,-6.5,-8.3,0.5871458773784354
7RDY-no-extra,601,-7.525,-7.5,-7.3,-7.7,0.012151162790697613
7RDY-zinc,652,-7.525,-7.65,-6.3,-7.9,0.08749999999999995
7RDY-no-extra,12,-7.525,-7.6,-7.0,-7.8,0.045174418604651184
7RDY-no-extra,625,-7.5249999999999995,-7.55,-6.3,-8.1,0.26470930232558204
7RDY-no-extra,959,-7.5227272727272725,-7.5,-7.3,-7.8,0.03761099365750511
7RDY-no-extra,753,-7.5227272727272725,-7.5,-7.0,-7.9,0.036215644820295774
7RDY-zinc,190,-7.522,-7.9,-7.0,-8.1,0.22052653061224486
7RDY-no-extra,993,-7.520454545454545,-7.6,-6.7,-8.0,0.11329281183932373
7RDY-zinc,728,-7.520454545454545,-7.6,-7.2,-7.8,0.052362579281183826
7RDY-no-extra,275,-7.520454545454545,-7.4,-6.9,-8.1,0.17375792811839325
7RDY-zinc,583,-7.5181818181818185,-7.2,-7.2,-8.0,0.15035940803382664
7RDY-no-extra,673,-7.515909090909091,-7.6,-6.1,-8.3,0.45206659619450273
7RDY-no-extra,556,-7.515909090909091,-7.4,-7.1,-8.0,0.08183403805496847
7RDY-no-extra,822,-7.515909090909091,-7.5,-6.5,-8.4,0.0869503171247358
7RDY-zinc,742,-7.509090909090909,-7.5,-7.3,-7.8,0.03805496828752627
7RDY-zinc,70,-7.509090909090909,-7.5,-7.1,-7.9,0.11479915433403765
7RDY-zinc,858,-7.506818181818182,-7.55,-6.1,-8.1,0.22111522198731517
7RDY-zinc,400,-7.502272727272728,-7.5,-6.9,-8.0,0.20394820295983132
7RDY-no-extra,687,-7.5,-7.699999999999999,-6.6,-8.4,0.5474418604651158
7RDY-no-extra,373,-7.497727272727272,-7.6,-6.9,-8.4,0.23185517970401676
7RDY-no-extra,837,-7.497727272727272,-7.449999999999999,-7.1,-7.9,0.16208773784355204
7RDY-zinc,807,-7.497727272727272,-7.45,-7.0,-8.0,0.25371564482029607
7RDY-zinc,303,-7.497727272727272,-7.4,-7.1,-8.2,0.10487843551797028
7RDY-zinc,432,-7.495454545454546,-7.6,-6.8,-8.1,0.2809090909090914
7RDY-zinc,95,-7.495454545454546,-7.5,-6.7,-8.0,0.17625792811839272
7RDY-zinc,872,-7.495454545454546,-7.449999999999999,-7.2,-7.8,0.04695560253699782
7RDY-no-extra,460,-7.493181818181818,-7.45,-7.3,-8.2,0.026696617336152126
7RDY-no-extra,916,-7.493181818181818,-7.45,-7.2,-8.1,0.08576638477801232
7RDY-zinc,142,-7.490909090909091,-7.5,-6.7,-7.9,0.09572938689217766
7RDY-no-extra,874,-7.488636363636363,-7.449999999999999,-6.8,-8.2,0.3731236786469342
7RDY-no-extra,971,-7.486363636363635,-7.45,-6.7,-8.4,0.42306553911205097
7RDY-zinc,358,-7.486363636363635,-7.4,-7.2,-7.8,0.05097251585623687
7RDY-zinc,906,-7.486363636363635,-7.449999999999999,-6.8,-8.0,0.26585623678646964
7RDY-zinc,826,-7.484090909090909,-7.550000000000001,-6.5,-8.3,0.6836945031712476
7RDY-zinc,440,-7.484090909090909,-7.45,-6.6,-8.4,0.8009038054968314
7RDY-no-extra,502,-7.484090909090909,-7.6,-6.6,-8.0,0.28322938689217747
7RDY-no-extra,221,-7.4818181818181815,-7.45,-7.0,-7.9,0.13826638477801337
7RDY-no-extra,492,-7.4818181818181815,-7.55,-6.1,-8.4,0.6945454545454538
7RDY-zinc,490,-7.475,-7.4,-7.1,-7.9,0.14610465116279098
7RDY-no-extra,605,-7.472727272727273,-7.55,-7.1,-7.7,0.0369133192389005
7RDY-zinc,813,-7.470454545454545,-7.6,-7.0,-7.7,0.04631606765327689
7RDY-zinc,423,-7.470454545454545,-7.5,-7.0,-8.1,0.06864164904862585
7RDY-zinc,408,-7.468181818181819,-7.5,-7.2,-7.7,0.02128964059196616
7RDY-no-extra,457,-7.468181818181818,-7.6,-6.5,-7.7,0.12547568710359408
7RDY-zinc,14,-7.468181818181818,-7.5,-6.7,-8.3,0.5561733615221981
7RDY-zinc,856,-7.461363636363637,-7.449999999999999,-6.9,-7.9,0.15358879492600527
7RDY-no-extra,118,-7.459090909090909,-7.7,-6.0,-7.8,0.2852642706131079
7RDY-zinc,831,-7.456818181818182,-7.550000000000001,-7.1,-7.7,0.0629756871035943
7RDY-no-extra,870,-7.456818181818181,-7.449999999999999,-6.8,-8.2,0.44204545454545513
7RDY-zinc,832,-7.454545454545454,-7.9,-6.2,-8.2,0.5276532769556026
7RDY-no-extra,759,-7.454545454545454,-7.45,-7.0,-7.9,0.12811839323467242
7RDY-zinc,485,-7.454545454545454,-7.6,-6.9,-7.8,0.09649048625792815
7RDY-zinc,42,-7.454545454545454,-7.4,-7.2,-7.8,0.06811839323467221
7RDY-zinc,643,-7.454545454545454,-7.45,-6.9,-7.9,0.049978858350951484
7RDY-no-extra,609,-7.45,-7.5,-6.2,-8.6,0.9872093023255829
7RDY-zinc,848,-7.45,-7.449999999999999,-7.3,-7.6,0.023023255813953446
7RDY-zinc,662,-7.45,-7.5,-6.5,-8.3,0.7397674418604661
7RDY-no-extra,295,-7.45,-7.5,-7.1,-7.9,0.08953488372093031
7RDY-zinc,935,-7.45,-7.35,-6.5,-8.5,0.9295348837209308
7RDY-zinc,453,-7.447727272727272,-7.6,-6.4,-8.3,0.5662737843551796
7RDY-no-extra,276,-7.447727272727272,-7.5,-7.0,-8.0,0.11650634249471502
7RDY-no-extra,267,-7.447727272727272,-7.55,-6.8,-8.0,0.1481342494714588
7RDY-no-extra,657,-7.443181818181818,-7.4,-6.6,-8.1,0.2611152219873147
7RDY-zinc,617,-7.440909090909091,-7.4,-7.2,-7.7,0.05131078224101475
7RDY-zinc,120,-7.4409090909090905,-7.449999999999999,-6.6,-8.2,0.5903805496828751
7RDY-no-extra,100,-7.4409090909090905,-7.5,-7.0,-7.5,0.00852008456659622
7RDY-no-extra,850,-7.4393939393939394,-7.3,-7.1,-7.8,0.06996212121212095
7RDY-no-extra,5,-7.4363636363636365,-7.550000000000001,-6.7,-8.0,0.20143763213530583
7RDY-zinc,491,-7.431818181818182,-7.4,-6.7,-7.9,0.1794291754756874
7RDY-no-extra,404,-7.431818181818182,-7.449999999999999,-6.7,-7.9,0.15663847780126847
7RDY-zinc,168,-7.429545454545454,-7.300000000000001,-7.1,-7.9,0.12771141649048634
7RDY-zinc,145,-7.429545454545454,-7.3,-6.8,-8.1,0.10259513742071882
7RDY-zinc,159,-7.427272727272728,-7.4,-6.6,-8.1,0.41365750528541306
7RDY-no-extra,245,-7.425,-7.3,-6.9,-8.0,0.11447674418604659
7RDY-zinc,167,-7.422727272727272,-7.4,-6.7,-7.8,0.14970401691331928
7RDY-zinc,133,-7.420454545454546,-7.1,-6.4,-8.1,0.3407346723044398
7RDY-zinc,449,-7.418181818181818,-7.5,-7.2,-7.6,0.035475687103594035
7RDY-zinc,395,-7.415909090909091,-7.449999999999999,-7.1,-7.8,0.07439217758985218
7RDY-zinc,866,-7.413636363636363,-7.4,-6.7,-8.1,0.47097251585623623
7RDY-zinc,876,-7.411363636363637,-7.4,-6.6,-8.1,0.2219608879492599
7RDY-no-extra,24,-7.411363636363637,-7.45,-6.9,-7.9,0.24521670190274863
7RDY-no-extra,104,-7.404545454545455,-7.4,-6.5,-8.0,0.3176532769556024
7RDY-zinc,77,-7.402272727272727,-7.5,-7.0,-7.7,0.04720401691331924
7RDY-zinc,209,-7.402272727272727,-7.449999999999999,-6.8,-8.0,0.24859936575052863
7RDY-no-extra,428,-7.402272727272727,-7.449999999999999,-7.0,-7.8,0.162087737843552
7RDY-no-extra,351,-7.4,-7.4,-6.6,-8.1,0.4413953488372095
7RDY-zinc,541,-7.3977272727272725,-7.449999999999999,-6.9,-7.8,0.16999471458773796
7RDY-no-extra,126,-7.395454545454546,-7.25,-6.9,-8.6,0.30742071881606753
7RDY-zinc,995,-7.395454545454545,-7.5,-7.1,-7.8,0.03625792811839315
7RDY-zinc,997,-7.3931818181818185,-7.4,-6.7,-8.0,0.3053012684989428
7RDY-no-extra,140,-7.388636363636365,-7.4,-6.9,-7.5,0.016379492600422905
7RDY-no-extra,164,-7.386363636363637,-7.4,-6.8,-8.2,0.06585623678646942
7RDY-no-extra,811,-7.381818181818182,-7.35,-6.7,-8.1,0.4484989429175477
7RDY-no-extra,501,-7.379545454545454,-7.45,-6.5,-8.1,0.3402695560253704
7RDY-no-extra,821,-7.377272727272728,-7.35,-6.7,-8.0,0.3924947145877381
7RDY-no-extra,890,-7.372727272727274,-7.4,-6.7,-8.1,0.14202959830866804
7RDY-zinc,80,-7.368181818181818,-7.4,-6.8,-7.9,0.16221987315010658
7RDY-zinc,287,-7.366666666666666,-7.0,-6.3,-8.3,0.43885714285714184
7RDY-no-extra,403,-7.365909090909091,-7.45,-6.5,-7.8,0.1934619450317122
7RDY-no-extra,558,-7.363636363636363,-7.300000000000001,-6.4,-7.9,0.2981818181818182
7RDY-no-extra,800,-7.363636363636363,-7.300000000000001,-6.6,-7.9,0.2563213530655396
7RDY-zinc,627,-7.359090909090909,-7.35,-6.7,-8.1,0.44526427061310797
7RDY-no-extra,557,-7.3522727272727275,-7.4,-6.8,-7.8,0.11743657505285397
7RDY-zinc,973,-7.35,-7.45,-6.5,-7.7,0.08674418604651202
7RDY-no-extra,155,-7.35,-7.449999999999999,-6.6,-7.9,0.23511627906976776
7RDY-no-extra,528,-7.35,-7.35,-7.3,-7.4,0.002558139534883802
7RDY-zinc,340,-7.347727272727273,-7.5,-6.1,-8.1,0.3067389006342493
7RDY-zinc,960,-7.345454545454545,-7.25,-6.9,-7.8,0.07835095137420735
7RDY-zinc,235,-7.343181818181819,-7.15,-7.1,-7.7,0.07832452431289658
7RDY-zinc,720,-7.343181818181819,-7.3500000000000005,-6.2,-8.4,1.0680919661733617
7RDY-no-extra,632,-7.340909090909091,-7.300000000000001,-6.8,-7.8,0.21224101479915364
7RDY-zinc,838,-7.340909090909091,-7.4,-6.7,-8.0,0.2931712473572936
7RDY-zinc,545,-7.336363636363637,-7.3,-7.1,-7.6,0.033065539112050735
7RDY-no-extra,46,-7.334090909090909,-7.35,-6.4,-8.0,0.4478805496828759
7RDY-no-extra,88,-7.331818181818182,-7.4,-6.9,-7.7,0.05570824524312892
7RDY-zinc,180,-7.331818181818181,-7.25,-6.6,-8.2,0.5287315010570829
7RDY-no-extra,52,-7.329545454545454,-7.25,-7.0,-7.7,0.03887420718816064
7RDY-no-extra,364,-7.325,-7.3,-6.8,-7.9,0.11122093023255802
7RDY-zinc,285,-7.3136363636363635,-7.3,-6.6,-7.9,0.23004228329809742
7RDY-zinc,581,-7.3090909090909095,-7.3,-6.6,-8.0,0.2450317124735737
7RDY-zinc,286,-7.3090909090909095,-7.25,-6.6,-7.8,0.2194503171247356
7RDY-no-extra,247,-7.309090909090909,-7.35,-7.0,-7.6,0.08735729386892192
7RDY-zinc,478,-7.306818181818182,-7.45,-6.8,-7.8,0.10809196617336164
7RDY-no-extra,426,-7.3,-7.35,-6.3,-8.2,0.6665116279069765
7RDY-zinc,127,-7.297727272727273,-7.15,-6.8,-7.8,0.1760412262156448
7RDY-no-extra,820,-7.295454545454546,-7.25,-6.3,-8.2,0.8292811839323458
7RDY-no-extra,258,-7.293181818181818,-7.1,-6.8,-7.7,0.0820454545454545
7RDY-zinc,809,-7.290909090909091,-7.25,-6.5,-8.0,0.5022410147991548
7RDY-zinc,273,-7.290909090909091,-7.25,-6.6,-8.0,0.4892177589852008
7RDY-no-extra,792,-7.288636363636363,-7.15,-6.7,-7.9,0.3173097251585627
7RDY-zinc,61,-7.286363636363637,-7.449999999999999,-6.3,-7.8,0.2881818181818184
7RDY-no-extra,74,-7.286363636363637,-7.300000000000001,-6.5,-8.0,0.5174841437632133
7RDY-zinc,976,-7.286363636363637,-7.25,-6.5,-8.0,0.4072515856236794
7RDY-no-extra,965,-7.281818181818181,-7.25,-6.7,-7.8,0.25268498942917533
7RDY-zinc,110,-7.277272727272727,-7.199999999999999,-6.6,-8.4,0.3427272727272732
7RDY-no-extra,430,-7.275,-7.25,-6.5,-8.1,0.6158720930232561
7RDY-no-extra,919,-7.2727272727272725,-7.5,-6.4,-7.8,0.282494714587738
7RDY-no-extra,589,-7.270454545454546,-7.4,-6.3,-7.6,0.09050211416490477
7RDY-no-extra,938,-7.2681818181818185,-7.35,-6.5,-7.9,0.1603594080338267
7RDY-no-extra,863,-7.265909090909091,-7.2,-6.6,-7.6,0.048810782241014795
7RDY-zinc,651,-7.265909090909091,-7.35,-6.5,-8.0,0.43346194503171326
7RDY-no-extra,701,-7.265909090909091,-7.35,-6.8,-7.9,0.09485729386892194
7RDY-no-extra,213,-7.261363636363637,-7.25,-6.7,-7.8,0.22335623678646987
7RDY-no-extra,664,-7.256818181818182,-7.2,-7.0,-7.7,0.03878964059196625
7RDY-no-extra,958,-7.254545454545454,-7.300000000000001,-6.3,-7.8,0.25835095137420705
7RDY-no-extra,301,-7.252272727272728,-7.25,-6.6,-7.8,0.16208773784355168
7RDY-zinc,2,-7.25,-7.35,-6.3,-7.8,0.3141860465116273
7RDY-zinc,387,-7.25,-7.25,-6.6,-7.9,0.43232558139534977
7RDY-zinc,721,-7.247727272727272,-7.25,-6.5,-8.0,0.45511099365750646
7RDY-no-extra,365,-7.247727272727272,-7.3,-6.5,-7.5,0.06999471458773777
7RDY-no-extra,277,-7.245454545454546,-7.5,-6.6,-7.7,0.20300211416490457
7RDY-zinc,726,-7.240909090909091,-7.3,-6.6,-8.1,0.09782241014799158
7RDY-no-extra,676,-7.238636363636363,-7.25,-6.6,-7.7,0.1391701902748406
7RDY-zinc,877,-7.238636363636363,-7.3,-6.6,-8.0,0.1340539112050741
7RDY-zinc,910,-7.229545454545455,-7.1,-6.7,-7.6,0.0751532769556023
7RDY-zinc,19,-7.2272727272727275,-7.3,-7.0,-7.4,0.020634249471458727
7RDY-no-extra,672,-7.222727272727273,-7.3,-6.6,-7.8,0.3431923890063431
7RDY-no-extra,463,-7.219607843137255,-7.1,-6.9,-7.6,0.05000784313725487
7RDY-zinc,347,-7.218181818181819,-7.3,-6.7,-7.6,0.07687103594080344
7RDY-zinc,634,-7.215909090909091,-7.4,-6.0,-7.8,0.41904334038055047
7RDY-no-extra,170,-7.213636363636363,-7.6,-6.2,-7.9,0.3612050739957715
