ID, NRGDock Score,smiles,idnumber,Type
PV-009380339978,-2563509.0,COC1=CC=C(C(NC(=O)C2=CN=CN2C2=CC(F)=CC=C2)C2=CC=CC=N2)C=C1,PV-009380339978,M
Z1585034978,-2555408.25,CC(=O)C1=CC=CC(OCC2=CC(C(=O)NC(C3=CC=C(F)C=C3)C3=NN(C)C=C3)=NO2)=C1,Z1585034978,M
PV-007703805392,-2555282.0,NC(=O)C1=NN(C2=CC=C(NC(=O)C3=CC=CC(CC4=CC=CC=N4)=C3)C=C2)C=C1,PV-007703805392,M
Z1314811712,-2554831.0,COC1=CC=C(C(NC(=O)C2=NN=C3C=CC=CC3=C2N)C2=CC=C(OC)C=C2OC)C=C1,Z1314811712,S
PV-007263029425,-2554159.75,N#CC1=CC(C2=CC=NC=C2)=CC(NC(=O)C2=CN(CC3=CC=CC=C3)N=C2N)=C1,PV-007263029425,M
PV-009738697860,-2553303.75,O=C(C1=CC=C2C=NNC(=O)C2=C1)N(CC1=CC=CN=C1)C1=CC=C(F)C=C1F,PV-009738697860,S
PV-008470323946,-2553097.75,O=C(CCC1=CC2=CC=CC=C2NC1=O)NCC1=NC=CC=C1C1=CC=C(F)C=C1,PV-008470323946,M
Z1467407159,-2553026.25,CC1=C(NC(=O)C2=CC=CC=C2C(=O)C2=CC=C(F)C(F)=C2)C=CC=C1S(C)(=O)=O,Z1467407159,S
PV-009637353537,-2552206.25,N#CC1=CC=NC=C1N(CC1=CC=CC=C1)C(=O)C1=CN=NN1C1=CC(F)=CC=C1,PV-009637353537,M
PV-007134236657,-2551429.5,O=C(NC1=CC=C(OC2=CC=CC=C2F)C=C1)C1=CC=CC(N2N=NNC2=O)=C1,PV-007134236657,S
PV-008247778832,-2550511.75,O=C(N=S(=O)(C1=CC=CC=C1)C1=CC=NC=C1)C1=CC=C(C2=CN=CC=N2)C=N1,PV-008247778832,M
PV-008565286091,-2549707.0,CC1=CC(F)=CN=C1C(=O)NC1=CC(NC(=O)C2=CC=C3C=NC=CC3=N2)=CC=C1,PV-008565286091,M
PV-004856987615,-2549063.5,NC(=O)C1=CC=C(C(=O)NCC2=C(C3=CC=CC=C3)C3=CC(F)=CC=C3O2)C=N1,PV-004856987615,S
PV-009677174100,-2547802.0,O=C(NC1=CC=C2OC(C(F)(F)F)=CC(=O)C2=C1)C1=CC=C2C=CC(=O)NC2=N1,PV-009677174100,S
PV-007928922415,-2546389.0,NC1=NN(C2=CC=CN=C2)C=C1C(=O)NCC1=CC=CC=C1SC1=CC=CC=C1,PV-007928922415,M
Z1174678466,-2544494.0,O=C(NCC1=NOC(C2=CC=C(F)C=C2)=N1)C1=NN(C2=CC=CC(F)=C2)C=CC1=O,Z1174678466,S
Z1616562029,-2542699.25,NC(=O)C1=CC=C(COC(=O)C2=CN=C3C(=C2)C=NN3CC2=CC=CC(Cl)=C2)C(F)=C1,Z1616562029,S
PV-007273012060,-2542387.0,CC1=CC(=O)C=CN1CC(=O)OCC1=CN(C2=CC=CC=C2)N=C1C1=CC=CC=C1,PV-007273012060,S
PV-006948729627,-2540790.5,O=C(NC1=CC=C(N2C=CC=CC2=O)C=C1F)C1=CC=CC=C1C1=CC=NN1,PV-006948729627,S
PV-009670566379,-2539770.5,N#CC1=CC=NC=C1N(CC1=CC=CC=C1)C(=O)C1=CN(C2=CC=C(F)C=C2)N=N1,PV-009670566379,S
Z1538056685,-2539636.5,O=C(CN1C=NC(C2=CC=CC=C2)=N1)NCC1=CC(OC2=CC(F)=CC=C2)=CC=N1,Z1538056685,S
PV-009432372955,-2536865.25,O=C(NC1=NNC(CCC2=CC=CC=C2)=C1)NC1=CC=CN(C2=CC=CC=C2)C1=O,PV-009432372955,M
Z4987431076,-2536713.25,O=C1C=C(CS(=O)(=O)C(C2=CC=CC=C2)C2=CC=CC=C2F)N=C2C=CC(Cl)=CN12,Z4987431076,S
PV-005880756868,-2535919.0,N#CC1=CC=CC=C1OC1=CC=C(NC(=O)C2=CN=CC(C3=NNC=C3)=C2)C=N1,PV-005880756868,S
PV-008730034783,-2533391.5,O=C(NCC1=C(O)C(O)=CC=N1)C1=CN(CC2=CC=CC=C2)N=C1C1=CC=CC=C1,PV-008730034783,S
PV-007010185302,-2532434.75,CN(CC1=CC=C(CO)C=C1)C(=O)C1=CC(F)=C(F)C=C1C(=O)C1=CC=CC=C1,PV-007010185302,S
PV-006690965638,-2531915.5,O=C(NC1=CC(NC(=O)C2=CC=C3C=C(F)C(F)=CC3=N2)=CC=C1)C1=CNN=C1,PV-006690965638,M
PV-007449807714,-2530426.0,O=C(NC1=CC=C(OCC2=CC=CC=C2F)C=C1)C1=CC(N2C=NN=C2)=CC=N1,PV-007449807714,M
PV-008378031074,-2527940.0,O=C(NC1=NN(C2=CC=NC(C(F)F)=C2)C=C1)C1=CC=C(N2C=CC=N2)C(F)=C1,PV-008378031074,M
PV-004201685494,-2527227.25,CC1=CC=C(OC2=CC=C(NC(=O)C3=CC4=C(NC(=O)C=C4)C(F)=C3)C=C2)N=N1,PV-004201685494,M
PV-009684137178,-2526931.5,COC1=CC=CC=C1C1=CC=C(C(=O)NC2=CN=C3C(F)=CC=CC3=N2)C(=O)N1,PV-009684137178,M
PV-007734680154,-2524779.75,O=C(NC1=CN(C2=CC=CC=C2)C(=O)C=C1)C1=COC(OC2=CC=CC=C2)=N1,PV-007734680154,S
Z1335718293,-2524262.5,O=C(NCCC1=NC2=CC=CC=C2N1)NCC1=CC(OC2=CC=C(F)C(F)=C2)=CC=N1,Z1335718293,S
Z325497026,-2521168.0,O=C(COC1=CC=CC(OC2=CC=CC=N2)=C1)OCC1=CC=C(S(=O)(=O)C(F)F)C=C1,Z325497026,S
PV-004758257878,-2519606.5,O=C1C2=CC=CC=C2N(CC2=CC=CC=C2)C(=O)N1CC1=CC=NC=C1C(F)F,PV-004758257878,M
PV-006442762844,-2518615.75,CN1C(C(=O)NC(C(N)=O)C2=CC=C3C=CC=CC3=C2)=CC=C1C1=CC=CC=C1,PV-006442762844,S
PV-009942493468,-2517782.75,O=C(NCC1=CN=CN1CC1=CC=CC=C1)NC1=CN(C2=CC=CC=C2)C(=O)C=C1,PV-009942493468,S
Z7693935019,-2517266.0,CC(NC(=O)C1=CC=C(C2=CN=CN=C2)C=C1F)C1=NN(C2=CC=CC=C2)C=C1,Z7693935019,M
PV-007806436122,-2514182.25,O=C(O)C1=NN(C2=CC=C(F)C=C2)C(NC(=O)C2=CC3=CC=C(F)C(F)=C3O2)=C1,PV-007806436122,S
Z1941036702,-2513200.0,COC1=CC(NC(=O)NCC2=NOC(COC3=CC=CC=C3F)=C2)=CC(N2C=CC=N2)=C1,Z1941036702,M
Z1533959955,-2510990.25,O=C(COC1=CC=CC(OC2=CC=CC=N2)=C1)NC1=NN(C2=NC=CC=C2Cl)C=C1,Z1533959955,S
Z7654658925,-2510618.25,N#CCC1=CC=C(OC2=CC=C(NC(=O)C3=CN=CC(N4C=CN=C4)=N3)C=C2)C=C1,Z7654658925,M
PV-005232291087,-2510036.5,O=C(NC1=CC=CC=C1)C1=CC(CN2N=CC3=CC(CO)=CC=C3C2=O)=CC=C1,PV-005232291087,M
Z7678078018,-2509282.0,O=C(C1=CC=CC=C1)C1=CC(NC(=O)C2=CC=NN=C2C(F)(F)F)=CC=C1F,Z7678078018,M
PV-004149674206,-2509175.75,COC(=O)C1=CC=C2C=CC=C(CNC(=O)C3=CC=C(C4=NC=CN4)C=C3)C2=C1,PV-004149674206,S
PV-005704917310,-2508386.25,O=C(NC1=CC=C(NC(=O)C2=NNC3=CC=C(F)C=C23)C=N1)C1=CC(O)=CC=C1,PV-005704917310,S
PV-008856439639,-2506739.0,COC(=O)C1=CC=CC(C2=CC=CC=C2CNC(=O)C2=CC3=CC=CN3C(=O)N2)=C1,PV-008856439639,S
Z1520132053,-2505644.5,NC1=NC=NC=C1CNC(=O)C1=CC=C(C=CC2=CC=C3C=CC=CC3=N2)C=C1,Z1520132053,S
Z7656072696,-2505337.75,N#CC1=C(OC2=CC=C(NC(=O)C3=C4C(=O)NC=CN4N=C3)C=C2)C=CC=C1F,Z7656072696,M
PV-008361704807,-2504485.0,O=C(NC1=CC=C(C2=CC(C(F)(F)F)=NN2)C=C1)C1=CN=C2C(=O)NC=CC2=C1,PV-008361704807,M
Z1537805349,-2503654.5,CC1=CN2C(C(=O)OCC(=O)C3=CN(C4=CC=CC(C(F)(F)F)=C4)N=N3)=CN=C2C=C1,Z1537805349,M
PV-005952031880,-2503325.25,NCC1=CC=C(C2=CC=CC=C2C(=O)NCC2=CC=CC=C2N2C=CN=C2)C=C1,PV-005952031880,S
Z5278892728,-2502358.5,COC1=CC=CC(OC2=NC=CC=C2CNC(=O)C2=CC=C3C(=O)N(C)C(=O)NC3=C2)=C1,Z5278892728,S
PV-006767795254,-2501855.75,O=C(NCC1=CC=C(C2=CC(F)=CC=C2)O1)C1=NN(C2=CC=C(F)C=C2)N=C1,PV-006767795254,S
Z1950203245,-2501828.25,O=C(NCC1=CC=CC(C2=CC=CC=N2)=C1)NC(CO)C1=CC=CC=C1OC(F)(F)F,Z1950203245,S
PV-006299987060,-2501541.75,O=C(NC1=CC=C(C2=CNC(=O)N2)C=C1)C1=CNC2=C(C=C(F)C(F)=C2)C1=O,PV-006299987060,S
PV-007140050543,-2499314.25,CN1C=CC2=CC(NC(=O)C3=CC=NC(OCC4=CC=CC=C4)=C3)=CC=C2C1=O,PV-007140050543,S
PV-008131567611,-2498631.25,COC(=O)C1=CC=CC2=C(CNC(=O)C3=C(N)N(C4=CC=CC=C4)N=C3)C=CC=C12,PV-008131567611,M
PV-007752101850,-2497669.25,O=C(NC1=CC=C(N2C=CC=CC2=O)C=C1F)C(F)(F)C1=CC=C2OCOC2=C1,PV-007752101850,M
PV-009211530203,-2497471.75,N#CC1=CN(C2=CC=C(NC(=O)NC3=CC=C(N4C=CN=C4)C(F)=C3)C=C2)N=C1,PV-009211530203,S
PV-002732553511,-2496747.5,O=C1C=CC=CN1CC1=CC=C(C2=CC(=O)N(C3=CC=CC=C3)N=C2)C=C1,PV-002732553511,S
Z7594707611,-2495545.25,CC1=C2NC=C(C(=O)N(C)C3=CC=CC=C3OCC3=CC=CC=C3)C(=O)C2=CC=N1,Z7594707611,M
PV-007897191023,-2495146.75,CN(CC1=CC=C(C2=CC=CN=C2)C(F)=C1)C(=O)COC1=NC=NC2=CC=CC=C12,PV-007897191023,M
PV-007499339165,-2493585.0,CCC(NC(=O)C1=CC=C2C(=O)NNC(=O)C2=C1)C1=CC=CC=C1C1=CC=CC=C1,PV-007499339165,M
PV-009754584846,-2493356.0,CN1C(C(=O)NC2=CC=NC(C3=COC=C3)=N2)=CC=C1C(=O)C1=CC=CC=C1F,PV-009754584846,M
Z7587588492,-2493218.0,O=C(NC1C=C(C2=CC=C(F)C=C2)C1)C1=CC=C(NC(=O)C2=CC=CC=N2)C=C1,Z7587588492,M
PV-007459521165,-2493015.5,O=C(NC1=CC=C2C(=C1)C=CN2CCO)C1=CC(C2=C(F)C=C(F)C=C2F)=NO1,PV-007459521165,M
PV-005403225711,-2492785.5,CN1N=C(CC2=CC=CC=C2)C=C1NC(=O)C1=NN(C2=CC=C(F)C=C2F)C=C1,PV-005403225711,M
PV-006272480979,-2492443.0,CC1=CC=NC(C2=CC=CC(NC(=O)C3=NN(C4=CC=C(F)C=C4)C(N)=C3)=C2)=N1,PV-006272480979,S
PV-009999690624,-2489745.75,CC(NC(=O)NC1=CN(C2=CC=CC=C2)C(=O)C=C1)C1=CC=CC=C1N1C=CC=N1,PV-009999690624,S
PV-009824527769,-2488199.0,O=C(NC1=CC(F)=CC=C1C1=NNC(=O)N1)C1=CC=C(C2=CN=CN=C2)C=C1F,PV-009824527769,M
PV-008039993694,-2487283.75,O=S(=O)(NC1=CC(CC2=CC=CC=C2)=CC=N1)C1=CN=C(C2=CC=CC=C2)N=C1,PV-008039993694,M
PV-008732981944,-2486840.0,O=C(NC(C(=O)O)C1=CC=CC(C2=CC=NC=C2)=C1)C1=CC=CC=C1C1=CNN=C1,PV-008732981944,M
Z1443004216,-2819878.25,COC1=CC=CC(CC(NC(=O)C2=NN(C3=CC=C(F)C=C3)C=CC2=O)C2=CC=CC=C2)=C1,Z1443004216,S
Z806834566,-2686342.75,NC(=O)CN(CC1=CC=C(C2=CC=CC=C2)C=C1)C(=O)CCC1=CN(C2=CC=CC=C2)N=C1,Z806834566,S
Z806832902,-2684616.25,NC(=O)CN(CC1=CC=C(C2=CC=CC=C2)C=C1)C(=O)CC1=CC2=CC=CC=C2NC1=O,Z806832902,S
Z1603658450,-2672974.0,O=C(NC1=CC(C(=O)NC(C(=O)O)C2=CC=C(F)C=C2F)=CC=C1)C1=CC=C(F)C=C1,Z1603658450,S
PV-009908844318,-2667703.25,O=C(NC1=CC(=O)N(C2=CC=CC=C2)C=C1)C1=CC=C(C2=NNC(=O)C=C2)C=C1,PV-009908844318,M
Z7662187155,-2655697.0,O=C(NC1=CC=C(C2=CC(F)=CC=C2)C(F)=C1)C1=CC=C2C=NNC(=O)C2=C1,Z7662187155,S
Z7662505542,-2652892.5,O=C(NC1=NC(C2=CC(F)=CC(F)=C2)=CC=N1)C1=CN=CN=C1C1=CC=CC=C1,Z7662505542,S
Z1952374938,-2651227.5,O=C(NCC1=CC(OC2=CC=C(F)C(F)=C2)=CC=N1)C1=CC=C(N2C=CN=C2)C=N1,Z1952374938,M
Z2213470470,-2646584.0,O=C(CC1=CC=CC=C1)NC1=CC(NC(=O)C2=CC=NC(C3=NNC=C3)=C2)=CC=C1F,Z2213470470,S
Z1919855189,-2640099.25,O=C(NCC1=NN(C2=C(F)C=CC=C2F)C=C1)NC1=C(C(F)F)N(C2=CC=NC=C2)N=C1,Z1919855189,S
PV-010012630567,-2635964.0,O=C(NC1=NN(C2=CC=C(F)C(F)=C2)C=N1)C1=CN(C2=CC=CC=C2)C(=O)C=C1,PV-010012630567,M
Z7736713449,-2632915.0,O=C(NC1=CC=C2C=NC=C(F)C2=C1)C1=CC=CN(CC2=CC(F)=CC=C2)C1=O,Z7736713449,M
PV-007292076173,-2620314.5,O=C(NC1=CN=C(C2=NC=CC=N2)N=C1)C(OC1=CC(F)=CC=C1)C1=CC=CC=C1,PV-007292076173,S
PV-005867452671,-2614579.25,O=C(NCC1=CC=C(C2=CC=CN=C2)C(F)=C1)C1=CC(C2=CC=C(O)C=C2)=NN1,PV-005867452671,M
PV-006010299855,-2613229.5,NC(=O)C(NC(=O)C1=CN=C2C(F)=CC=C(F)C2=C1)C1=CC=C2C=CC=CC2=C1,PV-006010299855,S
PV-008365530873,-2611791.25,CN1C=NC2=CC(NC(=O)C3=CC=C(C(=O)C4=CC(O)=CC=C4)C=C3)=CC=C2C1=O,PV-008365530873,S
PV-004179030588,-2609780.25,O=C(NCC1=CC=C(C2=CNC(=O)C=C2)C=C1)C1=CC2=CC(F)=CC=C2N=C1O,PV-004179030588,M
PV-010037162429,-2607106.5,O=C(OC(CC1=CC=CC=C1)C1=CC=CN=C1)C1=CC=CC(C2=NNC(=O)C=C2)=C1,PV-010037162429,S
PV-007044829557,-2600020.25,O=C(NCC1=NC=CC=C1C1=CC=C(F)C=C1)C1=NN(C2=CC=C(F)C=C2)N=C1,PV-007044829557,M
Z3484557091,-2592050.0,O=C1NC=CN1C1=CC=C(C2=CC=CC=C2OCC2=CC=C(F)C=C2F)C=N1,Z3484557091,M
PV-007097254955,-2591200.0,O=C(NCC1=CC=C(C2=CC(F)=CC=C2)O1)C1=CC(=O)N(C2=CC=CC=C2)N=C1,PV-007097254955,M
Z7654010525,-2582262.75,O=C(NC1=CC=C(C2=CC=CC=C2)C(C(F)(F)F)=C1)C1=C2C(=O)NC=CN2N=C1,Z7654010525,M
PV-009599661094,-2581732.75,O=C(NC1=CC(NC(=O)C2=CC=CC=C2C2=CC=NN2)=CC=C1)C1=CC(O)=CN=C1,PV-009599661094,M
PV-008632837251,-2579339.0,CC1=NOC(C(=O)NC2=CC=C(CN3C=CC=CC3=O)C=C2)=C1C1=CC=C(O)C=C1,PV-008632837251,M
PV-009005105192,-2573820.25,O=C(NC1=CC(NC(=O)C2=CC=CC=C2C2=CC=NN2)=CC=C1)C1=CC=CC(=O)O1,PV-009005105192,M
Z4324353165,-2573690.75,O=C(NCC1=NN=C(CC2=CC=C(F)C=C2)N1)C1=CC(C2=CC=CC=C2)=NC(O)=C1,Z4324353165,S
PV-005607454291,-2573401.25,O=C(NC1=CC=C(NC(=O)C2=CNC3=C2C=CC=C3F)C=N1)C1=CC(O)=CC=C1,PV-005607454291,S
PV-009443387451,-2566039.75,N#CC1=CC(C2=CC=NC=C2)=CC(NC(=O)NC2=CN(C3=NC=CC=C3F)N=C2)=C1,PV-009443387451,M
PV-004826708415,-2559778.25,C=CN1N=CC=C1C(=O)NC1=CC=C(F)C(C2=CN(C3=CC=C(F)C=C3)N=N2)=C1,PV-004826708415,M
Z325497604,-2551602.25,CC1=CC(C(=O)COC(=O)COC2=CC=CC(OC3=CC=CC=N3)=C2)=C(C)N1C1=NOC=C1,Z325497604,S
PV-009027122673,-2546895.25,O=C(OCC1=CC=C(C2=CC=CC=N2)N=C1)C1=CC=C(N2C=CN=C2)C(F)=C1,PV-009027122673,M
Z5278797481,-2546675.75,CN1C(=O)NC2=CC(C(=O)NC3=CC=C(OC4=CC=CC(C#N)=C4)N=C3)=CC=C2C1=O,Z5278797481,S
PV-007489171796,-2545472.0,O=C(NCC1=NOC(C2=CC=C(F)C=C2)=N1)C1=CC=CC(OC2=CC=CC=C2)=N1,PV-007489171796,S
PV-004725181309,-2544148.0,CN(C(=O)C1=CC(C(=O)C2=CC=CC3=CC=CC=C23)=CN1C)C1=CN=CC(C#N)=C1,PV-004725181309,M
Z4493284994,-2542094.5,CS(=O)(=O)CC1=CC=C(NC(=O)C2=CC=C(C3=CC=CC=C3C3=NNN=N3)C=C2)C(F)=C1,Z4493284994,M
PV-007403123428,-2540353.75,CC1=CN=NC=C1C(=O)NC1=CC(NC(=O)C2=CC=C(F)C3=CC=NC=C23)=CC=C1,PV-007403123428,M
PV-006061700333,-2539622.5,NC(=O)C(NC(=O)C1=CC2=C(NC(=O)C=C2)C(F)=C1)C1=CC=C2C=CC=CC2=C1,PV-006061700333,M
PV-006842625628,-2537751.5,O=C(NCC1=NC=CC=C1C1=CC=C(F)C=C1)C1=NC=CN=C1C1=CC=NC=C1,PV-006842625628,M
Z1733405806,-2537102.25,N#CC1=C(N)N(C2=CC=CC(C(=O)NCC3=NOC(COC4=CC=CC=C4F)=C3)=C2)N=C1,Z1733405806,M
PV-007807697231,-2535569.5,CC1=CC=C([C@@H](CO)NC(=O)C2=CC(C3=CC=C(O)C=C3)=NC3=CC=CC=C23)N=C1,PV-007807697231,M
Z1539795386,-2532235.0,COC(=O)C(NC(=O)C1=CC=C(OCC2=CC=CC=N2)C(OC)=C1)C1=CC=C(F)C=C1F,Z1539795386,S
PV-006200250061,-2531900.75,O=C(NC1=CC=C(OCC2=CC=CC=C2F)C=C1)C1=CN=CC(N2C=CN=C2)=N1,PV-006200250061,M
PV-010017696674,-2531704.75,COC(=O)C1=NC=CC2=CC(NC(=O)C3=CC=C(C4=CC=CN=C4)NC3=O)=CC=C12,PV-010017696674,S
PV-008031862395,-2530723.5,CC1=C(C(=O)NC2=NN(C3=CC=C(C#N)C=C3F)C=C2)N(C)N=C1C1=CC=CC=C1,PV-008031862395,M
PV-007737336262,-2527454.25,CC1=CC=CC(COC2=CC=C(CNC(=O)C3=CNC(=O)C4=CC=CN=C34)C=C2)=C1,PV-007737336262,M
Z1130910714,-2527407.5,N#CC1=CC(CC2=CN=C(NC(=O)C3=NN(C4=CC=CC=C4F)C=C3O)S2)=CC=C1,Z1130910714,S
PV-009090477190,-2525512.5,CC1=CC(=O)NC(C2=CC=CC(NC(=O)NC3=CC=C(C4=CC=NC=C4)N=C3)=C2)=N1,PV-009090477190,M
Z7706074647,-2525450.0,O=C(NCC1=CC=C(C2=CC=CC=N2)C(F)=C1)C1=CC=CN1CC1=CC=NC=C1,Z7706074647,M
PV-008425148321,-2524455.75,O=C(NCC1=CC(OC2=CC(F)=CC=C2)=CC=N1)C1=CC(O)=NC2=NC=CC=C12,PV-008425148321,M
Z1410465346,-2523450.25,O=C(NCC1=C(C2=CC=CC=C2)OC=N1)C1=CN(C2=CC(C(F)(F)F)=CC=C2)N=N1,Z1410465346,M
PV-009161122863,-2522830.25,O=C(NC1=CC(=O)N(C2=CC=CC=C2)C=C1)C1=NOC(CC2=CC=CC=C2)=C1,PV-009161122863,M
PV-008608189408,-2521499.75,NC1=CN=CC(F)=C1C(=O)NC1=CC(C2=CC=CC=C2)=NN1CC1=CC=CC=C1,PV-008608189408,S
PV-007185365254,-2520885.0,O=C(NC1=CC=C2C=C(C(=O)O)OC2=C1)C1=CN(C2=CC(F)=CC=C2)C(=O)C=C1,PV-007185365254,M
Z1222690146,-2520744.0,N#CC1=CN(CCNC(=O)C2=CC=C(N3N=CC=C3C3=CC=C(F)C=C3)C=C2)N=C1,Z1222690146,M
PV-007991231475,-2520436.0,O=C(NCC1=CC=C(OC2=CC=CC=C2F)C(F)=C1)C1=CC(=O)N2N=CC=C2N1,PV-007991231475,S
Z1374370798,-2519963.5,CN(C)C(=O)C1=CC(OC2=CC=C(NC(=O)C3=NN=C4C=CC=CC4=C3N)C=C2)=CC=N1,Z1374370798,M
PV-004846710806,-2518895.25,COC1=CC(N2C=CC(C(=O)NC3=CC=C(N4C=CC=N4)C(F)=C3)=N2)=CC=C1F,PV-004846710806,S
PV-009566620891,-2518458.5,O=C(NC1=CC(=O)N(C2=CC=CC=C2)C=C1)C1=NN(C2=CC(F)=CN=C2)C=C1,PV-009566620891,M
PV-007504714223,-2515683.75,COC1=CC=CC=C1C1=NN(C)C=C1C(=O)NC1=CC=CN(C2=CC=CC=C2)C1=O,PV-007504714223,M
Z1784220683,-2513482.5,O=C(NC(C1=CC=CC(C(F)(F)F)=C1)C1=NN=CN1)C1=NOC(C2=CC(F)=CC=C2)=N1,Z1784220683,S
Z7716525166,-2512625.0,COC1=CC=C2N=CC=C(CNC(=O)C3=CC(C4=CC=CC=C4)=C(C)NC3=O)C2=C1,Z7716525166,M
PV-006819565602,-2509663.5,O=C(NC(CO)C1=CC=CC(F)=C1F)C1=CC=C2C(=C1)C(=O)C1=CC=CC=C12,PV-006819565602,S
PV-007112385245,-2506234.25,CN1C=CC(=O)C2=CC(NC(=O)CC3=COC(C4=CC=C(F)C(F)=C4)=N3)=CC=C21,PV-007112385245,S
PV-007783067863,-2505143.0,CC1=CC=C(C(O)C2=CC=CC=N2)C=C1NC(=O)C1=NC=CN=C1C1=CC=NC=C1,PV-007783067863,M
PV-007606637010,-2504392.25,CN1C=C(C(=O)NC(C(N)=O)C2=CC=C(F)C=C2)C2=NC(C3=CC=CC=C3)=CC=C21,PV-007606637010,M
PV-008499742867,-2503793.75,O=C(NC(C(=O)O)C1=CC=CC(C2=CC=NC=C2)=C1)C1=CC=CC(C2=CN=CO2)=C1,PV-008499742867,S
PV-006343047805,-2502280.0,COC(=O)C1=CC(C(=O)NC2=CN3C=C(C4=CC=CC=C4)N=C3C=C2)=C(F)C=N1,PV-006343047805,S
PV-002331348369,-2501356.0,O=C(OCC1=CC=C(C2=CC=CC=N2)N=C1)C1=CC=CN=C1C1=CC=NC=C1,PV-002331348369,M
PV-007538058313,-2501128.75,COC1=CC=C(C2=C(C(=O)NC3=CC=CN(C4=CC=CC=C4)C3=O)N=CO2)C=C1,PV-007538058313,M
PV-008975504322,-2500558.5,O=C(NC1=CC(=O)N(C2=CC=CC=C2)C=C1)C(F)(F)C1=CC(F)=CC(F)=C1,PV-008975504322,M
PV-008015211144,-2499993.0,O=C(NCC1=CC=C2N=CC=NC2=C1)C1=C(C2=CC(C(F)(F)F)=CC=C2)NN=C1,PV-008015211144,M
PV-005993187360,-2498151.25,CN1N=CC(C(=O)OCC2=CC=C(N3C=CN=C3)C=C2)=C1C1=CC=C(F)C=C1F,PV-005993187360,S
PV-008311856573,-2498025.0,O=C(C1=CC=C(OC2=CC=C(F)C=C2)C=N1)N1CC(O)(C2=CC=C(F)C(F)=C2)C1,PV-008311856573,M
PV-009470692933,-2497356.0,CC1=C(C(=O)NC2=CC(=O)N(C3=CC=CC=C3)C=C2)OC(=O)C2=CC=CC=C12,PV-009470692933,M
PV-004435757879,-2496480.75,O=C(NC1=CN=NN1C1=CC=CC=C1)C1=CC=C(OC2=CC=C(F)C=C2)C=N1,PV-004435757879,S
PV-009663037946,-2496284.25,O=C(NCCC1=CN=C2C=CC=CC2=C1)NC1=CN(C2=CC=CC=C2)C(=O)C=C1,PV-009663037946,S
PV-005397074451,-2495994.5,O=C(COC(=O)C1=CC=C2C(=C1)C(=O)C1=CC=CC=C12)NC1=CC=C(F)C=N1,PV-005397074451,S
PV-009128503044,-2495639.5,O=C(NC1=CC(O)=NC2=CC=CN=C12)C1=CC(C2=C(F)C=C(F)C=C2F)=NO1,PV-009128503044,M
PV-010070327726,-2493966.75,O=C1C=CC(C2=CC(C3=NC(COC4=CC(F)=CC(F)=C4)=NO3)=CC=C2)=NN1,PV-010070327726,S
PV-009066965148,-2492700.0,O=C(NC1=CC2=NC=NN2C=C1)C1=C(F)C(OCC2=CC=CC=C2)=CC=C1F,PV-009066965148,M
PV-004729884791,-2492111.75,O=C(NCC1=NC2=C(C=CC=C2F)N1)C1=CC=C(OC2=CC=C(F)C=C2)C=N1,PV-004729884791,S
PV-009689364977,-2491949.75,CNC(=O)C1=CC=C(C(=O)N(CC2=CC=CN=C2)C2=CC=C(F)C=C2F)C=C1F,PV-009689364977,S
PV-008260297442,-2486498.0,O=C(NCC(O)C1=CC=C(C2=CC=CC=C2)C=C1)NC1=NN(C2=CC=CN=C2)N=C1,PV-008260297442,S
PV-009577801494,-2728328.75,O=C(OCC1=CC=C(F)C(C2=CC=NC=C2)=C1)C1=CC=CC(C2=NNC(=O)C=C2)=C1,PV-009577801494,M
Z5278882978,-2687748.75,COC1=CC=CC(OC2=CC=C(NC(=O)C3=CC=C4C(=O)N(C)C(=O)NC4=C3)C=C2F)=C1,Z5278882978,S
PV-009452087862,-2683682.25,O=C(NC1=CC(NC(=O)C2=CC=NC3=CC=C(F)C=C23)=CC=C1)C1=CC(O)=CN=C1,PV-009452087862,M
Z393105418,-2672811.75,N#CC1=C(N)N(C2=CC=C(NC(=O)COC3=CC=CC(OC4=CC=CC=N4)=C3)C=C2)N=C1,Z393105418,S
PV-008481903220,-2653270.75,O=C(OCC1=CC=CC=C1)C1=CC(NC(=O)C2=CN=C(O)C3=CN=CC=C23)=CC=C1,PV-008481903220,S
Z1161337077,-2632821.75,O=C(CCNC(=O)C1=CNC2=CC=CC=C12)NCC1=CC(OC2=CC(F)=CC=C2)=CC=N1,Z1161337077,S
PV-008352057751,-2614100.5,O=C(NC1=CC=CN(C2=CC=CC=C2)C1=O)C1=CC(NC2=CC=CC=C2)=NC=N1,PV-008352057751,M
PV-008770521446,-2613666.0,N#CC1=CC(C2=NOC(C(=O)NC3=CC=CN(C4=CC=CC=C4)C3=O)=C2)=CC=C1,PV-008770521446,M
PV-008513607654,-2611987.5,O=C(NC(C1=CC=C(F)C=C1)C1=CC=CC=N1)C1=CC(C2=CC=NC=C2)=NN=C1O,PV-008513607654,S
PV-006898632330,-2611571.25,CN1C=C(N2C=C(C(=O)NC3=CC(C#N)=CC(C4=CC=CC=C4)=C3)C=CC2=O)C=N1,PV-006898632330,M
PV-007985145693,-2607982.75,O=C1NC(=O)C2=CC(C3=CN=C(OC4=CC(C(F)(F)F)=CC=C4)N=C3)=CC=C2O1,PV-007985145693,S
