ID, NRGDock Score
PV-002306256672,-2560731.25
PV-006881240337,-2560689.0
PV-006726848291,-2560637.75
PV-006982611540,-2560637.0
PV-007750233425,-2560556.75
Z1334416078,-2560527.75
Z5278803014,-2560510.5
Z5011915006,-2560502.5
PV-005396786306,-2560497.25
PV-007818189334,-2560400.25
PV-004949267963,-2560363.75
PV-007515106633,-2560340.5
PV-007267676668,-2560278.5
PV-007633369523,-2560184.5
Z1149463076,-2560150.5
Z1703705791,-2560146.5
Z1246203202,-2560117.0
PV-008478346235,-2560102.5
PV-008719953865,-2560102.0
PV-009429907895,-2560095.5
PV-009586110144,-2560088.75
PV-006964096499,-2560071.25
PV-010052177264,-2560038.0
PV-009304281810,-2560011.75
PV-009011934443,-2560007.0
PV-008179017293,-2559968.5
PV-009341254929,-2559912.25
PV-005134668960,-2559846.25
PV-004777790684,-2559817.75
PV-006859851228,-2559778.75
PV-006262939494,-2559771.75
PV-007703805392,-2559739.5
PV-008550404670,-2559723.75
PV-008632837251,-2559690.0
Z7736717882,-2559596.0
PV-007999525788,-2559575.5
Z1443003925,-2559564.0
PV-006568046668,-2559527.5
Z1344924163,-2559491.25
PV-009493464067,-2559485.5
PV-009437333705,-2559439.75
Z325497604,-2559421.0
PV-005978164188,-2559401.25
PV-004232543169,-2559385.5
PV-008330171644,-2559263.75
Z1654059512,-2559255.5
PV-004614274241,-2559180.0
PV-008722292883,-2559147.0
PV-008463973187,-2559135.25
Z2224003144,-2559111.25
Z7587589500,-2559092.0
PV-007579051062,-2559080.25
PV-009096067992,-2559059.25
Z1900902698,-2559046.75
PV-009145906709,-2559005.5
Z7571921416,-2558962.5
PV-005934480740,-2558940.0
PV-010001398539,-2558926.75
PV-008949870768,-2558918.75
PV-004239481904,-2558908.5
PV-007452306187,-2558866.0
PV-006331117661,-2558824.25
PV-004613666780,-2558824.0
PV-006336802947,-2558815.0
PV-007654589059,-2558709.75
PV-006043600240,-2558709.5
PV-004725181309,-2558666.75
PV-007711711118,-2558654.25
PV-006756929519,-2558573.0
PV-004903873869,-2558557.5
PV-009391139731,-2558512.75
PV-007479529101,-2558456.75
PV-006711027538,-2558383.5
PV-007516963798,-2558368.75
PV-006062181124,-2558362.75
Z1919637822,-2558300.75
PV-006045621672,-2558243.75
PV-008065928132,-2558182.25
Z5017055085,-2558160.75
PV-007728160593,-2558134.0
PV-002309701908,-2558079.5
PV-006063283760,-2558075.5
PV-007155184629,-2558066.5
PV-006908155344,-2558009.5
PV-007446913065,-2558004.75
PV-006183823322,-2557982.75
Z4493385609,-2557949.5
Z7675964476,-2557908.0
PV-007861361930,-2557850.0
PV-006819565602,-2557820.75
Z1323352878,-2557776.0
PV-004749336073,-2557733.25
PV-007323196288,-2557729.5
PV-008652772259,-2557713.0
PV-008019330226,-2557646.0
PV-004574026544,-2557625.5
PV-009986481975,-2557607.25
PV-004884302172,-2557565.25
PV-008600996491,-2557564.0
PV-007608142275,-2557549.0
PV-007520720685,-2557545.0
PV-004856987615,-2557443.0
PV-006839046113,-2557371.75
PV-007934681667,-2557344.25
PV-007908110878,-2557285.5
PV-004477312556,-2557270.0
PV-007457548742,-2557262.0
PV-005177215783,-2557260.0
Z7610524707,-2557256.5
Z1335768977,-2557186.0
PV-008311935410,-2557185.75
PV-007949433120,-2557159.75
PV-008628995808,-2557126.25
PV-009921063577,-2557101.0
PV-009506439767,-2557084.75
PV-007218019745,-2557047.0
PV-007388890058,-2556984.75
PV-005607454291,-2556978.75
PV-007775542912,-2556948.0
PV-009894303746,-2556936.75
Z1929582904,-2556916.5
PV-008310179680,-2556833.0
PV-006300429863,-2556792.25
PV-008269477099,-2556764.0
PV-007364179369,-2556671.0
Z1161341455,-2556629.25
Z1625520501,-2556552.75
PV-009880379754,-2556550.25
Z5278929564,-2556532.75
PV-006246854854,-2556525.0
Z7707347273,-2556507.0
PV-007257315462,-2556497.25
PV-005272356911,-2556439.75
Z2122941389,-2556373.5
PV-005567126319,-2556350.5
Z6477767645,-2556288.75
PV-006875267843,-2556283.75
PV-009056833741,-2556156.75
PV-007996566363,-2556152.0
PV-007031041997,-2556125.5
PV-005071319869,-2556099.0
Z2222837273,-2556042.25
PV-004266662728,-2556038.0
Z4985552369,-2555919.0
Z816874910,-2555904.5
PV-009099362745,-2555895.5
PV-004232839922,-2555700.75
PV-009698714706,-2555645.5
Z7765254296,-2555642.75
Z295598502,-2555596.75
PV-008196965319,-2555556.5
PV-007616055971,-2555497.5
PV-007652409669,-2555429.25
PV-009876338392,-2555423.0
PV-004255620225,-2555179.5
PV-004526383069,-2555052.5
Z7598260678,-2554999.75
PV-008004439605,-2554974.75
PV-005845463771,-2554967.25
PV-006309819974,-2554967.25
PV-007951793009,-2554862.75
PV-009257336895,-2554803.75
Z2224386775,-2554760.75
Z1546453590,-2554740.0
Z7765449301,-2554723.75
PV-009168455519,-2554639.5
Z1629082600,-2554622.25
Z1550341435,-2554621.5
PV-009090054929,-2554579.25
PV-008155599362,-2554540.5
PV-007204359128,-2554494.0
Z1608650576,-2554437.25
PV-007197110192,-2554360.0
PV-008358882009,-2554347.25
PV-004468493513,-2554320.25
PV-009764347632,-2554313.75
PV-009005494358,-2554229.5
Z7740389003,-2554180.25
PV-006850918370,-2554154.5
PV-010016735869,-2553978.5
Z1185905395,-2553953.0
Z1747757749,-2553877.0
PV-008656477233,-2553872.75
Z7594803358,-2553833.75
Z1161338637,-2553777.0
PV-009443387451,-2553764.5
PV-008440905680,-2553701.5
PV-007332626434,-2553688.5
PV-007226859716,-2553591.5
PV-008889582563,-2553578.5
PV-006576392700,-2553547.0
PV-010017696674,-2553498.25
PV-005827835409,-2553474.75
PV-006536621532,-2553457.75
PV-005413622705,-2553356.25
Z7599816193,-2553327.25
Z7626099806,-2553284.5
PV-008001856183,-2553280.5
PV-008020335407,-2553274.25
PV-008068126088,-2553205.5
PV-009703497480,-2553199.25
PV-005555220836,-2553163.25
PV-006165881114,-2553111.75
PV-008455015953,-2553106.75
PV-005305146681,-2553090.0
PV-007954659262,-2553074.75
PV-007769474357,-2553067.0
Z2179115882,-2553036.75
Z7595795209,-2553032.75
Z1901886413,-2553027.25
Z1442216283,-2552994.5
PV-008191917531,-2552878.0
PV-009830904925,-2552849.5
Z7626052094,-2552830.5
Z5278822012,-2552820.25
PV-008720295395,-2552812.25
PV-005762276013,-2552784.5
PV-007387312367,-2552753.5
Z1257258951,-2552679.75
PV-004529752237,-2552443.75
PV-008507933012,-2552420.0
PV-007225588799,-2552417.0
Z1578312093,-2552370.5
PV-007774297723,-2552357.0
Z2229435523,-2552259.0
Z1639382033,-2552250.25
PV-006061700333,-2552248.75
PV-005742962024,-2552247.25
Z2093116711,-2552230.0
PV-006507032447,-2552224.75
PV-007377798206,-2552179.5
PV-007280319063,-2552165.0
PV-009588298924,-2552099.0
PV-008623407510,-2552091.5
Z2072232894,-2552085.5
Z1311323346,-2552003.5
PV-006498283495,-2551982.0
PV-007552455989,-2551971.0
PV-004468213166,-2551904.25
PV-007901243467,-2551886.25
PV-009561988403,-2551877.25
PV-005621677395,-2551839.75
PV-006821653869,-2551691.75
PV-009998189249,-2551530.25
Z7689832325,-2551515.25
PV-006236199419,-2551504.0
PV-008650002470,-2551423.5
PV-008321542724,-2551374.5
Z1313408042,-2551263.25
PV-008285368945,-2551194.75
PV-002263638358,-2551144.0
PV-008817316391,-2551095.75
Z7574677044,-2551094.0
PV-004275989498,-2551081.75
Z5278873053,-2551074.75
PV-008286789289,-2551072.75
Z2212544874,-2551037.75
Z7593958773,-2550913.25
PV-002201234857,-2550877.5
PV-004437530734,-2550866.75
PV-009214627748,-2550853.5
Z643628940,-2550846.25
Z1901887754,-2550809.75
PV-004464015803,-2550800.25
Z806833482,-2550778.0
PV-007355371591,-2550749.5
PV-008406908562,-2550741.0
PV-005676359786,-2550682.0
Z7607868317,-2550649.25
PV-007186212563,-2550616.5
PV-008898790725,-2550510.5
PV-004284473090,-2550495.25
PV-007244876225,-2550443.0
Z7729468466,-2550440.75
PV-009712058127,-2550419.5
PV-002585015780,-2550404.0
Z2199427456,-2550362.0
Z4324243449,-2550259.0
PV-008816678811,-2550191.25
PV-006095842881,-2550180.0
PV-007504714223,-2550178.5
Z1174677583,-2550122.25
PV-008034343163,-2550121.0
PV-008583114003,-2550065.0
Z6477817564,-2550052.0
PV-007252202079,-2550043.5
Z7706043165,-2550041.5
PV-007627404585,-2550030.5
Z5278798634,-2550027.5
PV-007001146232,-2550027.0
Z1302859853,-2549988.75
Z5024717371,-2549971.75
Z1119837666,-2549964.5
PV-008288491626,-2549790.0
PV-009846291234,-2549726.75
PV-007879993915,-2549695.5
PV-007849765263,-2549594.75
PV-008024016198,-2549577.25
Z1733411578,-2549541.5
PV-007324548625,-2549509.0
PV-007743948476,-2549505.75
PV-002460666562,-2549372.75
PV-006172075971,-2549364.25
PV-007976519341,-2549313.25
PV-005794071746,-2549306.25
PV-007141307619,-2549189.5
PV-007975794053,-2549157.5
PV-007865588304,-2549128.0
PV-008273781716,-2549097.5
PV-007304511762,-2549058.5
PV-008340031676,-2548910.75
PV-009546890959,-2548866.5
Z1020571464,-2548837.75
PV-007964570332,-2548832.5
PV-007019393393,-2548816.0
PV-008377943477,-2548753.75
PV-004479699260,-2548737.0
Z1747761415,-2548670.5
Z3336727590,-2548654.25
PV-008549874131,-2548597.0
PV-008673204120,-2548582.5
PV-004863498539,-2548580.75
PV-008323228917,-2548550.5
PV-009361286115,-2548479.0
Z7578586595,-2548433.75
PV-004258157553,-2548428.0
PV-002259858618,-2548327.75
PV-009441541465,-2548320.25
PV-007384843445,-2548228.25
PV-006737073700,-2548202.75
PV-004320569821,-2548150.0
PV-005863449943,-2548139.5
Z2175038215,-2548022.5
PV-006486870840,-2547973.0
Z1225196326,-2547941.0
PV-006859845412,-2547919.0
Z1585034978,-2547909.75
PV-008172891455,-2547889.75
PV-008046191398,-2547885.75
Z4984219121,-2547872.0
Z1874318379,-2547836.75
PV-007254863978,-2547677.25
PV-007643964762,-2547509.5
PV-007116362593,-2547502.75
PV-009264509082,-2547491.0
PV-007629573859,-2547398.0
PV-008521819573,-2547382.0
PV-007864627018,-2547375.5
Z7656265494,-2547371.25
PV-008711446019,-2547353.0
Z1981785020,-2547190.75
PV-009627969366,-2547171.75
PV-009175677176,-2547129.5
PV-008565286091,-2547103.75
PV-007315900132,-2547093.25
PV-007273348427,-2547070.25
PV-009902817796,-2547043.5
Z1093593554,-2547033.5
Z4493390458,-2547022.75
Z7704092975,-2546981.75
Z1929573985,-2546898.5
Z1625577098,-2546845.5
PV-008769350584,-2546792.25
PV-004971081857,-2546747.5
Z1214093939,-2546743.75
Z1726724623,-2546714.0
Z1506593391,-2546694.0
Z1444624734,-2546644.25
PV-010053756445,-2546610.25
Z2018144974,-2546607.5
PV-009555919420,-2546602.25
PV-002129908869,-2546599.5
Z1335708531,-2546558.25
Z7658062467,-2546557.5
PV-008119431678,-2546547.25
Z1171530966,-2546536.75
PV-008794073904,-2546503.5
Z1225197190,-2546497.0
PV-007189587208,-2546469.25
PV-009947666473,-2546458.75
PV-007891465660,-2546448.25
Z1161337033,-2546381.5
PV-007500462776,-2546342.75
Z1585991021,-2546301.0
Z1903459236,-2546278.25
Z1265352803,-2546276.0
Z1335782337,-2546275.0
PV-004271213142,-2546244.75
PV-006681488260,-2546244.0
PV-009864768734,-2546220.25
PV-005781003678,-2546182.0
Z1552471582,-2546180.5
PV-004837302938,-2546101.5
PV-006690965638,-2546075.75
PV-005123747815,-2546023.25
PV-007690242491,-2546009.5
PV-005338566309,-2545943.5
PV-005758760011,-2545923.25
PV-008069766079,-2545887.75
PV-008526291477,-2545869.0
PV-008393497940,-2545730.5
Z7678078018,-2545726.75
PV-007719945015,-2545676.5
PV-006604735616,-2545656.25
PV-008349276559,-2545607.25
PV-007263029425,-2545506.5
PV-008313794804,-2545461.75
PV-008634091405,-2545459.0
PV-009841991925,-2545432.25
PV-006894029430,-2545405.0
PV-005318815971,-2545296.0
PV-006336436379,-2545197.75
PV-006224227067,-2545154.75
PV-007723634107,-2545112.25
Z2154586822,-2545040.75
PV-005346065560,-2545014.25
PV-005082143427,-2544968.25
PV-005769124312,-2544918.0
PV-007123566598,-2544915.25
PV-010024750912,-2544905.25
Z806833922,-2544894.5
PV-006328352791,-2544878.25
PV-005739609017,-2544859.75
Z7670195479,-2544800.0
PV-007882845671,-2544780.75
PV-007345176130,-2544745.5
PV-008983827847,-2544727.75
PV-007706479587,-2544708.0
PV-009350409202,-2544611.0
Z7607036406,-2544601.5
Z1841304187,-2544591.25
PV-002209490760,-2544584.75
PV-007903236124,-2544581.25
Z1772603805,-2544548.0
Z325497026,-2544534.5
PV-007818826247,-2544525.0
Z1174678466,-2544487.75
PV-009147191080,-2544465.25
PV-007939262255,-2544431.25
Z1537473071,-2544429.5
PV-007847418924,-2544418.75
Z5017224814,-2544413.75
PV-005689367173,-2544377.5
PV-007776055862,-2544309.0
PV-007226053587,-2544275.25
Z2032558877,-2544262.5
PV-006802980145,-2544216.5
Z1487628308,-2544197.25
PV-009825716414,-2544185.0
PV-008871169947,-2544123.25
PV-007569414417,-2544048.0
PV-008025965638,-2544023.25
PV-005478480836,-2544005.0
Z2222356753,-2543991.0
PV-008622297842,-2543940.25
Z1550170699,-2543919.25
PV-007326956603,-2543882.0
PV-006603672178,-2543870.0
PV-002572185889,-2543831.0
PV-007935911802,-2543794.75
PV-008200621458,-2543780.5
Z7610293201,-2543752.5
PV-008931293132,-2543720.0
PV-004642414964,-2543679.25
PV-008783896997,-2543667.0
Z2000172560,-2543663.25
PV-007062822298,-2543640.5
PV-004731252521,-2543627.0
PV-005183961569,-2543611.75
Z1497900628,-2543591.25
PV-005667001371,-2543586.25
PV-004291676336,-2543554.5
PV-010000626877,-2543538.5
PV-008574091697,-2543495.75
PV-006598144232,-2543468.0
PV-007676553958,-2543453.75
Z1537375052,-2543434.5
Z7629069668,-2543415.5
PV-009057042000,-2543391.75
Z1554927116,-2543375.5
PV-004317584562,-2543353.75
PV-005609263548,-2543332.5
Z1544021487,-2543291.75
PV-008251316338,-2543253.25
PV-005099259252,-2543230.75
PV-007417024787,-2543222.5
Z1784219165,-2543176.5
Z2207746782,-2543169.5
Z1906927337,-2543124.5
Z2095486571,-2543102.75
PV-008705388325,-2543052.5
PV-005989399421,-2543029.0
Z1615667999,-2543008.5
PV-005168819132,-2542972.75
Z7695572695,-2542906.5
PV-008522074066,-2542882.25
Z3484588240,-2542873.5
PV-004500509582,-2542849.25
PV-008172448047,-2542840.75
PV-008001736493,-2542840.5
PV-004201685494,-2542819.25
PV-008470198333,-2542795.5
Z1445182826,-2542689.25
PV-007037174431,-2542659.25
Z7607818007,-2542640.25
PV-007246435451,-2542636.0
Z1314411128,-2542619.0
PV-004927439473,-2542598.75
PV-004843037672,-2542514.25
PV-004820765474,-2542502.25
Z7716525166,-2542447.25
PV-009567375233,-2542425.75
PV-009825035483,-2542414.25
PV-008005047001,-2542403.25
PV-007901872596,-2542398.25
Z7670582505,-2542373.75
Z5199343434,-2542367.0
PV-007113266026,-2542295.75
PV-008384704899,-2542262.5
PV-007556519757,-2542255.5
Z4493386915,-2542241.75
PV-006983861092,-2542202.0
PV-008485731979,-2542186.5
PV-008550150630,-2542136.0
PV-008841385597,-2542124.5
Z1874961533,-2542098.0
PV-009027207269,-2541980.5
Z4493295271,-2541966.5
PV-008057443517,-2541949.0
PV-007332966329,-2541945.5
PV-009983340307,-2541944.0
PV-006385161454,-2541925.75
Z7630431065,-2541925.25
PV-008455505601,-2541905.25
PV-008533737630,-2541891.5
PV-009753976268,-2541871.5
Z1315292545,-2541848.0
Z2018575271,-2541826.25
PV-005952031880,-2541803.5
PV-006665201344,-2541748.25
PV-006450430104,-2541686.5
Z828412774,-2541681.0
PV-008305000000,-2541642.25
PV-008654919803,-2541620.25
Z1315030250,-2541612.25
Z7721412236,-2541600.0
Z1466294356,-2541577.25
PV-005417249594,-2541552.75
PV-008114111836,-2541522.25
Z1537813689,-2541492.0
Z1273867081,-2541450.25
PV-009153540316,-2541409.0
PV-004841509271,-2541382.75
PV-009880419617,-2541374.75
PV-002906210214,-2541362.25
PV-004218228526,-2541322.75
PV-007134236657,-2541290.25
Z1929584503,-2541268.0
Z2093135889,-2541205.25
PV-008121656868,-2541200.0
PV-008899055858,-2541132.75
PV-006943247893,-2541094.5
PV-007475261849,-2541078.5
PV-006242303563,-2541055.0
Z1386556865,-2541040.75
PV-007122036250,-2540979.75
PV-004402804125,-2540975.0
Z2100247348,-2540917.5
PV-007894287057,-2540910.0
PV-007198730076,-2540894.0
PV-004177392112,-2540848.75
Z1640195700,-2540846.25
PV-008830145583,-2540830.75
PV-008659864817,-2540821.25
Z1718152230,-2540764.5
PV-007439000984,-2540763.75
PV-008206361640,-2540723.5
PV-005795608051,-2540683.0
PV-007499339165,-2540653.75
Z1873335100,-2540646.25
PV-007474407954,-2540638.75
PV-006996665380,-2540637.25
PV-009971403574,-2540614.0
PV-007763419882,-2540597.0
PV-006396058450,-2540591.5
Z5209725633,-2540580.25
PV-007822844173,-2540538.25
PV-009429379959,-2540477.5
PV-009058455671,-2540471.75
Z7740393847,-2540416.75
PV-009740444423,-2540390.75
Z1942575460,-2540362.0
PV-007314154180,-2540287.75
PV-008760378894,-2540279.0
PV-008975504322,-2540210.5
Z4323405930,-2540200.25
PV-008093612593,-2540137.25
Z7675962291,-2540103.75
PV-009111499280,-2540081.75
PV-004841778279,-2540074.75
PV-007798602986,-2540073.5
PV-008385536696,-2540043.0
PV-008819565207,-2540017.25
PV-004293153148,-2539943.25
Z1784223299,-2539921.5
PV-008425148321,-2539897.5
PV-008593852310,-2539888.75
PV-007439749688,-2539870.0
PV-008374087070,-2539806.0
PV-009810117231,-2539779.5
PV-008653390501,-2539669.75
PV-007828634160,-2539669.5
PV-006764829557,-2539632.75
PV-006982308688,-2539621.75
Z1318673578,-2539606.75
PV-008355108369,-2539602.5
PV-009510899266,-2539598.5
PV-009936301700,-2539588.75
Z7694242313,-2539581.75
Z2045414118,-2539580.5
Z1482153465,-2539507.75
PV-005916240000,-2539495.0
PV-007873221098,-2539465.25
PV-007900813485,-2539458.25
PV-004835259038,-2539426.0
PV-008762667226,-2539369.0
PV-004838875825,-2539331.5
Z1334416197,-2539295.5
PV-008386259163,-2539264.75
PV-008140236192,-2539243.25
PV-005769311701,-2539236.0
PV-004753289375,-2539214.25
Z806836124,-2539211.25
Z1487205204,-2539205.75
PV-007256520896,-2539202.75
PV-007528138973,-2539183.25
PV-005518043623,-2539174.75
PV-008275747212,-2539120.0
PV-009655538561,-2539112.5
PV-007306290579,-2538986.5
PV-007955831710,-2538961.5
PV-008725994278,-2538918.25
PV-007717187137,-2538879.25
PV-008444798350,-2538869.75
Z1667598951,-2538864.75
PV-009559769785,-2538862.75
Z1841298560,-2538860.0
Z2175188661,-2538847.0
Z1869856057,-2538799.0
PV-008100195389,-2538777.25
Z7722607609,-2538772.75
PV-007993999705,-2538757.0
PV-008623669181,-2538727.0
PV-008783802061,-2538724.5
Z1929580153,-2538704.25
PV-005012943300,-2538643.75
PV-008353428008,-2538620.25
Z3484590576,-2538547.0
PV-010059564470,-2538537.25
PV-006763071402,-2538534.5
PV-008377981604,-2538513.75
PV-004156770294,-2538498.5
Z1901666166,-2538463.75
PV-004693067967,-2538423.75
Z4984255992,-2538324.75
Z2084522930,-2538302.5
PV-007437460911,-2538196.25
PV-009840125755,-2538189.0
Z1274201630,-2538166.75
PV-006308180659,-2538157.75
PV-005808858776,-2538156.25
PV-009100700320,-2538143.25
PV-009853226187,-2538131.0
PV-003544255406,-2538123.5
Z1335925800,-2538109.75
PV-008854747832,-2538029.5
Z7610527083,-2537996.0
PV-004826708415,-2537984.5
PV-007481974384,-2537965.5
Z7772752998,-2537951.0
Z7694241490,-2537943.25
PV-007704232226,-2537942.5
PV-008170252955,-2537886.75
PV-007752101850,-2537879.75
PV-008504427587,-2537873.0
PV-004478537997,-2537857.5
PV-008732246931,-2537855.25
PV-009351863301,-2537846.5
PV-006406798355,-2537776.75
Z1942166931,-2537765.5
PV-007620077364,-2537748.5
PV-006926251171,-2537729.75
PV-007947148186,-2537707.25
Z7665458105,-2537692.25
PV-006498350391,-2537669.75
PV-007623799611,-2537652.25
PV-006658304167,-2537647.0
PV-007199002927,-2537630.5
PV-007068725441,-2537530.25
PV-006909971909,-2537527.5
PV-004465767003,-2537418.0
PV-008387168272,-2537405.75
PV-005664625863,-2537384.75
PV-007266050335,-2537375.25
PV-008016372587,-2537358.25
PV-006003456579,-2537341.75
PV-007675917033,-2537274.75
PV-009206277132,-2537272.75
PV-009272041790,-2537232.0
PV-007609792670,-2537206.75
PV-008394390614,-2537161.75
Z2212269493,-2537126.75
PV-007185365254,-2537085.5
Z1547748498,-2537083.25
PV-004406221297,-2537068.75
Z7668016158,-2537029.25
PV-005200441710,-2537015.0
PV-008878332904,-2536976.75
PV-007638681718,-2536962.0
PV-004615488675,-2536951.75
Z1747758904,-2536942.75
Z1438160036,-2536941.0
PV-008044844304,-2536922.5
Z7722659814,-2536909.5
PV-007225044353,-2536888.5
PV-008589398446,-2536885.0
PV-007681853359,-2536853.5
PV-008397881644,-2536842.5
Z7689842092,-2536816.75
PV-006020204295,-2536810.25
PV-008152509630,-2536780.5
PV-009137804990,-2536753.0
PV-006833946851,-2536748.75
Z5010474933,-2536628.0
PV-006439016217,-2536595.75
PV-005951726341,-2536560.75
Z7744437365,-2536529.5
PV-005202843369,-2536406.75
Z1372988310,-2536392.5
Z7775330273,-2536371.75
PV-006763301310,-2536343.25
PV-009178698123,-2536239.25
Z1348145683,-2536227.5
PV-007739558799,-2536216.75
PV-006000894561,-2536182.75
PV-004838087597,-2536155.25
PV-008388632052,-2536121.0
Z1171531584,-2536108.25
PV-008901444033,-2536095.25
Z2121777444,-2536061.75
Z325498060,-2536049.25
PV-006448475072,-2536041.0
Z7599959358,-2536034.25
PV-007933300753,-2536033.0
PV-006375790943,-2535992.5
PV-006277446347,-2535983.5
Z7600097750,-2535943.0
Z1334416095,-2535920.75
PV-008840720962,-2535903.5
Z2078293599,-2535856.75
PV-007645041470,-2535794.75
Z2122941529,-2535757.25
PV-007396307593,-2535719.5
PV-007498300217,-2535716.75
PV-007714587069,-2535707.25
Z7600106876,-2535640.0
PV-008600018262,-2535634.75
PV-006175890936,-2535592.0
PV-008709403332,-2535579.0
PV-007957496054,-2535574.25
PV-009095364956,-2535528.0
PV-008481491302,-2535503.0
PV-005756908102,-2535485.75
Z1177156244,-2535479.0
Z457618100,-2535476.75
Z7582657588,-2535460.0
PV-007813414664,-2535456.0
PV-008040890690,-2535426.5
Z1334416964,-2535424.0
PV-007743381267,-2535414.5
Z1274148154,-2535403.0
PV-008373042889,-2535402.5
Z2229433638,-2535401.25
PV-009371486201,-2535400.75
PV-002331348369,-2535386.75
PV-008412287783,-2535376.25
PV-007869953532,-2535320.5
PV-007420613844,-2535301.5
PV-009094163331,-2535276.75
PV-008821990955,-2535266.0
PV-008686688617,-2535265.0
PV-005978301650,-2535257.25
PV-007465079668,-2535240.75
Z7671967599,-2535222.25
PV-009954369418,-2535177.5
PV-007735949439,-2535165.75
PV-007623850927,-2535132.75
Z7657077748,-2535118.25
Z7600020779,-2535106.75
Z1575997292,-2535089.5
PV-006359962790,-2535065.0
PV-004479885838,-2535051.5
PV-004498146334,-2535051.25
PV-007603842847,-2535011.75
PV-009642848868,-2534945.5
Z2223259034,-2534906.75
Z1161773670,-2534874.75
PV-008237312528,-2534857.25
PV-003205066120,-2534829.0
Z2100248800,-2534795.75
PV-008525756134,-2534771.5
PV-008081779811,-2534739.25
PV-005646622710,-2534652.5
PV-004038546595,-2534598.75
Z2201121273,-2534588.5
PV-004467902327,-2534582.75
PV-005713277795,-2534582.75
Z1720738174,-2534532.25
PV-007322901294,-2534484.75
PV-009169364627,-2534474.5
PV-005639469783,-2534430.0
PV-006437058767,-2534386.25
PV-007418297357,-2534373.5
PV-008362119014,-2534345.75
Z7722610154,-2534337.5
PV-006131940089,-2534316.0
Z1629244848,-2534313.5
PV-006288466986,-2534282.5
Z7657076808,-2534245.5
Z5017219357,-2534225.0
Z1629550559,-2534223.0
PV-004807517211,-2534191.5
Z7689891708,-2534174.5
PV-008428637108,-2534163.75
Z7578890519,-2534153.25
PV-009498986822,-2534126.25
PV-009828708088,-2534121.25
PV-007946137151,-2534120.75
PV-007934697277,-2534115.0
PV-008462381923,-2534063.0
Z7580288584,-2534035.5
PV-009950606418,-2533991.75
Z1386557884,-2533987.0
Z1161340157,-2533962.5
PV-006409726248,-2533949.75
Z1313579664,-2533933.25
Z1566090040,-2533878.5
PV-004400537219,-2533858.0
Z2076129955,-2533850.5
PV-008229578989,-2533830.0
PV-005893326511,-2533822.0
PV-005936439351,-2533700.5
PV-004390284019,-2533682.0
PV-008691571730,-2533676.0
Z1246738623,-2533674.0
PV-009348452517,-2533633.75
PV-007113829625,-2533599.5
Z5010468619,-2533585.5
PV-006709103930,-2533567.75
PV-010044362757,-2533533.5
Z2225070150,-2533485.25
PV-009371370447,-2533449.25
PV-005366882641,-2533428.0
PV-006150924642,-2533369.25
PV-006320485378,-2533365.75
PV-007381346850,-2533360.75
PV-005288520805,-2533344.0
PV-005389791961,-2533322.5
PV-008499742867,-2533297.5
Z7693477816,-2533259.25
Z5017205376,-2533205.25
PV-006900142040,-2533176.25
PV-007513169686,-2533166.5
PV-009359177967,-2533146.75
PV-010079099533,-2533132.25
PV-008339862663,-2533098.75
PV-008660169425,-2533069.75
PV-008704012385,-2533060.0
Z7578913829,-2533058.25
PV-008338295188,-2533045.0
PV-009291697852,-2533036.5
PV-007362239280,-2532938.0
Z1222691634,-2532890.0
PV-007177566974,-2532873.75
PV-008424925917,-2532865.5
PV-002541552492,-2532840.0
Z281059150,-2532822.25
PV-007901992566,-2532787.25
PV-004758257878,-2532785.75
Z7628509090,-2532710.25
PV-007510159501,-2532707.5
PV-007639935929,-2532682.5
PV-006250361066,-2532616.25
PV-009088212347,-2532606.5
PV-006546484127,-2532579.25
PV-009375903507,-2532568.75
PV-007321841617,-2532567.0
Z4493375954,-2532549.25
PV-007085892128,-2532546.0
PV-007249765230,-2532519.75
PV-005685612458,-2532484.0
Z1538257146,-2532459.0
Z2183202124,-2532425.75
PV-007450012869,-2532420.0
PV-008253653404,-2532340.0
PV-008874492052,-2532335.75
PV-008420900035,-2532309.75
PV-009326523813,-2532308.5
PV-006325727427,-2532287.5
Z1313075915,-2532284.5
PV-008468442610,-2532267.5
PV-005543987365,-2532263.25
PV-006351264449,-2532255.75
PV-008402261294,-2532225.0
Z7722605763,-2532206.25
PV-004592831438,-2532202.0
PV-007693640988,-2532181.25
Z1733408289,-2532159.75
PV-006952193192,-2532113.5
Z1316695970,-2532086.25
PV-007988698027,-2532084.75
Z1168925822,-2532083.5
Z1261212933,-2532077.75
PV-008411317850,-2532069.75
Z7794897534,-2532064.75
PV-008182347973,-2532051.25
PV-008930547486,-2532044.5
Z1333186411,-2532028.5
PV-005985118194,-2531978.0
PV-004369152890,-2531975.0
PV-008817631568,-2531966.25
PV-007659083086,-2531927.25
PV-007190616938,-2531887.0
PV-008994509585,-2531883.5
PV-007537313081,-2531837.5
Z1335905018,-2531795.5
PV-008200720883,-2531785.5
PV-005993187360,-2531782.75
PV-005844323404,-2531764.25
PV-006930477115,-2531763.0
PV-006732288910,-2531760.25
PV-008848498987,-2531744.75
PV-008116897754,-2531728.75
PV-005604386325,-2531720.25
PV-004498541158,-2531710.0
PV-010093486392,-2531685.0
PV-010105588890,-2531673.25
PV-005915628971,-2531671.25
Z1128378290,-2531614.0
PV-010062190254,-2531591.25
PV-010064569467,-2531536.75
