ID, NRGDock Score
PV-008740777000,-2548814.0
Z1374969446,-2548807.75
Z7587589500,-2548770.25
PV-003408841412,-2548724.0
PV-008148404554,-2548719.5
PV-008818227322,-2548652.75
PV-006908155344,-2548632.25
Z7675960727,-2548630.5
PV-008693179322,-2548608.5
PV-006766450861,-2548605.25
Z2076129955,-2548594.75
Z5278803014,-2548570.25
PV-007850586922,-2548540.75
PV-004549453139,-2548476.25
PV-004810232828,-2548438.5
Z1731398504,-2548420.5
PV-006532190448,-2548364.25
Z2212544874,-2548279.5
PV-006926356685,-2548243.5
PV-008069766079,-2548160.25
Z7722607609,-2548065.25
PV-008440905680,-2548037.25
PV-007633181874,-2548001.25
PV-006897049795,-2547996.5
PV-005709309673,-2547927.75
PV-008983775890,-2547882.5
PV-009677174100,-2547802.0
PV-006691473131,-2547795.5
PV-005625756060,-2547782.25
PV-007682160420,-2547777.25
Z1539784843,-2547619.0
PV-009541856743,-2547613.75
Z7649342162,-2547600.5
PV-009736056103,-2547595.75
Z1625195235,-2547565.75
Z1331843708,-2547406.75
PV-008479787725,-2547402.25
PV-004697377176,-2547381.75
PV-007315900132,-2547306.75
PV-006262939494,-2547241.25
PV-008600996491,-2547188.25
PV-007957496054,-2547115.25
PV-008290801122,-2547112.75
PV-009126573498,-2547088.25
PV-009698714706,-2547087.75
PV-008155500737,-2547064.75
PV-004254788237,-2547040.75
PV-006223500982,-2547022.5
PV-007897316075,-2546979.5
PV-009795388409,-2546966.0
PV-009027122673,-2546895.25
PV-007186212563,-2546812.5
Z5209725633,-2546764.5
Z1981785020,-2546721.0
Z7610524707,-2546693.25
Z5278797481,-2546675.75
PV-005011432108,-2546660.5
Z7746822276,-2546618.25
PV-007601167272,-2546599.75
PV-008826133317,-2546591.0
PV-008495245747,-2546554.0
PV-007034754451,-2546487.0
PV-008037924885,-2546459.5
PV-005053062145,-2546433.0
PV-008737749647,-2546417.0
PV-007928922415,-2546389.0
PV-006049806942,-2546349.5
PV-010053756445,-2546348.5
PV-004267675917,-2546342.5
PV-006527265147,-2546300.0
PV-008251316338,-2546289.0
PV-005792027347,-2546288.75
PV-004460975483,-2546271.75
PV-006954769734,-2546252.75
PV-006909971909,-2546132.5
PV-008230002316,-2546109.25
PV-007999322697,-2546030.5
PV-004271213142,-2546012.75
PV-007629573859,-2545990.0
PV-007243203142,-2545957.5
Z7609305819,-2545947.0
PV-007690658664,-2545832.5
PV-004746690690,-2545810.5
PV-006450430104,-2545782.0
Z5199283091,-2545777.0
Z7694114180,-2545728.0
PV-007412257810,-2545658.5
PV-008242433213,-2545656.75
PV-009441541465,-2545650.25
PV-005127221524,-2545639.0
Z3336727590,-2545531.5
PV-004468493513,-2545485.5
PV-007489171796,-2545472.0
Z5017224812,-2545405.5
Z7595795209,-2545363.75
PV-007031532407,-2545329.25
PV-008324280819,-2545272.0
PV-007324548625,-2545246.25
PV-006351264449,-2545225.0
PV-008630723351,-2545174.5
PV-006722880129,-2545108.5
PV-004484098179,-2545102.25
PV-007025619571,-2545005.5
PV-010081963551,-2544983.75
Z1281110314,-2544959.25
PV-008275747212,-2544888.0
Z1538257146,-2544879.75
PV-005428753326,-2544875.75
Z4493311429,-2544838.75
PV-004962003170,-2544823.75
PV-004418462831,-2544806.0
Z1537473071,-2544784.75
Z7740394034,-2544776.25
PV-007155184629,-2544723.75
PV-008324357237,-2544721.5
PV-006456788619,-2544667.5
PV-004279828419,-2544637.0
PV-006083756940,-2544592.0
PV-005345131221,-2544567.0
PV-007850558637,-2544523.5
Z2229435188,-2544499.5
Z1174678466,-2544494.0
Z7670195479,-2544458.75
PV-007759008966,-2544455.5
PV-007818189334,-2544444.0
PV-005929365267,-2544438.5
PV-008638734156,-2544436.25
PV-007190616938,-2544420.0
PV-010033727993,-2544407.5
PV-007873221098,-2544314.0
Z4984255992,-2544288.5
Z7603965667,-2544277.0
PV-005940745108,-2544223.0
PV-004725181309,-2544148.0
PV-004470049650,-2544136.5
Z1720738174,-2544118.0
PV-009630128412,-2544010.75
PV-004275989498,-2543966.25
Z1246203202,-2543955.75
PV-004463029300,-2543918.0
PV-008593448380,-2543892.75
PV-009090054929,-2543870.5
PV-009950606418,-2543851.25
PV-007572410560,-2543847.75
PV-009712058127,-2543843.0
PV-008836322713,-2543827.25
PV-005894569956,-2543817.0
PV-009147191080,-2543756.75
Z5017219357,-2543751.25
PV-005903034007,-2543664.5
Z1952452114,-2543643.75
Z1416897179,-2543609.5
PV-008181146386,-2543562.5
PV-007569414417,-2543512.25
PV-002437072697,-2543472.75
PV-009696297147,-2543467.0
PV-008120999645,-2543396.5
Z7599829870,-2543394.0
Z1552471582,-2543303.5
PV-008468906968,-2543298.0
PV-008623407510,-2543281.0
PV-007251993260,-2543276.75
Z1315084695,-2543275.5
PV-007621220808,-2543271.5
PV-009964132661,-2543231.75
PV-009279050905,-2543227.5
PV-007634316905,-2543226.0
PV-008878332904,-2543159.5
Z1273867081,-2543121.0
PV-009184357840,-2543101.75
PV-007085892128,-2543065.25
PV-009823822864,-2543058.5
PV-002176028199,-2543036.75
Z1334415803,-2543028.0
PV-009341254929,-2543020.75
Z7598215300,-2542986.75
Z1517295911,-2542963.75
PV-007976519341,-2542940.75
PV-007582089397,-2542866.75
Z7734681629,-2542863.5
PV-007900813485,-2542837.5
PV-007529489036,-2542772.25
PV-006140284283,-2542770.25
PV-008670523109,-2542766.25
Z954167498,-2542762.25
Z1900947472,-2542730.75
PV-005794748744,-2542721.75
PV-008561144509,-2542712.25
PV-006778579912,-2542704.5
Z1616562029,-2542699.25
PV-009166046513,-2542680.25
Z1534158916,-2542669.5
PV-009056833741,-2542668.75
PV-008397347154,-2542654.0
Z7593852481,-2542647.25
Z7655446795,-2542629.25
PV-007249765230,-2542592.75
PV-008338295188,-2542519.0
Z1443003977,-2542477.25
PV-004176323161,-2542446.25
PV-009880379754,-2542442.0
PV-007273012060,-2542387.0
PV-008018946125,-2542366.25
PV-004623144226,-2542308.75
PV-004526383069,-2542302.25
Z2018575271,-2542222.5
PV-008117918601,-2542202.5
Z2179115882,-2542132.5
Z4493284994,-2542094.5
PV-009214627748,-2541995.5
PV-004316275313,-2541993.0
PV-008817316391,-2541927.25
Z1747758904,-2541905.25
PV-008826972373,-2541850.0
Z7603812667,-2541761.0
Z1578312093,-2541753.5
Z7765197262,-2541740.0
PV-007697563940,-2541720.5
PV-007244876225,-2541663.75
PV-007756629206,-2541662.75
PV-008550404670,-2541651.5
PV-009812834278,-2541648.5
PV-007676553958,-2541604.25
PV-008328473460,-2541586.75
PV-004656982480,-2541578.75
PV-005758760011,-2541509.75
Z7593900927,-2541499.25
Z2224003144,-2541442.5
PV-008109287748,-2541435.5
Z7693898587,-2541378.5
Z1900902698,-2541340.5
Z2116802688,-2541334.75
PV-009622142132,-2541322.75
PV-007901992566,-2541265.75
PV-009487673371,-2541228.0
PV-008661758774,-2541160.5
PV-008088338835,-2541151.75
PV-009113191846,-2541151.25
PV-009535712284,-2541144.0
PV-008994509585,-2541132.5
PV-007740635928,-2541104.0
Z1260926770,-2541055.75
PV-009423748786,-2541009.25
PV-006958496597,-2540969.25
PV-006635273974,-2540934.25
PV-006486870840,-2540919.5
PV-008396333764,-2540906.5
PV-009359177967,-2540903.0
PV-008318882047,-2540884.5
Z7744437365,-2540861.75
Z1333105364,-2540859.0
PV-008659864817,-2540807.5
Z7627100808,-2540796.75
PV-006948729627,-2540790.5
Z1438160036,-2540747.75
PV-007252202079,-2540689.75
PV-002524886946,-2540685.25
PV-006138977570,-2540621.0
PV-008642098686,-2540609.0
Z1581383986,-2540553.5
PV-009741918692,-2540550.5
PV-005771469738,-2540517.5
PV-008773542019,-2540504.75
PV-007688321826,-2540504.5
PV-007818826247,-2540489.75
PV-008567633545,-2540481.5
PV-005465491189,-2540447.0
Z2200897130,-2540446.0
PV-007348473689,-2540393.0
PV-008189478286,-2540389.75
Z4984219121,-2540372.25
PV-007403123428,-2540353.75
PV-003205066120,-2540315.75
PV-006764829557,-2540276.25
PV-009480611789,-2540241.0
PV-005031175227,-2540183.0
PV-006275899520,-2540117.25
Z1703702865,-2540070.0
PV-004777790684,-2540034.75
PV-010087554641,-2539995.25
PV-006839046113,-2539958.25
PV-007457548742,-2539927.5
PV-005816702169,-2539777.75
PV-009670566379,-2539770.5
Z1493471862,-2539760.5
Z2229816412,-2539724.25
PV-009027207269,-2539683.5
Z7610934725,-2539683.0
Z7610342650,-2539661.0
PV-008841385597,-2539659.5
Z1901899867,-2539644.75
Z1538056685,-2539636.5
Z1671207065,-2539624.0
PV-006061700333,-2539622.5
PV-007901872596,-2539606.0
PV-009853226187,-2539591.5
Z1302859853,-2539583.25
Z728355316,-2539579.75
PV-005944110430,-2539568.25
Z1640195700,-2539509.0
PV-007311858136,-2539485.0
PV-009304281810,-2539477.25
PV-007916050291,-2539476.75
PV-004843269109,-2539470.25
PV-004317584562,-2539465.0
PV-005012943300,-2539460.0
PV-006086266693,-2539427.25
PV-008327029441,-2539280.0
Z1559646254,-2539274.75
PV-007279131837,-2539268.75
PV-004300893987,-2539250.5
PV-004597061807,-2539210.25
PV-007800207615,-2539185.0
PV-009661641370,-2539139.75
PV-008754922557,-2539135.5
Z1313266435,-2539095.0
Z7740383379,-2539087.25
PV-008756300086,-2539054.75
PV-006804259873,-2539008.5
Z5278798634,-2538987.75
Z7787593608,-2538890.5
Z1223900967,-2538887.75
Z7694242313,-2538884.0
Z1841352851,-2538877.75
PV-008659215903,-2538875.0
PV-006175890936,-2538844.75
PV-008460222886,-2538774.25
PV-007813414664,-2538768.0
PV-004700406639,-2538745.5
Z1334416964,-2538700.0
PV-007767815843,-2538628.5
PV-007141622687,-2538599.0
PV-008225481899,-2538596.0
PV-005188138612,-2538582.5
Z1680307355,-2538494.5
PV-010000626877,-2538488.5
PV-002572185889,-2538379.75
PV-006498350391,-2538366.25
Z1874961533,-2538326.25
Z1334416197,-2538323.25
PV-009650547663,-2538310.0
Z1919637822,-2538242.25
PV-009154121397,-2538212.25
PV-007975794053,-2538187.75
PV-007304510962,-2538162.0
Z7585564907,-2537990.0
Z3336727382,-2537985.5
PV-008411317850,-2537957.0
PV-008719953865,-2537944.5
Z1671205907,-2537931.75
PV-006639089357,-2537901.0
PV-007681853359,-2537898.25
PV-008762667226,-2537888.5
PV-007267676668,-2537841.0
PV-007001146232,-2537839.0
Z2175193991,-2537777.25
PV-006842625628,-2537751.5
PV-009649008430,-2537730.5
PV-005346065560,-2537718.0
PV-009268470253,-2537706.25
PV-007865178556,-2537700.0
PV-005762603586,-2537674.0
PV-008656477233,-2537630.75
Z982971650,-2537627.5
PV-006507032447,-2537601.25
PV-008322433095,-2537585.75
PV-006062181124,-2537482.75
PV-009854228741,-2537477.0
PV-008783802061,-2537442.0
PV-008950936645,-2537426.5
PV-008054346541,-2537401.0
PV-004018483696,-2537327.75
PV-007396307593,-2537323.75
Z7663592232,-2537278.25
PV-009947666473,-2537236.75
PV-008218380829,-2537231.5
PV-008244233580,-2537196.25
PV-009370246796,-2537184.75
PV-005883648731,-2537145.75
Z1733405806,-2537102.25
PV-007629806108,-2537062.0
PV-006989270588,-2537050.25
PV-007197294567,-2536996.25
PV-004640503332,-2536973.75
PV-007623850927,-2536896.75
PV-006546484127,-2536891.25
PV-009011934443,-2536889.0
PV-007849765263,-2536886.5
PV-009432372955,-2536865.25
PV-006965490589,-2536832.0
PV-009345594719,-2536821.75
Z7745225434,-2536816.5
Z2099026571,-2536815.75
PV-009564388475,-2536781.25
PV-007189587208,-2536766.75
Z1442211060,-2536758.75
PV-005268771021,-2536730.75
Z4987431076,-2536713.25
Z2207745930,-2536700.75
Z2067987120,-2536682.0
PV-004728025492,-2536663.25
PV-006165881114,-2536656.0
PV-009004538231,-2536649.25
PV-006756929519,-2536604.0
Z1119837666,-2536577.0
PV-007309052284,-2536489.75
PV-008952382970,-2536468.75
PV-007474407954,-2536465.5
PV-007479529101,-2536352.0
Z7694117464,-2536338.5
Z5278913418,-2536264.0
Z1533934381,-2536260.25
Z1874317180,-2536251.0
PV-008377981604,-2536241.5
PV-005229443476,-2536144.25
PV-006929433700,-2536074.75
PV-007166283421,-2536063.0
PV-007442267321,-2536063.0
PV-005880756868,-2535919.0
Z3824422011,-2535914.0
PV-005506833940,-2535900.25
PV-007286677698,-2535876.0
Z4493296409,-2535845.25
PV-005985118194,-2535833.75
PV-005232119195,-2535781.25
PV-008623669181,-2535776.25
PV-008994996108,-2535770.0
PV-007943162635,-2535747.5
Z1929580153,-2535696.0
PV-007942103692,-2535604.0
PV-006669818520,-2535585.25
PV-009498397362,-2535581.5
PV-007807697231,-2535569.5
Z2000361869,-2535550.0
PV-004670899742,-2535544.75
Z7740396247,-2535529.5
PV-008386316546,-2535490.25
PV-007978050442,-2535454.75
PV-007711900067,-2535406.25
PV-006536621532,-2535396.75
Z7653115930,-2535373.5
PV-007405455998,-2535299.0
PV-007474851570,-2535287.25
PV-008574091697,-2535274.75
PV-004455189318,-2535269.0
PV-007709006181,-2535266.75
Z1335927436,-2535151.25
PV-008682356907,-2535136.75
PV-008628995808,-2535134.0
PV-007864627018,-2535121.5
PV-008323228917,-2535099.0
PV-007002319238,-2535084.25
PV-009825716414,-2535067.0
PV-008165368328,-2535047.5
Z325499226,-2535018.5
PV-009778543550,-2534978.25
Z1583669587,-2534937.5
PV-008734750515,-2534936.5
PV-006452263959,-2534917.25
PV-006482793484,-2534867.0
Z1639382033,-2534865.5
PV-005123747815,-2534856.5
Z7669343425,-2534768.75
PV-009586110144,-2534764.25
PV-006783195650,-2534627.25
PV-008591537537,-2534618.0
Z1700426241,-2534610.25
Z7578586595,-2534600.75
PV-009902817796,-2534469.0
PV-009937316159,-2534404.0
Z1266435466,-2534400.0
PV-007947148186,-2534398.75
Z7693477816,-2534388.25
PV-008930547486,-2534361.0
PV-009889477002,-2534330.0
PV-008968168151,-2534303.75
Z1333341538,-2534295.25
PV-008311935410,-2534247.0
PV-008931293132,-2534231.5
PV-006950115289,-2534205.5
PV-009439475048,-2534184.0
Z7661198932,-2534153.25
PV-007554477273,-2534140.5
PV-008330171644,-2534133.5
Z7654707395,-2534133.0
Z7695572695,-2534087.25
PV-007936519675,-2534001.0
Z1942575460,-2533937.75
Z7671967599,-2533917.5
PV-007683465785,-2533912.25
PV-005931740868,-2533908.0
Z7740392617,-2533886.0
PV-008425284943,-2533883.25
PV-006850918370,-2533822.25
PV-008710131652,-2533814.25
PV-010105588890,-2533807.75
PV-006304633323,-2533793.75
PV-009184634820,-2533762.0
PV-007710122227,-2533761.5
PV-008178010626,-2533712.0
Z941766936,-2533709.5
PV-002967706293,-2533681.75
Z1161773201,-2533669.25
Z806836234,-2533649.25
Z4053439887,-2533592.25
PV-008465045876,-2533578.0
PV-006606110960,-2533524.0
PV-008817631568,-2533487.75
Z1439117327,-2533429.0
PV-008333886559,-2533414.75
PV-008730034783,-2533391.5
Z2902415450,-2533240.5
Z1929573985,-2533189.75
Z1929573634,-2533171.75
PV-007332626434,-2533109.75
PV-007481974384,-2533088.0
Z806836124,-2533067.5
PV-007266050335,-2533017.0
PV-009772934600,-2532994.5
PV-009672983942,-2532885.25
Z1841298560,-2532873.5
PV-008722292883,-2532869.0
PV-006210552568,-2532865.25
Z4493234289,-2532853.75
PV-008725994278,-2532834.25
Z4493385609,-2532803.75
Z1482153465,-2532797.5
PV-004966005891,-2532790.5
PV-007861361930,-2532786.0
Z2070398993,-2532775.75
PV-007662418388,-2532766.25
PV-009532297721,-2532760.0
Z1445182826,-2532673.75
PV-009747020711,-2532651.75
Z2207744715,-2532624.5
PV-007450012869,-2532611.75
PV-004949267963,-2532597.5
Z7587923121,-2532577.5
Z1442208750,-2532552.25
Z4324243449,-2532519.25
PV-006883134036,-2532467.0
PV-006547034622,-2532438.5
PV-007010185302,-2532434.75
PV-009226789911,-2532413.0
PV-008925893249,-2532394.25
PV-006802980145,-2532378.25
PV-009058455671,-2532363.75
PV-007037174431,-2532362.25
PV-008305000000,-2532323.25
Z1901887754,-2532319.75
PV-008160604029,-2532293.25
Z1539795386,-2532235.0
PV-008035545675,-2532208.5
PV-009986481975,-2532156.25
PV-008978383220,-2532094.25
Z7731301224,-2531992.75
PV-009620577659,-2531976.75
PV-007382359226,-2531940.75
PV-006690965638,-2531915.5
PV-006238990348,-2531901.5
PV-006200250061,-2531900.75
PV-004465767003,-2531899.0
Z1727901976,-2531897.25
PV-006021142466,-2531891.5
PV-004715879309,-2531879.0
Z7607036406,-2531864.5
Z7797148111,-2531845.0
PV-009912951221,-2531830.25
PV-009191342591,-2531789.25
PV-005165249398,-2531784.75
Z7586481967,-2531743.0
PV-010017696674,-2531704.75
PV-008324113701,-2531679.25
PV-007590275392,-2531676.5
PV-008991114621,-2531640.75
PV-006918401463,-2531604.0
PV-009382897456,-2531599.25
Z6477767645,-2531561.75
PV-008600018262,-2531537.5
PV-008087565250,-2531537.0
Z1439891828,-2531507.25
PV-007062822298,-2531506.5
PV-008521819573,-2531505.0
PV-009001011964,-2531489.25
PV-006045621672,-2531446.75
Z1347931716,-2531438.5
PV-007372346442,-2531429.5
PV-008518470609,-2531425.0
PV-006172075971,-2531347.0
PV-005478480836,-2531334.0
PV-006909304596,-2531273.75
Z1274148154,-2531272.5
PV-006864869026,-2531262.0
PV-008830574784,-2531254.25
Z7736717882,-2531202.75
PV-009175677176,-2531201.5
PV-005664625863,-2531179.5
PV-009510733676,-2531143.75
PV-008485193323,-2531134.5
PV-009358300456,-2531120.75
PV-007822844173,-2531117.75
PV-008673298403,-2531073.75
PV-005272356911,-2531070.75
PV-007504094027,-2531062.0
PV-009038630046,-2531047.0
PV-007789973578,-2531033.5
PV-007326956603,-2530938.0
PV-008563811428,-2530934.25
PV-006155118159,-2530873.75
Z1222691634,-2530870.5
PV-008031862395,-2530723.5
Z7607818007,-2530714.25
PV-010091785427,-2530690.75
PV-004795261543,-2530676.0
PV-007177425350,-2530663.0
PV-010079099533,-2530650.75
PV-010047643829,-2530617.75
PV-007516963798,-2530574.75
PV-008001736493,-2530539.0
PV-007788470083,-2530537.5
PV-005374108771,-2530506.75
PV-005889845816,-2530494.0
PV-009394525668,-2530493.75
PV-009819682906,-2530483.5
PV-008374087070,-2530449.0
PV-007449807714,-2530426.0
PV-008211402220,-2530385.25
PV-007554943434,-2530307.5
PV-006151879908,-2530284.5
PV-006260644408,-2530275.0
Z5208840011,-2530251.0
Z7580281029,-2530236.0
PV-008231603263,-2530231.5
Z1161341127,-2530219.75
Z7582657588,-2530198.0
PV-009127124192,-2530193.0
PV-009928785943,-2530152.0
PV-007384843445,-2530143.25
PV-002600913436,-2530082.0
PV-007774297723,-2530058.5
PV-009644870790,-2530044.5
PV-004556436922,-2530026.75
Z1335940236,-2529846.0
PV-006343967884,-2529704.0
Z5278774345,-2529660.5
PV-006711027538,-2529657.25
PV-009475115856,-2529647.75
PV-007243283875,-2529642.25
Z1014995866,-2529578.75
PV-005042856912,-2529476.75
PV-004762851277,-2529475.75
PV-009627370454,-2529448.5
PV-008541551672,-2529425.5
PV-008856676609,-2529422.25
PV-008933917045,-2529374.5
PV-009628068400,-2529373.0
Z5272323749,-2529370.75
Z5199343434,-2529331.25
PV-009546115026,-2529307.0
PV-005762276013,-2529302.75
PV-005814660057,-2529300.0
Z7729468466,-2529293.25
PV-008103353965,-2529278.25
Z1313355279,-2529249.0
PV-009612759336,-2529224.0
Z2100248800,-2529186.25
PV-005335257007,-2529184.25
Z7703376618,-2529131.5
PV-006781589323,-2529127.5
PV-005845463771,-2529075.75
PV-005639469783,-2529024.0
Z7578577949,-2528961.75
PV-008564237518,-2528960.0
PV-007627913800,-2528876.75
PV-007052627438,-2528825.5
Z7765449301,-2528811.5
PV-005111019138,-2528796.0
PV-007329666755,-2528778.5
PV-009111499280,-2528775.25
PV-005082143427,-2528775.0
PV-006009881380,-2528723.25
PV-006698031372,-2528719.5
PV-009820858160,-2528714.5
PV-007416775955,-2528684.5
PV-007714328460,-2528671.75
PV-007855112698,-2528632.5
PV-005417249594,-2528616.5
PV-009809073473,-2528576.75
PV-005024163351,-2528574.5
Z2046454769,-2528546.25
PV-010083783177,-2528540.75
PV-006496177220,-2528538.0
PV-009157890074,-2528537.25
PV-007280319063,-2528536.25
PV-007956931438,-2528486.75
PV-007561053402,-2528459.0
PV-006283508597,-2528439.0
PV-008650002470,-2528435.25
Z1228234166,-2528420.25
PV-007356112519,-2528407.25
PV-008100195389,-2528375.25
Z1601959859,-2528368.25
PV-005461305433,-2528330.75
PV-005658044472,-2528313.75
Z7578890519,-2528298.25
Z1575837386,-2528246.25
Z7706073290,-2528222.5
PV-004775666172,-2528146.75
PV-006336802947,-2528099.0
PV-007575490813,-2528085.0
Z1984657194,-2528081.5
PV-009705588951,-2528068.5
PV-004592255463,-2528035.5
Z1314411128,-2527989.75
Z1585309338,-2527988.75
PV-009371486201,-2527988.25
Z7655780707,-2527965.5
PV-008378031074,-2527940.0
PV-005638705721,-2527922.0
Z1240166680,-2527911.0
PV-007982656323,-2527896.5
PV-006944005416,-2527853.25
PV-006799272878,-2527828.75
PV-007643964762,-2527789.0
PV-007188391406,-2527769.75
PV-009954369418,-2527759.5
PV-007964570332,-2527751.25
PV-009438087013,-2527737.0
PV-007741786943,-2527733.25
Z7730090197,-2527677.25
PV-007432112231,-2527665.5
PV-008840720962,-2527648.5
Z1736544481,-2527647.0
Z2175188661,-2527570.75
PV-002201234857,-2527546.75
PV-008269477099,-2527544.5
PV-002481073667,-2527507.75
Z1534165388,-2527505.5
PV-008834461328,-2527502.25
Z2045014093,-2527501.0
Z1420368641,-2527500.25
PV-007998550891,-2527485.75
PV-002301232567,-2527474.0
PV-007737336262,-2527454.25
PV-009084285048,-2527422.0
PV-004690310868,-2527419.25
Z1130910714,-2527407.5
PV-005934480740,-2527394.0
Z7600097750,-2527347.75
Z7668169252,-2527326.0
Z7662495364,-2527318.0
PV-009375895198,-2527235.5
PV-004201685494,-2527227.25
PV-008720295395,-2527211.75
PV-006122305905,-2527206.25
PV-009503511466,-2527190.5
PV-008749515316,-2527151.75
Z1204254170,-2527143.25
PV-004218228526,-2527120.0
PV-009689650870,-2527040.0
Z1747759225,-2527035.25
Z2207746782,-2527017.5
PV-009585054721,-2527013.75
PV-007039010729,-2526989.75
PV-008450198178,-2526955.25
PV-005698632790,-2526946.25
PV-009684137178,-2526931.5
PV-008250295010,-2526931.25
PV-004293153148,-2526879.5
PV-008055319985,-2526862.25
Z1174677583,-2526830.75
PV-008362119014,-2526800.5
PV-007925629353,-2526793.0
PV-004971131028,-2526747.5
PV-007165573461,-2526744.25
PV-008457734616,-2526718.5
Z1635611410,-2526718.5
Z2214954231,-2526706.75
Z1487205204,-2526670.75
PV-008573990645,-2526670.0
PV-007831135116,-2526636.0
PV-008155599362,-2526634.75
PV-009449117839,-2526620.75
PV-009546890959,-2526600.5
PV-008927550494,-2526558.25
PV-002381553782,-2526548.75
PV-008563403000,-2526542.25
Z1546840073,-2526541.0
Z2229125200,-2526527.0
PV-007739558799,-2526518.75
PV-006347502969,-2526469.0
PV-009699266167,-2526452.0
PV-004528933073,-2526441.5
PV-006833946851,-2526393.0
Z1442216283,-2526363.5
PV-007879993915,-2526356.25
PV-009462546931,-2526277.5
PV-007224451300,-2526271.0
PV-005134668960,-2526257.25
PV-007793774785,-2526209.25
PV-007852969634,-2526197.0
Z7682061689,-2526145.75
PV-007370694804,-2526130.5
PV-004479885838,-2526103.25
Z1700531993,-2526084.0
PV-006009415795,-2526052.5
Z7598299676,-2526050.75
PV-008122549914,-2526042.0
PV-008874492052,-2526022.25
Z2175605740,-2526010.25
Z5278929564,-2525941.75
PV-009051442793,-2525936.0
PV-004993241760,-2525925.75
PV-006726848291,-2525815.75
Z1874318379,-2525777.75
PV-006908779563,-2525771.0
PV-005755568013,-2525764.75
PV-008686688617,-2525756.75
Z7627225655,-2525745.5
PV-002580696662,-2525727.5
PV-005667001371,-2525705.5
PV-007603163297,-2525683.75
PV-008081779811,-2525676.0
PV-009264509082,-2525630.25
Z1173338512,-2525615.0
PV-009090477190,-2525512.5
Z2074184655,-2525494.0
PV-007537313081,-2525493.0
PV-006926251171,-2525468.75
Z7706074647,-2525450.0
Z1929584503,-2525438.0
PV-006933630628,-2525391.75
Z1313579664,-2525388.5
PV-009544925047,-2525386.25
Z2182618232,-2525356.75
PV-008983827847,-2525333.25
Z1952780967,-2525312.25
PV-005338566309,-2525309.75
PV-005786467468,-2525291.75
Z7794876721,-2525221.25
Z7689838589,-2525190.75
PV-002503353040,-2525142.25
PV-002100995971,-2525119.75
PV-002129908869,-2525108.75
Z7600387322,-2525104.25
Z5016194798,-2525103.75
PV-008119431678,-2525098.75
PV-008229476309,-2525093.5
Z7746837903,-2525083.5
PV-009896823861,-2525078.0
Z1765594395,-2525077.0
PV-007257315462,-2525051.5
PV-005844323404,-2525027.75
PV-006439016217,-2525018.75
PV-006575672181,-2525017.0
PV-005488049868,-2525014.25
PV-004786998164,-2524965.25
Z7578901644,-2524956.25
Z1419471927,-2524942.75
PV-006328352791,-2524914.25
PV-005507711287,-2524897.75
PV-008504301786,-2524893.75
Z2093135889,-2524869.5
PV-006242303563,-2524845.75
PV-005366882641,-2524799.25
PV-007734680154,-2524779.75
PV-007563872415,-2524752.25
PV-007627404585,-2524739.25
Z1093593554,-2524718.25
PV-007372423509,-2524675.0
Z1841304187,-2524662.25
PV-004413305973,-2524653.25
PV-006980740724,-2524574.25
Z1679974519,-2524548.0
PV-008824969728,-2524541.25
PV-008304374645,-2524535.5
PV-008832800085,-2524521.25
PV-007520720685,-2524520.25
PV-008425148321,-2524455.75
Z1128378290,-2524415.5
PV-007533603072,-2524363.75
PV-009935258550,-2524354.75
PV-007305788397,-2524351.25
Z1335718293,-2524262.5
PV-008694996036,-2524238.0
Z1318673578,-2524192.25
PV-007687215219,-2524191.5
PV-006000894561,-2524188.0
PV-010035002954,-2524175.25
PV-010093486392,-2524135.0
PV-005147631852,-2524013.25
Z7600343849,-2524007.5
PV-005099259252,-2523998.0
Z7707341572,-2523994.25
Z1489521826,-2523991.0
PV-007068725441,-2523964.25
PV-009302440284,-2523942.0
PV-006320577347,-2523925.75
PV-007525588013,-2523893.0
PV-008403540232,-2523869.25
PV-008899055858,-2523845.0
PV-007397340365,-2523824.75
PV-008038101733,-2523818.25
PV-009032113622,-2523786.5
PV-004320569821,-2523777.25
PV-008140236192,-2523775.0
PV-009753976268,-2523753.75
PV-008140877266,-2523722.5
Z7626045359,-2523680.25
PV-006448475072,-2523659.75
PV-007177566974,-2523643.0
PV-004177392112,-2523575.25
Z7660124270,-2523560.5
Z1421090698,-2523546.75
PV-005677315260,-2523525.5
PV-005618621053,-2523502.0
PV-004421282081,-2523497.75
Z7588065158,-2523496.25
PV-007662141651,-2523477.5
PV-008437765526,-2523466.75
Z1410465346,-2523450.25
PV-008355108369,-2523403.5
Z1316695970,-2523391.0
PV-008093612593,-2523359.0
Z1386556865,-2523343.75
PV-002293593768,-2523339.25
PV-009348136091,-2523287.0
PV-004317409445,-2523263.5
PV-008819565207,-2523253.0
Z1732046837,-2523210.5
Z4493390458,-2523193.25
PV-007517254846,-2523102.75
PV-006908037071,-2523069.0
PV-004800649304,-2523030.25
PV-010062190254,-2523003.75
Z4493379572,-2522969.75
PV-010009652837,-2522951.75
PV-007161861504,-2522931.25
PV-005733367189,-2522922.25
PV-008640021258,-2522851.25
PV-009937776307,-2522846.5
PV-007869805042,-2522839.25
PV-009161122863,-2522830.25
Z1161773670,-2522789.75
PV-007268518883,-2522662.5
PV-007993999705,-2522648.0
PV-008415914094,-2522645.75
PV-002259858618,-2522628.25
PV-009094163331,-2522618.5
PV-005951726341,-2522588.5
