SMILES,proteinID,ligandID,mean,median,max,min,var
CNC(=O)C1=CC=C(C(=O)NC2=CC=CC(CC3=NC4=CC=CC=C4N3)=C2)C=C1F,7RDY-no-extra,755,-8.268181818181818,-8.15,-7.7,-9.3,0.1747780126849896
O=C(NCC1=NOC(COC2=CC=CC=C2F)=C1)NC1=CC=CC=C1CN1C=CC=N1,7RDY-zinc,178,-8.268181818181818,-8.4,-7.1,-8.8,0.2371035940803381
O=C(NC1=CN(CC2=CC=C(F)C=C2F)C(=O)C=C1)C1=CC=CC2=C1C(=O)NN2,7RDY-no-extra,68,-8.261363636363637,-8.3,-8.2,-8.4,0.0033562367864694
COC1=CC=CC(CN(C)C(=O)C2=CNC3=CC=C(OC4=CC=CC=C4)C=C3C2=O)=N1,7RDY-zinc,615,-8.259090909090908,-8.3,-7.7,-8.5,0.0424735729386895
O=C(NCC1=CC=C2C=CC=NC2=C1)C1=CC=C(NC(=O)C2=CNC(=O)C=C2)C=C1,7RDY-no-extra,309,-8.256818181818183,-8.25,-8.0,-8.4,0.0225105708245241
O=C(NCCC1=NC(C(F)F)=NO1)C1=C(C2=CC=CC=C2)C(C2=CC=CC=C2)=NNC1=O,7RDY-zinc,424,-8.254545454545454,-8.05,-7.6,-8.8,0.1034672304439747
CN1C(=O)C(CNC2=NC(C(=O)NC3=CC=C(F)C=C3)=CC=C2)=CC2=CC=CC=C21,7RDY-no-extra,735,-8.254545454545454,-8.25,-8.0,-8.5,0.0155602536997886
CN1C=CC2=CC(NC(=O)C3=CC(C4=CC=CC=C4F)=CN=C3O)=CC=C2C1=O,7RDY-no-extra,111,-8.254545454545454,-8.3,-7.0,-8.6,0.1643974630021137
CC1=NNC2=C(C(=O)NCC3=CC=C(NC(=O)C4=CC=CC=C4O)C=C3)C=CC=C12,7RDY-zinc,474,-8.254545454545454,-8.3,-7.9,-8.6,0.1225369978858348
O=C(CC1=CC=C(N2C=CC=N2)C=C1)NC1=NC(C2=CC(F)=CC(F)=C2)=CC=N1,7RDY-no-extra,208,-8.252272727272727,-8.2,-7.8,-8.8,0.2104598308668077
CC1=CC=C(N2C=CC(CNC(=O)C3=NN(C4=CC(F)=CC=C4F)C=C3)=N2)C=C1,7RDY-no-extra,879,-8.25,-8.25,-7.5,-8.7,0.1527906976744186
O=C(NCC1=CC(OC2=CC=C(F)C(F)=C2)=CC=N1)C1=CC(=O)NC2=CC=C(F)C=C12,7RDY-no-extra,979,-8.25,-8.25,-7.5,-8.8,0.2588372093023259
O=C(NC1=CN=C(C2=NC=CC=N2)N=C1)NC(C1=CC=NC=C1)C1=CC=C(F)C=C1,7RDY-no-extra,368,-8.25,-8.25,-8.2,-8.3,0.0025581395348838
O=C(NC1=CC=CC=C1OC1=CC(F)=CC(F)=C1)C1=CC(C2=NNN=N2)=CC=N1,7RDY-zinc,653,-8.247727272727273,-8.3,-8.0,-8.5,0.0183668076109938
O=C(NC1=NC(C2=CC(F)=CC(F)=C2)=CC=N1)C1=NN(C2=CC(F)=CN=C2)C=C1,7RDY-no-extra,996,-8.247727272727273,-8.25,-7.9,-8.6,0.1127854122621558
O=C(NCC1=NC=CC=C1C1=CC=C(F)C=C1)C1=CC(=O)C2=CC=C(O)C=C2O1,7RDY-no-extra,497,-8.245454545454546,-8.25,-7.8,-8.8,0.1941649048625786
O=C(NC1=NC2=CC=C(C(F)(F)F)C=C2C=C1)C1=NN(C2=NC=CC=C2F)C=N1,7RDY-no-extra,442,-8.245454545454546,-8.3,-7.3,-9.0,0.5904439746300214
COC(=O)C1=CC(F)=C(C2=NOC(C3=CC(=O)NC4=CC(F)=CC=C34)=N2)C(F)=C1,7RDY-no-extra,836,-8.243181818181817,-8.149999999999999,-8.0,-8.5,0.0476268498942916
O=C(CC1=CC=CN=C1)NC1=CC=C(C(=O)NCC2=CNC3=CC=C(F)C=C23)C=C1,7RDY-no-extra,231,-8.243181818181817,-8.3,-7.8,-8.4,0.0327431289640589
CC1=CC2=CC(CNC(=O)C3=CC=C(O)C=C3C3=CC=CC=C3)=CC=C2NC1=O,7RDY-zinc,124,-8.240909090909092,-8.350000000000001,-7.7,-8.4,0.0685200845665962
O=C(NCC1=CC=C2C=CC(=O)NC2=N1)C1=CC=CC=C1OC1=CC=C(F)C=C1,7RDY-no-extra,313,-8.236363636363636,-8.399999999999999,-7.4,-8.8,0.3042283298097264
O=C(NCC1=CC=CC=C1NS(=O)(=O)C1=CC=CC=C1)C1=CC=NC(C2=NNC=C2)=C1,7RDY-no-extra,250,-8.236363636363636,-8.4,-7.4,-8.6,0.1256236786469345
COC1=CC=C(C2=CC=CN=C2)C=C1NC(=O)C1=CC2=C(NC(=O)C=C2)C(F)=C1,7RDY-no-extra,411,-8.23409090909091,-8.25,-7.7,-8.7,0.146485200845666
CC1=CN=NN1C1=CC=CC(NC(=O)C2=CN(C3=CC=CC=C3F)C(=O)C=C2)=C1,7RDY-no-extra,566,-8.23409090909091,-8.2,-7.9,-8.8,0.0302061310782241
CNC(=O)C1=CC=C(CC(=O)NC2=NC3=CC=CC=C3N2C2=CC=C(F)C=C2)C=C1,7RDY-no-extra,630,-8.227272727272727,-8.2,-7.8,-8.5,0.0666807610993655
O=C(CNC(=O)C1=CC=CC2=C1C=CN2)NCC1=NC=CC=C1C1=CC=C(F)C=C1,7RDY-zinc,443,-8.225000000000001,-8.15,-6.8,-8.8,0.3200581395348816
N#CC1=CC(CC2=CN=C(NC(=O)C3=NN(C4=CC(F)=CC=C4)C=CC3=O)S2)=CC=C1,7RDY-no-extra,99,-8.225,-8.2,-7.5,-9.0,0.5391279069767443
N#CCC1=CC=C(OC2=CC=C(NC(=O)C3=CC=C(C4=NNC=N4)N=C3)C=C2)C=C1,7RDY-no-extra,148,-8.222727272727273,-8.3,-6.6,-8.6,0.1631923890063427
CC1=CC=C(N2C=CC(CNC(=O)C3=CC(=O)C4=CC(F)=CC(F)=C4N3)=N2)C=C1,7RDY-no-extra,55,-8.222727272727273,-8.25,-7.9,-8.6,0.0231923890063425
CC1=NC(NC(=O)C2=NN(C3=CC=CC=C3F)C=CC2=O)=NC2=CC=CC(F)=C12,7RDY-zinc,862,-8.222727272727273,-8.4,-6.8,-9.1,0.7506342494714592
COC1=CN=C2C=CC(C(=O)NC3=NC(C4=CC(F)=CC(C#N)=C4)=CC=C3)=CC2=N1,7RDY-zinc,905,-8.220454545454546,-8.25,-6.9,-8.9,0.4737579281183944
COC1=CC=CC=C1N1C=C(C2=CC(NC(=O)C3=CC=CN=C3)=CC=C2F)N=N1,7RDY-no-extra,954,-8.218181818181819,-8.5,-7.6,-8.6,0.1759408033826638
CN1N=CC=C1C1=C(C(=O)NC2=CC=CC(C3=CC=CC=C3OC(F)(F)F)=C2)N=NN1,7RDY-zinc,223,-8.218181818181817,-8.2,-8.0,-8.3,0.0029175475687104
N#CC1=CN(CCNC(=O)NCC2=CN(C3=CC=CC=C3)N=C2C2=CC=C(F)C=C2)N=C1,7RDY-no-extra,87,-8.215909090909092,-8.25,-7.6,-8.9,0.3669503171247356
O=C(NC1=NOC=C1C1=CC=CC=C1F)C1=NN(C2=CC=CC=C2F)C=CC1=O,7RDY-zinc,410,-8.213636363636365,-8.2,-7.7,-8.8,0.1016701902748415
CC1=CC=CC(N2C=C(C(=O)NCC3=CC(OC4=CC=C(F)C(F)=C4)=CC=N3)N=N2)=C1,7RDY-zinc,300,-8.209090909090909,-8.2,-7.2,-9.0,0.2692177589851999
O=C(NC1=CN(C2=CC=CC=C2)C(=O)C=C1)C1=NOC(C2=CC(F)=CC(F)=C2)=N1,7RDY-no-extra,889,-8.20681818181818,-8.25,-7.7,-8.7,0.2494873150105696
O=C(NC1=CC(C2=CC=CC=C2)=CC(C(F)(F)F)=C1)C1=CNC(=O)C2=CC=NN12,7RDY-no-extra,922,-8.204545454545455,-8.3,-8.0,-8.6,0.0306765327695561
N#CC1=CC(CC2=CN=C(NC(=O)CNC(=O)C3=C(O)C4=CC=CC=C4N=C3)S2)=CC=C1,7RDY-zinc,950,-8.204545454545455,-8.25,-7.0,-8.7,0.2878858350951367
N#CC1=CC=CC=C1C1=CC=C(CNC(=O)C2=CC=CC(N3N=NNC3=O)=C2)C=C1,7RDY-no-extra,678,-8.200000000000001,-8.25,-7.4,-8.8,0.2567441860465109
NC(=O)C1=CC(NC(=O)C2=C(C3=CC=C(F)C(F)=C3)C=CO2)=NC2=CC=CC=C12,7RDY-no-extra,106,-8.197727272727272,-8.2,-7.6,-8.6,0.0546458773784356
O=C(NCC1=CC=C(OC2=CC(F)=CC=C2)C=C1)C1=CC=C2C=NNC(=O)C2=C1,7RDY-zinc,723,-8.193181818181818,-8.25,-7.7,-8.5,0.0615803382663845
CC1=CC(NC(=O)C2=CC(F)=C(F)C=C2C(=O)C2=CC=CC=C2)=CC(C(N)=O)=C1,7RDY-zinc,220,-8.193181818181818,-8.2,-7.8,-8.5,0.0564640591966168
COC1=CC=CC(CC(NC(=O)C2=CC=C(N3C=CN=C3)C=N2)C2=CC=CC=C2)=C1,7RDY-zinc,975,-8.188636363636364,-8.2,-8.0,-8.4,0.0205655391120512
CC1=C(NC(=O)C2=CC=C3C(=O)N(C)C(=O)NC3=C2)C=CC=C1C(=O)NC1=CC=CC=C1,7RDY-zinc,195,-8.186363636363636,-8.15,-7.1,-8.8,0.2393446088794934
CC(NC(=O)C1=CC=CC2=C1C(=O)NN2)C(NC(=O)C1=CC=C(C#N)C=C1F)C1=CC=CC=C1,7RDY-zinc,599,-8.186363636363636,-8.2,-8.0,-8.3,0.0091120507399576
O=C(NCC1=C(F)C2=CC=CC=C2C=C1)C1=CC=C(C2=NNC(=O)C=C2)C=C1,7RDY-zinc,429,-8.186363636363636,-8.2,-7.9,-8.4,0.0477167019027488
O=C(NCC1=CN(C2=CC=CC=C2C2=CC=CC=C2)N=N1)C1=CC(F)=CN=C1O,7RDY-zinc,957,-8.18409090909091,-8.15,-8.0,-8.4,0.0357875264270615
O=C(NC1=CC=NC(COC2=CC=CC=C2)=N1)C1=CC=NC2=CC=C(F)C=C12,7RDY-zinc,683,-8.184090909090909,-8.2,-7.9,-8.4,0.0218340380549682
NC1=CC(F)=CN=C1C(=O)NC1=CC(NC(=O)C2=CC=CC3=NC=CC=C23)=CC=C1,7RDY-zinc,719,-8.181818181818182,-8.2,-7.8,-8.6,0.1471035940803384
O=C(CNC(=O)C1=NC=CC=C1O)NC(C1=CC=CC=C1)C1=CC=C(OC(F)F)C=C1,7RDY-zinc,169,-8.179545454545455,-8.25,-7.7,-8.5,0.096548625792812
O=C(NC1=CC=CC=C1OC1=CC(F)=CC(F)=C1)C1=CN=C2N=CNC(=O)C2=C1,7RDY-zinc,606,-8.179545454545455,-8.2,-8.0,-8.2,0.0030602536997885
O=C(NC1=CC=C(C2=CNC(=O)N2)C=C1)C1=CN(C2=CC=CC=C2F)C(=O)C=C1,7RDY-zinc,992,-8.179545454545455,-8.2,-8.0,-8.3,0.0160835095137418
CN1C(C(=O)NC2=CC=C(F)C(C3=CN(C4=CC=CC=C4)N=N3)=C2)=CC=CC1=O,7RDY-zinc,372,-8.17843137254902,-8.2,-7.9,-8.5,0.0353254901960783
N#CC1=CC(C2=CC=NC=C2)=CC(NC(=O)NC2=CN(C3=CC=CC=C3)N=N2)=C1,7RDY-zinc,949,-8.177272727272728,-8.2,-8.0,-8.3,0.0097040169133195
N#CC1=CC=C(C2=CC=CC(COC(=O)C3=CC=CN4C(=O)NN=C34)=C2)C=C1F,7RDY-zinc,437,-8.177272727272726,-8.2,-7.8,-8.3,0.0106342494714588
O=C(NCC1=CC=C(C2=CNC(=O)C=C2)C=C1)C1=CN(C2=CC=CC=C2)C(=O)C=C1,7RDY-no-extra,293,-8.170454545454545,-8.2,-7.1,-8.7,0.1598044397463005
CC1=CC=C(C2=CC=CC(NC(=O)C3=CC(C4=CC=NC=C4)=NN=C3O)=N2)C=C1,7RDY-zinc,382,-8.170454545454545,-8.149999999999999,-6.8,-8.8,0.4170137420718822
N#CCC1=CC=C(OCC2=CC(NC(=O)C3=CC4=CC=CN4C(=O)N3)=CC=C2)C=C1,7RDY-zinc,778,-8.170454545454545,-8.2,-7.8,-8.3,0.0211997885835097
CN1C=CC2=CC(NC(=O)C3=NOC(COC4=CC=C(F)C=C4)=C3)=CC=C2C1=O,7RDY-zinc,670,-8.170454545454545,-8.2,-8.0,-8.3,0.003990486257928
CC1=CNC(=O)N1C1=CC=CC(C(=O)NCC2=CC(OC3=CC=C(F)C(F)=C3)=CC=N2)=C1,7RDY-zinc,93,-8.165909090909091,-8.2,-7.5,-8.3,0.0255549682875264
O=C(NCC1=CC(OC2=CC(F)=CC=C2)=CC=N1)C1=CN(C2=CC=CC=C2Cl)N=N1,7RDY-zinc,613,-8.165909090909091,-8.3,-6.8,-8.4,0.0799735729386894
O=C(NC1=NC(C2=CC(F)=CC(F)=C2)=CC=N1)C1=CN=CN1C1=CC(F)=CC=C1,7RDY-zinc,705,-8.165909090909091,-8.2,-7.1,-8.6,0.2092758985200843
CC1=C(NC(=O)C2=CN=CC3=C2C=CNC3=O)C=CC=C1C(=O)NC1=CC=CC=C1,7RDY-zinc,315,-8.159090909090908,-8.25,-7.8,-8.4,0.0596828752642701
O=C(NC1=NC(O)=CC=C1C1=CC=CC=C1)C1=NN(C2=CC=C(F)C=C2)C=CC1=O,7RDY-no-extra,396,-8.159090909090908,-8.25,-6.4,-9.0,0.6024735729386897
CC1=CC=NN=C1C(=O)NC1=CC=CC(NC(=O)C2=CC3=CC(F)=CC=C3C=N2)=C1,7RDY-zinc,210,-8.156818181818181,-8.05,-7.7,-8.8,0.1494873150105709
O=C(NC1=CC(C2=CC=CC=C2)=CC(C(F)(F)F)=C1)C1=C2NC(=O)C=CN2N=C1,7RDY-no-extra,519,-8.152272727272727,-8.0,-7.7,-8.6,0.1132505285412262
CC(=O)NC1=CC=C(OC2=CC=C(C(=O)NC3=CC=CC4=CN=NC=C34)C=C2)N=C1,7RDY-no-extra,272,-8.15,-8.45,-7.1,-8.6,0.2174418604651166
O=C(NC1=NC(O)=CC=C1C1=CC=CC=C1)C1=CN(C2=CC(F)=CC=C2)C(=O)C=C1,7RDY-no-extra,291,-8.15,-8.15,-6.6,-8.9,0.5955813953488388
CN1C(C(=O)NC2=CC=C3C=CNC(=O)C3=C2)=CC=C1C(=O)C1=CC=CC=C1F,7RDY-zinc,521,-8.15,-8.2,-7.7,-8.5,0.1262790697674416
O=C(NC1=CC=C(C2=CNC(=O)N2)C=C1)C1=CC(CC2=CC=CC=C2)=CC=C1O,7RDY-zinc,994,-8.15,-8.15,-7.9,-8.4,0.0639534883720929
O=C(NC1=NN(C2=CC=C(F)C(F)=C2)C=N1)C1=NC(C2=CC=C(F)C=C2)=NC=C1,7RDY-zinc,398,-8.149999999999999,-8.15,-7.4,-8.7,0.3011627906976736
CC1=CC=C(C(=O)NC2=CC=CC=C2)C=C1NC(=O)C1=CN=C(O)C2=CC=NC=C12,7RDY-zinc,511,-8.147727272727273,-8.2,-8.0,-8.3,0.0099947145877378
O=C(NCC1=CC=C(C2=CNC(=O)C=C2)C=C1)C1=C2C=CC=C(F)C2=CN=C1,7RDY-no-extra,623,-8.147727272727273,-8.15,-7.0,-8.6,0.1662737843551798
CN1C(=O)NC2=CC(C(=O)NC3=CC=CC(Cl)=C3SC3=CC=CC=N3)=CC=C2C1=O,7RDY-no-extra,189,-8.147727272727273,-8.15,-7.8,-8.4,0.0653435517970402
O=C(CCC1=CC2=CC=CC=C2NC1=O)NC1=CN(C2=CC=CC=C2)C(=O)C=C1,7RDY-zinc,241,-8.143181818181818,-8.3,-7.4,-8.7,0.2313477801268495
CC1=C(C(=O)NCC2=CC=C(C3=CNC(=O)C=C3)C=C2)OC(=O)C2=CC=CC=C12,7RDY-zinc,667,-8.143181818181818,-8.15,-7.4,-8.7,0.2183245243128963
O=C(NC1=CC=CC(CC2=CC=CC=C2)=N1)C1=NN(C2=CC=CC=C2F)C=CC1=O,7RDY-no-extra,489,-8.143181818181818,-8.2,-7.0,-8.6,0.2248361522198731
O=C(NC1=CC=CC(OCC2=CC=CC=N2)=C1)C1=CN=CN1C1=CC=C(O)C=C1,7RDY-no-extra,377,-8.14090909090909,-8.0,-7.5,-8.4,0.0447991543340381
O=C(C1=CC=C(F)C(F)=C1)C1=CC=CC=C1C(=O)N1CC2=CC(F)=CN=C2C1,7RDY-zinc,72,-8.14090909090909,-7.95,-7.9,-8.4,0.0629386892177589
CC1=NN(C2=CC=C(OC(F)(F)F)C=C2)C(NC(=O)C2=CC=NC(C3=NNC=C3)=C2)=C1,7RDY-no-extra,455,-8.138636363636364,-8.2,-7.1,-8.7,0.0777748414376321
COC1=CC=C2C(C(=O)NC3=CC=C(NC(=O)C4=CC(O)=CC=C4)N=C3)=CNC2=C1,7RDY-zinc,529,-8.138636363636364,-8.0,-7.3,-8.8,0.2894027484143767
CN1C=CC2=CC(NC(=O)NC3=CC(C4=CC=C(O)N=C4)=CC=C3)=CC=C2C1=O,7RDY-no-extra,469,-8.136363636363637,-8.15,-7.9,-8.4,0.0544608879492602
O=C(NCC1=NOC(C2=CC=CC=C2)=N1)C1=CC=NC=C1OC1=CC=C(F)C=C1,7RDY-zinc,548,-8.131818181818183,-8.1,-7.0,-8.8,0.4761733615221986
O=C(NC1=NOC=C1C1=CC=C(F)C=C1F)C1=CC(=O)N(C2=CC=CC=C2)N=C1,7RDY-zinc,102,-8.129545454545454,-8.35,-7.1,-8.6,0.2811997885835092
CC1=CC=NC(C2=CC=CC(NC(=O)C3=CN(C4=C(F)C=CC=C4F)N=N3)=C2)=N1,7RDY-zinc,51,-8.129545454545454,-8.15,-7.7,-8.5,0.1416649048625791
O=C(NC1=CC=C(OCC2=CN=CC=N2)C=C1)C1=CC=CC(C2=NNC(=O)C=C2)=C1,7RDY-zinc,18,-8.127272727272727,-8.2,-7.2,-8.3,0.0573784355179704
CC1=NC2=CC=CC=C2N(CCNC(=O)C2=CC=CC(N3N=CC=C3C(F)(F)F)=C2)C1=O,7RDY-no-extra,135,-8.122727272727273,-8.15,-7.4,-8.4,0.0804016913319245
CN1C=C(NC(=O)C2=CC(=O)N(C3=CC=CC=C3)N2)C(C2=CC=C(F)C=C2F)=N1,7RDY-zinc,378,-8.122222222222222,-8.2,-8.0,-8.2,0.0097777777777776
O=C(NC1=CC=C(OC2=CC=CC=C2)N=C1)C1=C(F)C=C(C2=NNN=N2)C=C1F,7RDY-no-extra,243,-8.120454545454546,-8.2,-7.4,-8.7,0.2891067653276948
O=C(NC1=CC=C(C2=NOC(C(F)(F)F)=C2)C=C1)C1=CC=C2C(=O)NC=CC2=N1,7RDY-zinc,357,-8.118181818181819,-8.100000000000001,-7.4,-8.9,0.5289640591966195
O=C(NC1=CN(CC2=CC=CC=C2)C(=O)C=C1)C1=CC=NC2=CC=C(F)C=C12,7RDY-zinc,344,-8.118181818181817,-8.1,-8.0,-8.4,0.0075687103594078
COC1=CC=C(C(=O)C2=CC=CC=C2C(=O)NC2=CC(CO)=CC(F)=C2)C=C1F,7RDY-zinc,125,-8.118181818181817,-8.1,-8.0,-8.3,0.0089640591966171
COC(=O)C1=NC=CC2=CC(NC(=O)C3=C(C(=O)C4=CC=CC=C4)N=CN3)=CC=C12,7RDY-zinc,851,-8.115909090909092,-8.15,-7.6,-8.3,0.0385782241014798
CN1C(=O)NC2=CC(C(=O)NC3=CC(F)=CC=C3NC(=O)C3=CC=CC=N3)=CC=C2C1=O,7RDY-no-extra,898,-8.115909090909092,-8.25,-7.3,-9.2,0.3190433403805492
O=C(NCC1=NOC(C2=CC=C(F)C=C2)=C1)C1=CN(C2=C(F)C=CC=C2F)N=N1,7RDY-zinc,360,-8.115909090909092,-8.149999999999999,-7.5,-8.4,0.0832293868921779
O=C(OCC1=CC=C(C2=CC=CC=N2)N=C1)C1=CC2=C(NC(=O)C=C2)C(F)=C1,7RDY-zinc,853,-8.11590909090909,-8.1,-8.0,-8.5,0.0088107822410148
CC1=CN(C2=CC=C(F)C=C2)N=C1NC(=O)C1=CN(C2=C(F)C=CC=C2F)N=N1,7RDY-no-extra,869,-8.11590909090909,-8.1,-7.6,-8.6,0.2157875264270614
CN1C=CC(=O)C2=CC(NC(=O)NC(C3=CC=NC=C3)C3=CC=C(F)C=C3)=CC=C21,7RDY-no-extra,520,-8.11590909090909,-8.2,-7.4,-8.7,0.3525317124735748
CN1N=CN=C1C1=CC=CC(NC(=O)C2=NOC(C3=C(F)C=C(F)C=C3F)=C2)=C1,7RDY-zinc,791,-8.113636363636363,-8.25,-7.7,-8.5,0.1565539112050737
N#CC1=CC(OC2=CC=CC=C2NC(=O)C2=CC=C3C=NNC(=O)C3=C2)=CC=C1,7RDY-no-extra,506,-8.111363636363636,-8.2,-7.9,-8.3,0.0187050739957716
O=C(O)C1=CC=CC(C2=CC=CC(CNC(=O)C3=CC=CC=C3N3N=CC=N3)=C2)=C1,7RDY-zinc,698,-8.111363636363636,-7.9,-7.6,-9.0,0.1740539112050734
CN1C(=O)C=CC2=CC=C(NC(=O)NCC3=CC=C(C4=CNC(=O)C=C4)C=C3)C=C21,7RDY-zinc,54,-8.10909090909091,-8.1,-7.3,-9.0,0.3524735729386878
O=C(NCCN1C=CC(=O)C=C1)NC1=NC(C2=CC=CC=C2)=C(C2=CC=CC=C2)O1,7RDY-zinc,770,-8.109090909090908,-8.15,-7.2,-8.7,0.3603805496828757
O=C(OCC1=CC=CC=C1)C(F)(F)C1=CC=CC(C2=CC=CC3=C2NC(=O)N3)=N1,7RDY-zinc,174,-8.106818181818182,-8.1,-7.5,-8.5,0.1406501057082445
O=C(O)C1=CC=CC(C2=CC=CC=C2CNC(=O)C2=CNC(C3=CC=NC=C3)=N2)=C1,7RDY-zinc,782,-8.104545454545455,-8.149999999999999,-6.9,-8.8,0.456723044397463
CC1=NC=C(C(=O)NC2=CC=CC(NC(=O)NCC3=CC=NC=C3)=C2)N1C1=CC=CC=C1,7RDY-zinc,499,-8.102857142857143,-8.0,-7.8,-8.4,0.0532268907563024
CN1C=CC2=C(C(=O)NCC3=CC=C(NC(=O)C4=CC=CC=C4O)C=C3)C=CN=C21,7RDY-no-extra,278,-8.1,-8.1,-7.8,-8.4,0.092093023255814
CC(NC(=O)C1=CC=CC(CC2=CC=CC=N2)=C1)C1=CN(C2=CC=C(F)C=C2)N=N1,7RDY-zinc,871,-8.097727272727273,-8.05,-7.6,-8.7,0.2546458773784353
O=C(C1=CC=CC=C1)C1=CC=C(C2=NC(C3=NC(O)=CC=C3F)=NO2)C=C1,7RDY-no-extra,654,-8.097727272727273,-8.15,-7.8,-8.3,0.04534355179704
O=C(O)C1=CN=C2N=C(NC(=O)C3=CC=CC=C3C(O)C3=CC=CC=C3)C=CC2=C1,7RDY-no-extra,53,-8.095454545454546,-8.4,-6.7,-8.5,0.4278858350951372
CC1=CN(C2=CC=C(C(=O)NC3=CC(NC(=O)C4=COC(=O)N4)=CC=C3)C=C2)C=C1,7RDY-zinc,669,-8.095454545454546,-8.35,-7.0,-8.7,0.3697463002114154
O=C(NC1=CC=C(C2=CC=CC=C2F)N=N1)NC1=NN(C2=CC=C(F)C=C2)N=C1,7RDY-no-extra,934,-8.093181818181819,-8.05,-7.3,-8.8,0.4987896405919666
O=C(NC1=CC=CC=C1NC(=O)C1=CC=C2C=CC=CC2=N1)C1=CC(CO)=CN=C1,7RDY-zinc,45,-8.090909090909092,-8.05,-7.6,-8.5,0.1627061310782247
COC1=CC=C(C(=O)NC2=NN(C3=CC=C(F)C=C3)N=C2)C=C1C1=CC=CC=N1,7RDY-zinc,238,-8.088636363636365,-8.05,-7.7,-8.3,0.0452167019027487
O=C(NC1=CC=CC(N2C=NNC2=O)=C1)C1=NOC(C2=C(F)C=C(F)C=C2F)=C1,7RDY-zinc,544,-8.088636363636365,-8.1,-7.4,-8.9,0.4689376321353071
O=C(NCC(F)(F)C1=CC=CC2=CC=CN=C12)C1=NNC(C2=CC=CC=C2O)=C1,7RDY-zinc,356,-8.088636363636363,-8.25,-7.5,-8.4,0.1368446088794934
COC(=O)CN1C=NC2=CC=C(NC(=O)NC(C)CC3=CC=C4C=CC=CC4=C3)C=C2C1=O,7RDY-no-extra,376,-8.088636363636363,-8.25,-6.9,-8.8,0.1912632135306554
COC1=CC=CC(CC(NC(=O)NCCN2N=CC3=CC=CC=C3C2=O)C2=CC=CC=C2)=C1,7RDY-no-extra,204,-8.086363636363636,-8.15,-7.2,-8.5,0.1314376321353068
O=C(NC1=CC=CC(C2=CN=CN=C2)=C1)NC1=NN(C2=CC(F)=CC(F)=C2)C=N1,7RDY-no-extra,956,-8.086363636363636,-8.1,-8.0,-8.2,0.0081818181818181
CN(C(=O)C1=CC=C(N2C=NC3=CC=CC=C3C2=O)C=C1)C1=CN=CC(C#N)=C1,7RDY-zinc,75,-8.08409090909091,-8.0,-7.8,-8.3,0.041834038054968
COC1=CC=C2NC(C(=O)NC3=CC(CC4=CC=CC=C4)=CC=N3)=CC(=O)C2=C1,7RDY-zinc,939,-8.084090909090909,-8.149999999999999,-7.1,-8.8,0.4376479915433405
O=C(NC(CC1=CC=CC=C1)C(O)C1=CC=CC=C1)C1=CC=C2C=CN=C(O)C2=N1,7RDY-zinc,157,-8.084090909090909,-8.05,-7.2,-8.6,0.271601479915433
O=C(NC1=CC=CC=C1C1=CC=C2C=CC=CC2=C1)C1=CN(C(F)(F)CO)N=N1,7RDY-zinc,586,-8.084090909090909,-8.1,-7.7,-8.2,0.0116014799154332
CN1C=NC2=CC=CC(CNC(=O)C3=CC=NC(OC4=CC=C(F)C=C4F)=C3)=C21,7RDY-no-extra,793,-8.081818181818182,-8.0,-7.9,-8.4,0.039661733615222
N[C@@H](CC1=CC=C(NC(=O)C2=CC=C(N3C=CC4=CC=CC=C43)C=C2)C=C1)C(=O)O,7RDY-no-extra,686,-8.08181818181818,-8.1,-7.8,-8.2,0.0080338266384778
O=C(NC1=NN(C2=CC=C(F)C=C2)N=C1)C1=CC(C2=CC=CC=C2F)=CN=C1O,7RDY-zinc,707,-8.079545454545455,-8.1,-7.1,-8.5,0.1714323467230445
COC1=C(C(=O)NCC2=CC=C(C3=CC=C4C=CC=CC4=C3)C=C2)NC(=O)NC1=O,7RDY-zinc,230,-8.077272727272726,-7.85,-7.6,-8.6,0.2176109936575051
O=C(NC1=CC(O)=NN1C1=CC=C(F)C=C1F)C1=C(F)C2=CC=CN=C2C=C1,7RDY-zinc,757,-8.075000000000001,-7.95,-7.5,-8.6,0.2409883720930236
CN(CC1=CC=CC(C2=CC=C(C3=NC(=O)NC=C3)N=C2)=C1)C1=CC=CC=C1,7RDY-zinc,388,-8.075000000000001,-8.15,-7.7,-8.4,0.0623837209302331
CN1C=CC(CNC2=CC=C(C(=O)NCC3=CC=CC=C3OC3=CC=CC=N3)C(O)=C2)=N1,7RDY-no-extra,918,-8.074509803921568,-8.1,-7.6,-8.9,0.0759372549019606
O=C(NC1=CC=C(OC2=CC=CC=N2)C=C1)C1=NN(C2=CC=CC=C2F)C=CC1=O,7RDY-no-extra,394,-8.072727272727272,-7.95,-7.7,-8.5,0.0555179704016911
O=C(NC(C(=O)O)C1=CC=CC(C2=CC=NC=C2)=C1)C1=CC=CC2=NC(O)=CC=C12,7RDY-zinc,62,-8.070454545454545,-8.05,-7.6,-8.6,0.1798044397463006
CC1=CC=CC=C1C1=NC(CNC(=O)COC2=CC=CC(OC3=CC=CC=N3)=C2)=NO1,7RDY-no-extra,353,-8.068181818181818,-8.0,-6.8,-8.6,0.1631501057082452
