,ID,SMILES
405,PV-008059999654,N#CC1=CC=C(CC(=O)NC2=NC(C3=CC=CC=N3)=NN2C2=CC=CC=C2)C(F)=C1
406,Z7794860624,O=C(NC1=CN(C2=CC=CC=C2F)N=C1)C1=NOC=C1C1=CC=C(F)C=C1F
407,PV-006781589323,COC(=O)[C@@H](OC(=O)C1=CC=C2NC=CC(=O)C2=C1)C1=CC=C2C=CC=CC2=C1
408,Z4984256705,O=C(NCCC1=NC(C(F)F)=NO1)C1=C(C2=CC=CC=C2)C(C2=CC=CC=C2)=NNC1=O
409,PV-004606621347,O=C(NC1=CC(F)=C(N2C=CN=C2)C(F)=C1)C1=CC2=C(NC(=O)C=C2)C(F)=C1
410,PV-004421282081,O=C(N=C1C=CC=CN1CC1=CC=CC=C1)C1=CC2=C(NC(=O)C=C2)C(F)=C1
411,PV-006258464242,N#CC1=CC(COC2=CC(NC(=O)C3=NN(C4=CC=CN=C4)C=C3)=CC=C2)=CC=C1
412,Z7580280178,O=C(NCC1=C(F)C2=CC=CC=C2C=C1)C1=CC=C(C2=NNC(=O)C=C2)C=C1
413,PV-008225481899,COC1=CC=C(OC)C(C2=CN=CC(NC(=O)C3=CC=C4C(=O)C=CNC4=C3)=C2)=C1
414,PV-006964096499,CC1=CC=C(C(CO)NC(=O)C2=CC(F)=C(F)C=C2C(=O)C2=CC=CC=C2)C=C1
415,PV-004749336073,O=C(OCC1=CC(OCC2=CC=C(F)C=C2F)=CC=C1)C1=CC=CN2N=NC=C12
416,PV-006839046113,O=C(NC1=CC=CN=C1)C1=CC=C(NC(=O)C2=CC=CC=C2C2=CC=NN2)C=C1
417,PV-005177215783,OC1=NC(O)=C2C=C(C3=CC=C(F)C(C(O)C4=CC=CC=C4)=C3)C=CC2=N1
418,PV-004468213166,O=C(NC1=CC=CC(NC(=O)C2=CC3=CN=CC=C3C=C2F)=C1)C1=CC(F)=NN1
419,PV-007865588304,O=C(OCC1=NC(CC2=CC(F)=CC=C2)=NO1)C1=CC=C2C=C(F)C(F)=CC2=N1
420,PV-007723634107,O=C(CNC(=O)C1=CC=CC2=C1C=CN2)NCC1=NC=CC=C1C1=CC=C(F)C=C1
421,PV-006328352791,N#CC1=CC=C(C2=CC=CC(COC(=O)C3=CC=CN4C(=O)NN=C34)=C2)C=C1F
422,PV-007939262255,O=C(NCC(=O)C1=CC=C(F)C2=CC=CC=C12)C1=CC(C2=CC=CC=N2)=CN1
423,PV-008550150630,O=C(NC1=NN(C2=CC=NC=C2)C=C1)C1=CC=CN=C1NC1=C(F)C(F)=CC=C1
424,PV-007475261849,NC(=O)C(NC(=O)C1=C(O)C=CC2=CC=CC=C12)C1=CC=C2C=CC=CC2=C1
425,PV-008659864817,CN1C=C(OC2=CC=C(NC(=O)C3=C(O)C4=CC=C(F)C(F)=C4N=C3)C=C2)C=N1
426,PV-006308180659,O=C(NC1=CC=CC(C2=NNC(=O)N2)=C1)C1=CC=NC=C1OC1=CC=C(F)C=C1
427,PV-005200441710,O=C(NCC1=NOC(C2=CC=CC=N2)=C1)C1=CC=C(OC2=CC=CC=C2F)N=C1
428,PV-006763301310,O=C(NCC1=CC=C(C2=CC(F)=CC=C2)O1)C1=CC(=O)C2=C(C=CC=C2O)O1
429,Z1334416095,O=C(NCC1=CC(OC2=CC=C(F)C(F)=C2)=CC=N1)C1=CN=C(C2=CN=CC=N2)S1
430,PV-008481491302,CC1=NC2=CC(C(=O)N(C)C3=CC=CC(C(O)C4=CC=CC=C4)=C3)=CC=C2C(=O)N1
431,PV-006900142040,COC(=O)C1=CC=C2N=CC=CC2=C1C1=CC=C(CN2C=CC=CC2=O)C=C1
432,PV-005985118194,O=C(NCC1=CNC2=CC=C(F)C=C12)C1=CC(=O)C(OCC2=CC=CC=C2)=CO1
433,PV-008817631568,CC1=NC2=CC=CC=C2C(=O)N1C1=CC=C(C2=CN=C(N)C(OC(F)F)=C2)C=C1
434,Z1585036641,CN1C=CC(C(NC(=O)C2=C3C=CC(OC(F)(F)F)=CC3=NN2)C2=CC=C(F)C=C2)=N1
435,PV-007459647490,O=C(NCC1=NOC(C2=CC=CC=N2)=C1)C1=CC(C2=CC=CC=C2F)=CN=C1O
436,Z7624339907,CN1C=C(C#N)C=C(NC(=O)C2=CC=C(N3C=NC4=CC=CC=C4C3=O)C=C2)C1=O
437,PV-004672623245,NC(=O)C1=CC=CC(C(=O)NC2=CN3C=C(C4=CC=CC=C4)N=C3C=C2)=C1F
438,PV-008140877266,O=C(NC1=CC=CC(C2=CNN=N2)=C1)C1=CC2=CC(C(F)(F)F)=CC=C2C(=O)O1
439,PV-007485228184,O=C(CN(C(=O)C1=CC=NN1C1=CC=NC=C1)C1=CC=CC=C1)NC1=CC=CC=C1
440,PV-004510425927,O=C(NC1=CC=C2C(=O)NC=NC2=C1)C1=CN(C2=CC=C(F)C=C2)C(=O)C=C1
441,PV-006069139400,O=C(NC1=CC=CC(COCC2=CC=CC=C2)=C1)C1=CC=CC2=C1C=NNC2=O
442,PV-004888391802,O=C(COC(=O)C1=CC2=C(NC(=O)C=C2)C(F)=C1)NC1=CN=C2C=CC=CC2=C1
443,PV-007611700262,NC1=NC(C(=O)NC(C(=O)CC2=CC=CC=C2)C2=CC=CC=C2)=C2C=CC=CC2=N1
444,PV-008142440308,COC(=O)C1=CC(NC(=O)C2=CN(C3=CC(F)=CC=C3)C(=O)C=C2)=CC(C)=C1F
445,Z7663592232,CC1=NC2=CC=C(C(=O)NC3=CC=C(OC4=CC=CC=C4)C(C#N)=C3)N=C2C(=O)N1
446,PV-009304652171,CC1=CN=C(C(=O)NC2=CC=C(F)C(C(=O)C3=CC=CC=C3)=C2)C=C1C1=NNN=N1
447,Z2223416078,CC1=NN(C2=CC=C(OC(F)(F)F)C=C2)C(NC(=O)C2=CC=NC(C3=NNC=C3)=C2)=C1
448,PV-006639818444,C[C@@H](NC(=O)C1=CC=C2NC(=O)NC(=O)C2=C1)C1=CC=C(C2=CC=CC=C2)C=C1
449,PV-006037766247,O=C(NC1=CC=CN(CC2=CC=C(F)C=C2)C1=O)C1=NN(C2=CC=CN=C2)C=C1
450,PV-007567672236,O=C(CC1=CC(=O)N(C2=CC=C(F)C=C2)N1)NC(C1=CC=CC=C1)C1=COC=C1
451,PV-004664590651,COC1=CC(N2C=CC(NC(=O)C3=CC(F)=CC=C3N3C=CN=C3)=N2)=CC=C1F
452,PV-004507154577,CN1C(C2=CC=C(C(=O)NC3=CC=C(F)C(C4=CC=NC=C4)=C3)C=C2)=NNC1=O
453,PV-002151768591,COC(=O)C1=NC=CC2=CC(NC(=O)C3=CN(C4=CC=CC=C4F)N=C3)=CC=C12
454,PV-002340723474,COC(=O)C1=CC=CC(C2=CC=CC=C2CNC(=O)CC2=CC=C3NN=CC3=C2)=C1
455,PV-007941594919,COC(=O)C1=CC=C2C(C(=O)NC3=CC(F)=C(N4C=CN=C4)C(F)=C3)=CNC2=C1
456,PV-006989798392,O=C(CC1=NNC(=O)C2=CC=CC=C12)NC1=NC(C2=CC(F)=CC(F)=C2)=CC=N1
457,Z1537542499,CC1=CN2C(C(=O)N(CC(N)=O)CC3=CC=CC(OC4=CC=CC=C4)=C3)=CN=C2C=C1
458,PV-007563964536,O=C(NS(=O)(=O)C1=CC2=CC=CC=C2C(F)=C1)C1=CC=C2NC=CC(=O)C2=C1
459,Z7593892390,CN1C(C(=O)NC2=CC=C3OC(CO)=CC3=C2)=CC=C1C(=O)C1=CC=CC=C1F
460,PV-002391824887,O=C(NC1=CC=NC(COC2=CC=CC=C2)=N1)C1=CC=CN=C1C1=CC=NC=C1
461,PV-008652492901,COC(=O)C1=CC2=C(C=C1C)N=C(C1=CC=C(C3=CC(CO)=CC=C3)C=N1)NC2=O
462,Z1928131778,CC1=CN2C(C(=O)NC3=CC(S(=O)(=O)NC4=CC=CC=C4)=C(F)C=C3C)=CN=C2C=C1
463,Z1339313097,CN1C(=O)COC2=CC=C(NC(=O)NCC3=CC(OC4=CC=C(F)C(F)=C4)=CC=N3)C=C21
464,PV-008522113477,CN1C=CC(C2=C(C(=O)NC3=CC=C(OC4=CC=CC=C4C#N)C(F)=C3)C=NN2)=N1
465,Z7579157327,COC1=CC(C2=CC=CC=C2)=CC=C1NC(=O)C1=CC=CC=C1N1C=NC=N1
466,PV-002337009395,CC1=CC=C2NN=CC2=C1C(=O)NCC1=CC=C(NC(=O)C2=CC=CC=C2O)C=C1
467,Z7607822447,CNC(=O)C1=CC=C(C(=O)NC2=CC=C(C(C#N)C3=CC=CC=C3)C=C2)C=C1F
468,PV-009408825519,O=C(C1=CC2=CC=CN=C2C=C1F)N(CC1=CC=CC=C1)C1=NC=NC(O)=C1
469,Z1065710442,N#CC1=C(N)N(C2=CC=C(C(=O)N(CC(N)=O)CC3=CC=C(C4=CC=CC=C4)C=C3)C=C2)N=C1
470,Z1927310852,O=C(NCC1=CC(OC2=CC=C(F)C(F)=C2)=CC=N1)C1=CN=NN1C1=CC(F)=CC=C1
471,Z1585036282,CN1C=CC(C(NC(=O)CC2=CC=C(OC3=CC=NC(C#N)=C3)C=C2)C2=CC=C(F)C=C2)=N1
472,PV-007276260198,N#CC1=CC(OC2=CC=C(NC(=O)C3=CC4=C(NC(=O)C=C4)C(F)=C3)C=C2)=CC=N1
473,Z1585060741,CN1C=CC(C(NC(=O)C2=CC=C(NC(=O)C3=CNC(=O)C=C3)C=C2)C2=CC=C(F)C=C2)=N1
474,PV-008732931267,O=C(CN1C=NC(C2=CC=CC=C2)=CC1=O)NC1=C(F)C(C2=CC=NC=C2)=CC=C1
475,PV-009945877917,O=C(NC1=CC=CC(CC2=CC=CC=C2)=N1)C1=NN(C2=CC=CC=C2F)C=CC1=O
476,Z7600122491,O=C(NC1=C(F)C=C(F)C=C1C1=CC=CC=C1)C1=CC=C2C=CC(=O)NC2=N1
477,PV-008655727161,N#CC1=CC(C2=CC=NC=C2)=CC(NC(=O)C2=NN(C3=CC=C(F)C=C3)C(N)=C2)=C1
478,PV-009470604806,O=C(CN1C=NC(C2=CC=CC=C2)=CC1=O)NC1=CC(=O)N(C2=CC=CC=C2)C=C1
479,Z7629125207,O=C(NCC1=NC=CC=C1C1=CC=C(F)C=C1)C1=CC(=O)C2=CC=C(O)C=C2O1
480,PV-009366965633,O=C(C1=NC(C2=CC=C(F)C=C2)=NC=C1)N(CC1=CC=CC=C1)C1=NC=NC(O)=C1
481,PV-006757493935,O=C(NC1=CC=C(OC2=CC=CN=C2)C=C1)C1=CN(C2=C(F)C=CC=C2F)N=N1
482,PV-005474100299,O=C(NC1=CC=CC=C1C(O)C1=CC=CC=N1)C1=CC2=C(NC(=O)C=C2)C(F)=C1
483,PV-008811460825,CC1=CC=C(NC(=O)C2=CN(C3=CN(C)N=C3)C(=O)C=C2)C(C2=CC=CC=C2F)=C1
484,Z851240064,O=C(CN1C(=O)C=NC2=CC=CC=C21)OCC1=COC(C2=CC(C(F)(F)F)=CC=C2)=N1
485,PV-007526358081,CN1C=C(CC(=O)NCC2=NC=CC=C2C2=CC=C(F)C=C2)C2=CC=CC=C2C1=O
486,Z1204255251,O=C(NC(C1=CC=CC=C1)C1=COC=C1)C1=NN(C2=CC(F)=CC=C2)C=CC1=O
487,Z7692863834,O=C(NC1=CC=C2OC=CC(=O)C2=C1)C1=CC(C2=C(F)C=C(F)C=C2F)=NO1
488,Z7746847469,O=C(NCC1=CC=NC(C2=CC=CC=N2)=N1)C1=C(C2=CC=C(F)C(F)=C2)C=CO1
489,PV-007158229887,N#CC1=CC(OC2=CC=CC=C2NC(=O)C2=CC=C3C=NNC(=O)C3=C2)=CC=C1
490,PV-006909824060,O=C(C1=CN(C2=CC(F)=CC=C2)C(=O)C=C1)N(CC1=CN=CN1)C1=CC=CC=C1
491,Z7593899199,CN1C(C(=O)NC2=CC=C3C=CNC(=O)C3=C2)=CC=C1C(=O)C1=CC=CC=C1F
492,Z4984262651,COCC1=NC=C(NC(=O)C2=C(C3=CC=CC=C3)C(C3=CC=CC=C3)=NNC2=O)C(C)=N1
493,PV-006783939585,CC1=CC(C(=O)NC2=CC=C(N3C=CC(=O)C=C3)N=C2)=CC=C1C1=CC=NC=C1
494,Z5017224812,O=C(CC1=CC=CC=C1OCC1=CC=NC=C1)NC(CC1=CN=C2C=CC=CC2=C1)C(=O)O
495,PV-005477031800,O=C(NCC1=COC2=CC=C(F)C=C12)C1=CN(C2=CC=CC=C2F)C(=O)C=C1
496,PV-006893161166,CC1=CC(F)=CC(CO)=C1C1=CC(=O)N2C=CC=C(OCC3=CC=CC=C3)C2=N1
497,Z1314226103,CC1=NC=C(C(=O)NC2=CC=CC(NC(=O)NCC3=CC=NC=C3)=C2)N1C1=CC=CC=C1
498,PV-009896823861,O=C(NC1=CC=CN(C2=CC=CC=C2)C1=O)C(C1=CC=CC=C1)N1C=CC=C1
499,PV-007283725610,O=C(NC1=CC=CN(C2=CC=CC=C2)C1=O)C1=C(C(F)(F)F)N=C2C=CC=CN12
500,Z7610342728,CC1=CC=C(C(=O)NC2=CC=CC=C2)C=C1NC(=O)C1=CN=C(O)C2=CC=NC=C12
501,Z1315403296,NS(=O)(=O)C1=CC=C(SC2=CC=CC=C2C(=O)NCC2=CC=C3C=COC3=C2)C=C1
502,PV-004597061807,NC(=O)C1=CC=C(CN2N=C(C3=CC=CC4=CC=CC=C34)C=CC2=O)C(F)=C1
503,PV-009934402056,CN1C=CC(=O)C2=CC(NC(=O)NC(C3=CC=NC=C3)C3=CC=C(F)C=C3)=CC=C21
504,PV-006496177220,NCC1=CC=CC2=CC=C(C(=O)NC3=CN(CC4=CC=CC=C4)C(=O)C=C3)C=C12
505,Z7740394034,CN1C(C(=O)NC2=CC(C#N)=CC(C3=CC=NC=C3)=C2)=CC2=CC=CC=C2C1=O
506,PV-007243203142,O=C(NC1=CC=CN(C2=CC=CC=C2)C1=O)C1=C(F)C2=CC=CN=C2C=C1
507,PV-008460222886,COC1=CC=CC(OCC2=CC=CC=C2)=C1C(=O)NC1=CN=C2C=CC=CN2C1=O
508,PV-005940778824,NC(=O)C1=CC=CC(COC2=CC=C(C3=CC=C4OC(=O)NC(=O)C4=C3)C=C2)=C1
509,PV-008253880696,O=C(NC1=CC=CN(C2=CC=CC=C2)C1=O)C1=CC2=CC=CN=C2C(F)=C1
510,Z7587923121,O=C(NC1=CN(C2=CC=CC=C2)C(=O)C=C1)C1=C2C=CC=C(F)C2=CN=C1
511,PV-008751229410,CN1C(C(=O)NC2=NC3=C(C=C(F)C(F)=C3)N2)=CC=C1C(=O)C1=CC=CC=C1F
512,PV-008050550836,O=C(NC1=CC(C2=CC=CC=C2)=CC(C(F)(F)F)=C1)C1=C2NC(=O)C=CN2N=C1
513,PV-008179017293,COC1=CC=CC(OCC2=CC=CC=C2)=C1C(=O)NC1=CC=CC2=C1NC=NC2=O
514,PV-004232839922,COC1=CC=C(NC(=O)C2=C(F)C(C(N)=O)=CC=C2)C=C1C(=O)C1=CC=CC=C1
515,Z7626052094,O=C(NC1=CC=CN=C1)C1=CC=C(CNC(=O)C2=CC(C3=CC=CC=N3)=CN2)C=C1
516,PV-007552455989,O=C(NCC1=CC=CC=N1)C1=CC=C(CNC(=O)C2=CNC3=C2C=CC=C3F)C=C1
517,PV-007500462776,O=C(NC(CN1C=CC=CC1=O)C1=CC=CC=C1)C1=CN(C2=CC(O)=CC=C2)N=C1
518,Z1314411128,CN(C(=O)C1=NN=C2C=CC=CC2=C1N)C(C1=CC=CN=C1)C1=CC=C(F)C(F)=C1
519,PV-008005047001,CC1=CC(NC(CN2C=CC=CC2=O)C2=CC=CC=C2)=NC(=O)N1C1=CC=CC=C1
520,PV-007901872596,O=C(NC(C(=O)O)C1=CC=CC(C2=CC=NC=C2)=C1)C1=CC=C(C2=CC=CC=N2)O1
521,PV-008760378894,COC1=CC(C(=O)NC2=CC=C(C)C(C(=O)C3=CC=CC=C3)=C2)=CC2=C1NC(=O)N2
522,PV-006982308688,O=C(CC1=CC2=CC=CC=C2C(=O)O1)NCC1=CC=CC=C1OC1=CC=CC=N1
523,PV-004478537997,N#CC1=CC=C(CC(=O)NC2=CC(NC(=O)C3=CC=NC4=C3NC=C4)=CC=C2)C=C1
524,PV-004406221297,O=C(OCC1=CN=C(C2=CN=CN=C2)N=C1)C1=CC=CC=C1C1=CC=CC=C1
525,PV-007743381267,O=C(NC1=CC(C2=CC=CC=C2)=CC=C1C(=O)O)C1=CC=C2C=CN=C(O)C2=N1
526,Z7600020779,O=C(CC1=CC=CC=C1OC1=CC=NC=C1)NC1=CC=C(C2=CNC(=O)N2)C=C1
527,PV-008691571730,O=C1CC(C2=CC=C(C(=O)NC3=CC=C(F)C(C(=O)C4=CC=CC=C4)=C3)C=C2)CN1
528,PV-005389791961,O=C(NC(C1=CC=CN=C1)C1=CC=CC=N1)C1=CC=C2C=C(F)C(F)=CC2=N1
529,Z7794897534,COC1=CC(N2C=CN=C2)=CC=C1NC(=O)C1=NOC=C1C1=CC=C(F)C=C1F
530,PV-007521481796,O=C(NC1=CC=CC(N2C=NNC2=O)=C1)C1=NOC(C2=C(F)C=C(F)C=C2F)=C1
531,PV-007211573495,O=C(NC1=CC=C2C=CN(CC3=CC=CC=C3F)C2=C1)C1=C(F)C(=O)NC(=O)N1
532,Z7610421737,O=C(NC1=CC=C(OC2=CC=CC=C2F)N=C1)C1=CN=C(O)C2=CC=NC=C12
533,PV-007855112698,O=C(NC(C(=O)O)C1=CC=CC(C2=CC=NC=C2)=C1)C1=CC=C(C2=CC=CO2)N=C1
534,PV-007474851570,COC1=CC=C2C(C(=O)NC3=CC=C(NC(=O)C4=CC(O)=CC=C4)N=C3)=CNC2=C1
535,PV-004337935244,COC1=CC=CC(C2=CC=C(CNC(=O)C3=CC=C4C(=O)NN=CC4=C3)C=C2)=C1
536,PV-007756418059,CCOC1=CC=C(C(NC(=O)C2=CNC(=O)C3=CC=CN=C23)C2=CC=CC=C2)C=C1
537,Z1442215654,NC(=O)C1=CC=C(COC(=O)C2=C(C(F)(F)F)N(C3=CC=CC(F)=C3)N=N2)C(F)=C1
538,Z1374028465,CN(CC1=CC=CC(OC(F)F)=C1)C(=O)C1=CC=CN=C1OC1=CC=CC=C1C(N)=O
539,PV-005234993124,O=C(NC1=CC=C(OC2=CC(F)=CC=C2)N=C1)C1=CC=CC=C1CC1=NC=NN1
540,Z1514675813,CC(OC(=O)COC1=CC=CC(OC2=CC=CC=N2)=C1)C(=O)C1=CC=C2C(=C1)CC(=O)N2C
541,PV-005521190207,CC1=CN(C2=CC=CC=C2)N=C1NC(=O)C1=NN(C2=CC=CC=C2F)C=CC1=O
542,PV-009354516820,O=C(NCC1=NOC(C2=CC=CC=C2)=N1)C1=CC=NC=C1OC1=CC=C(F)C=C1
543,PV-006875023692,CN1C=NC(NC(=O)C2=NN(C3=CC(F)=CC=C3)C=CC2=O)=C1C1=CC=CC=C1
544,PV-006929118662,CC1=CN=NN1C1=CC=CC(NC(=O)C2=CN(C3=CC=CC=C3F)C(=O)C=C2)=C1
545,PV-002086960004,COC(=O)C1=NC=CC2=CC(NC(=O)C3=NN(C4=CC(F)=CC=C4)C=C3)=CC=C12
546,Z1331843708,O=C(NCCC1=CC=C(N2C=CC=N2)C=C1)C1=NN(C2=CC=C(F)C=C2F)C=C1O
547,PV-007789973578,O=C(O)C1=CC=CC(C2=CC=CC(CNC(=O)C3=NN(C4=CC=CC=C4)C=N3)=C2)=C1
548,Z1619734774,CC1=CC(F)=C2N=C(O)C=C(C(=O)NC(C3=CC=C(F)C=C3)C3=NN(C)C=C3)C2=C1
549,Z2223225854,COC1=CC=CC(CC(NC(=O)C2=C(N)N(C3=CC=CC=N3)N=C2)C2=CC=CC=C2)=C1
550,PV-009250738150,O=C(NC1=CC2=CC=CC=C2C(=O)N1)C1=CC=NC(N2C=CC(C(F)(F)F)=N2)=C1
551,Z2181532032,CNC(=O)C1=CC(OC2=CC=C(NC(=O)C3=CN=C4C=CC(C)=CN34)C=C2F)=CC=N1
552,PV-005677315260,CC(NC(=O)C1=CC2=C(NC(=O)C=C2)C(F)=C1)C1=NC=C(C2=CC=C(F)C=C2)O1
553,PV-008344536911,O=C(C1=CC=NC=C1OC1=CC=C(F)C=C1)N1CC(O)(C2=CC=C(F)C(F)=C2)C1
554,Z1161771178,CC(NC(=O)CCC(=O)NCC1=CC(OC2=CC=CC(F)=C2)=CC=N1)C(=O)C1=CC=CC=C1
555,Z1585036443,COC1=CC(C(=O)NC(C2=CC=C(F)C=C2)C2=NN(C)C=C2)=CC=C1OCC1=CN(C)N=C1
556,Z7675622692,CN1C=C(C2=CC=CC(NC(=O)C3=CC(C4=C(F)C=C(F)C=C4F)=NO3)=C2)N=N1
557,PV-008290383983,CC1=C(C(=O)NC2=CN(C3=CC=CC=C3)C(=O)C=C2)NC(=O)C2=CC=CC=C12
558,PV-009439475048,O=C(NC1=CN=C(C2=NC=CC=N2)N=C1)NC1=CC(C(O)C2=CC=CC=C2)=CC=C1
559,PV-007559088330,O=C(NC1=CC=C(N2C=CC(C(F)(F)F)=N2)C=C1)C1=CN=C(O)C2=CC=NC=C12
560,PV-010080580617,O=C(NCCN1C=NC2=CC=CN=C21)C1=CC(F)=C(OC2=CC=CC=C2)C(F)=C1
561,Z7638235084,O=C(CC1=CNC2=CC=C(O)C=C12)NCC1=CC(C2=CC(O)=CC=C2)=CC=C1
562,PV-004413736872,CN1C=NC2=CC=C(C(=O)N(CC3=CC=CO3)C3=CC=C(F)C=C3F)C=C2C1=O
563,PV-009812374641,O=C(NC1=CC=C(C2=CC(=O)NN2)C=C1)NC1=NOC=C1C1=CC=C(F)C=C1F
564,PV-007934071091,CN1C=C2N=CC(C(=O)NC3=CC=C(OCC4=CC=CC(C#N)=C4)C(F)=C3)=CC2=N1
565,PV-007067309034,CN1C=C(NC(=O)C2=CC=CC(N3C=CNC3=O)=C2)C(C2=CC=C(F)C=C2F)=N1
566,PV-004596201080,NC(=O)C1=CC=CC=C1OC1=CC=CC(NC(=O)C2=CC3=CC=CN3C(=O)N2)=C1
567,PV-007543984617,O=C(O)C1=CC=C(C(=O)NC2=CC=C(N3C=CC=CC3=O)C=C2)C(C(F)(F)F)=C1
568,Z1987105697,N#CC1=CC(N2C=CC(C(=O)NCC3=CC(OC4=CC=C(F)C(F)=C4)=CC=N3)=N2)=CC=C1
569,Z4984217683,O=C(NC1=CNN=C1OCC(F)(F)F)C1=C(C2=CC=CC=C2)C(C2=CC=CC=C2)=NNC1=O
570,Z1603659395,O=C(NC(C(=O)O)C1=CC=C(F)C=C1F)C1=CC=C(N2C=NC3=CC=CC=C3C2=O)C=C1
571,Z1766524533,COC(=O)C(NC(=O)C1=CC=C(C(=O)C2=CC=CC(OC)=C2)C=C1)C1=CC=C(F)C=C1F
572,Z1552673449,CC(NC(=O)C1=NN(C2=CC=CC=C2F)C(=O)C=C1)C1=CC=C(C2=CC=CN=C2)C=C1
573,Z7147354233,CC(NC(=O)C1=CC=CC2=C1C(=O)NN2)C(NC(=O)C1=CC=C(C#N)C=C1F)C1=CC=CC=C1
574,PV-007907619988,NCC1=CC=C(C2=CC=CC=C2C(=O)NC2=CC(C3=CC=NC=C3)=CNC2=O)C=C1
575,Z7655795545,O=C(NC1=CC=CC(CN2C=CC=CC2=O)=C1)C1=CC=C2C=C(F)C(F)=CC2=N1
576,Z5278775756,CN1C(=O)NC2=CC(C(=O)NC3=CC=CC(COC4=CC=C(CC#N)C=C4)=C3)=CC=C2C1=O
577,Z1335425444,O=C(NCC1=CC(OC2=CC=C(F)C(F)=C2)=CC=N1)C1=CC(C2=CC=CC=N2)=NO1
578,PV-005308121562,O=C1C=CN(C2=CC=NC=C2)N1CC1=CC(OCC2=CC=C(F)C=C2F)=CC=C1
579,Z1534153795,COC(=O)C(NC(=O)C1=CN=C2C(=C1)C(C)=NN2C1=CC=CC=C1)C1=CC=C(F)C=C1F
580,Z1161337194,O=C(CN1C=NC2=CC=C(F)C=C2C1=O)NCC1=CC(OC2=CC(F)=CC=C2)=CC=N1
581,Z1585034102,CN1C=CC(C(NC(=O)C2=CC=C(COC3=CC=CC=C3C#N)O2)C2=CC=C(F)C=C2)=N1
582,PV-005209488830,O=C(NC1=CC=C(OC2=C(F)C(F)=CC=C2)N=C1)C1=CC=CC2=C1C=NNC2=O
583,PV-005758684834,O=C(NC1=CC=CC=C1OC1=CC(F)=CC(F)=C1)C1=CN=C2N=CNC(=O)C2=C1
584,PV-005999451663,O=C(NCC1=CC=C(OC2=CC=CC=C2)C=C1F)C1=CC=CC2=C1C(=O)NN=C2
585,Z2218886758,N#CC1=CC(C(=O)N(CC(N)=O)CC2=CC=C(C3=CC=CC=C3)C=C2)=CN=C1C(F)(F)F
586,PV-004234181992,O=C(NC1=C(CC2=CC=CC=C2)ON=C1)C1=CN(C2=CC=CC=C2F)C(=O)C=C1
587,PV-005036893454,CC1=CC=C(NC(=O)C2=CC=C3NC(=O)NC(=O)C3=C2)C(C2=CC=CC=C2F)=C1
588,Z4493370823,N#CC1=CC=CC=C1C1=CC=C(C(=O)NC2=CC=C(OCC3=NNC=N3)C=C2)C=C1
589,PV-005853772458,O=C(NC1=CC=CC=C1CC1=CC=CN=C1)C1=CC=CC(C2=NNC(=O)C=C2)=C1
590,PV-004445252383,O=C(NCC1=CC=C(C2=CNC(=O)C=C2)C=C1)C1=C(O)C=CC2=CC=CC=C12
591,PV-009660431252,O=C(NC1=CC=CC(CC2=CC=CC=C2)=N1)C1=CC(=O)N(C2=CC=CC=C2)N=C1
592,PV-010066687009,O=C(CCC1=CC2=CC=CC=C2NC1=O)NCC1=CC=C(C2=CC=CC=N2)C(F)=C1
593,PV-008036081420,NCC(NC(=O)C1=CC=C(N2C=NC3=CC=CC=C3C2=O)C=C1)C1=CC=CC=C1F
594,PV-009217528487,CC(NC(=O)C1=CC(=O)N2C=CC=CC2=N1)C1=CC=C(C2=CC=CC=C2)C(F)=C1
595,Z1867688214,COC1=CC=CC(CN(C)C(=O)C2=CNC3=CC=C(OC4=CC=CC=C4)C=C3C2=O)=N1
596,Z1324760536,CC(NC(=O)C1=NN(C2=CC=CC=C2)C(C(N)=O)=C1)C1=CC=C(C2=CC=CN=C2)C=C1
597,PV-002524886946,O=C(NC1=CC=CN=C1)C1=CC=C(CNC(=O)C2=NOC=C2C2=CC=CC=C2)C=C1
598,PV-006140284283,N#CC(C1=CC=CC=C1)C1=CC=C(NC(=O)C2=CNC(=O)C3=CC=CN=C23)C=C1
599,Z3824423114,N[C@@H](CC1=CC=CC(NC(=O)CC2=CNC3=CC(OCC4=CC=CC=C4)=CC=C23)=C1)C(=O)O
600,PV-008991114621,N#CC1=CC(C2=CC=CC(NC(=O)C3=CC=NN3C3=CC=CN=C3)=N2)=CC(F)=C1
601,PV-005709309673,NC(=O)C1=C(F)C=CC=C1OCC1=NC2=CC=C(F)C=C2N1C1=CC=CC=C1
602,Z7587910476,O=C(NCC1=CC=C(C2=CNC(=O)C=C2)C=C1)C1=C2C=CC=C(F)C2=CN=C1
603,PV-007621220808,COC1=CC2=CC=C(C(=O)NC3=CN(C4=CC=CC=C4)C(=O)C=C3)N=C2C=C1OC
604,PV-007572410560,CC1=CN=C2C(C(=O)NC3=CC(NC(=O)C4=NC=CC=C4F)=CC=C3)=CC=CC2=N1
605,Z5278871460,CN1C(=O)NC2=CC(C(=O)NC3=CC=C(C4=CSC(C(F)(F)F)=N4)C=C3)=CC=C2C1=O
606,PV-009503813720,O=C(CC1=CC=C2C=CN=CC2=C1)NC1=CC(NC(=O)C2=NC=NC=C2F)=CC=C1
607,PV-009803101055,N#CC1=C(NC(=O)C2=C(C(F)(F)F)C(F)=CN=C2)C=CN(C2=CC=CC=C2)C1=O
